timestamp,sampleIndex,EN,EW,queue0,queue1,queue2,lambda,occupancy,littleError
8220.69,821,7824.810070,2538.790185,7425,630,7467,3.082102,0.000000,0.000000e+00
8230.22,822,7838.483591,2541.960681,7439,636,7478,3.083637,0.000000,0.000000e+00
8240.04,823,7850.812607,2545.888395,7451,631,7488,3.083722,0.000000,9.094947e-13
8250.50,824,7859.331739,2548.774854,7462,625,7497,3.083572,0.000000,0.000000e+00
8260.42,825,7869.731200,2551.307445,7472,630,7510,3.084588,0.000000,-9.094947e-13
8270.38,826,7879.113501,2555.220590,7484,617,7515,3.083536,0.000000,-9.094947e-13
8280.08,827,7886.956300,2558.156985,7492,617,7523,3.083062,0.000000,-9.094947e-13
8290.01,828,7897.977570,2561.192004,7501,617,7539,3.083712,0.000000,0.000000e+00
8300.04,829,7905.824689,2563.628568,7517,618,7545,3.083842,0.000000,0.000000e+00
8310.35,830,7911.838658,2565.557894,7532,607,7555,3.083867,0.000000,0.000000e+00
8320.01,831,7925.049881,2569.821623,7539,607,7563,3.083891,0.000000,0.000000e+00
8330.21,832,7933.079595,2570.970251,7555,620,7572,3.085636,0.000000,9.094947e-13
8340.16,833,7943.359301,2574.572195,7564,617,7579,3.085312,0.000000,0.000000e+00
8350.04,834,7951.793057,2577.053455,7574,613,7589,3.085614,0.000000,0.000000e+00
8360.01,835,7960.683850,2580.111451,7585,610,7595,3.085403,0.000000,0.000000e+00
8370.17,836,7970.715349,2582.697216,7600,618,7601,3.086198,0.000000,-9.094947e-13
8380.40,837,7980.842017,2587.137405,7610,607,7608,3.084816,0.000000,0.000000e+00
8390.06,838,7990.594741,2589.776737,7619,602,7622,3.085438,0.000000,0.000000e+00
8400.51,839,7998.176826,2591.859905,7637,600,7630,3.085883,0.000000,0.000000e+00
8410.28,840,8009.104648,2595.116298,7641,607,7641,3.086222,0.000000,-9.094947e-13
8420.11,841,8017.322566,2598.110497,7650,604,7650,3.085828,0.000000,0.000000e+00
8430.15,842,8027.525658,2601.315790,7660,604,7662,3.085948,0.000000,0.000000e+00
8440.33,843,8036.376638,2604.226541,7673,606,7671,3.085898,0.000000,-9.094947e-13
8450.07,844,8045.100489,2608.358175,7677,604,7675,3.084354,0.000000,0.000000e+00
8460.20,845,8056.009297,2611.419317,7686,611,7686,3.084916,0.000000,0.000000e+00
8470.02,846,8065.999673,2615.187263,7695,599,7697,3.084291,0.000000,-9.094947e-13
8480.42,847,8075.103333,2618.448055,7702,600,7707,3.083927,0.000000,0.000000e+00
8490.18,848,8084.865762,2622.024432,7711,606,7712,3.083444,0.000000,0.000000e+00
8500.01,849,8094.252062,2625.099614,7721,604,7721,3.083408,0.000000,-9.094947e-13
8510.24,850,8101.158388,2627.594821,7733,598,7727,3.083108,0.000000,0.000000e+00
8520.22,851,8107.909200,2630.662761,7743,591,7732,3.082079,0.000000,-9.094947e-13
8530.16,852,8122.459122,2634.443419,7761,585,7748,3.083178,0.000000,-9.094947e-13
8540.38,853,8131.876160,2638.149085,7766,586,7755,3.082417,0.000000,9.094947e-13
8550.15,854,8139.565735,2640.255080,7779,587,7762,3.082871,0.000000,0.000000e+00
8560.14,855,8147.996138,2641.969672,7789,590,7776,3.084061,0.000000,0.000000e+00
8570.19,856,8157.494167,2644.748620,7799,595,7783,3.084412,0.000000,0.000000e+00
8580.06,857,8169.145855,2648.868939,7807,592,7793,3.084013,0.000000,9.094947e-13
8590.17,858,8176.987776,2651.131984,7818,591,7806,3.084338,0.000000,0.000000e+00
8600.61,859,8187.347014,2654.510834,7835,593,7811,3.084315,0.000000,0.000000e+00
8610.03,860,8195.556921,2657.176968,7844,593,7818,3.084310,0.000000,0.000000e+00
8620.10,861,8204.283218,2659.412008,7857,601,7828,3.084999,0.000000,0.000000e+00
8630.09,862,8213.661072,2662.532965,7865,607,7835,3.084905,0.000000,0.000000e+00
8640.58,863,8218.811805,2665.438547,7872,600,7840,3.083475,0.000000,0.000000e+00
8650.27,864,8234.557417,2670.234758,7883,603,7850,3.083833,0.000000,0.000000e+00
8660.01,865,8243.922756,2673.172505,7896,606,7857,3.083947,0.000000,0.000000e+00
8670.47,866,8251.900614,2674.786479,7907,609,7871,3.085069,0.000000,0.000000e+00
8680.11,867,8262.336490,2678.342926,7916,617,7876,3.084869,0.000000,0.000000e+00
8690.37,868,8271.280232,2680.406591,7929,623,7889,3.085830,0.000000,0.000000e+00
8700.53,869,8278.629645,2682.723262,7939,627,7897,3.085905,0.000000,0.000000e+00
8710.61,870,8290.355511,2687.635704,7945,613,7905,3.084628,0.000000,0.000000e+00
8720.13,871,8299.331746,2690.580432,7960,607,7913,3.084588,0.000000,0.000000e+00
8730.00,872,8309.847728,2693.736067,7973,609,7923,3.084878,0.000000,0.000000e+00
8740.37,873,8317.012828,2695.256149,7987,609,7934,3.085797,0.000000,0.000000e+00
8750.19,874,8327.982925,2698.640676,8003,607,7940,3.085992,0.000000,0.000000e+00
8760.74,875,8336.302547,2702.491917,8008,599,7946,3.084673,0.000000,0.000000e+00
8770.31,876,8346.388829,2706.214153,8012,602,7955,3.084157,0.000000,0.000000e+00
8780.09,877,8355.185907,2709.184884,8026,600,7959,3.084022,0.000000,0.000000e+00
8790.22,878,8365.466905,2711.442836,8039,605,7972,3.085246,0.000000,0.000000e+00
8800.10,879,8371.787976,2714.137962,8049,609,7973,3.084511,0.000000,0.000000e+00
8810.06,880,8383.659814,2718.160656,8058,607,7981,3.084314,0.000000,0.000000e+00
8820.06,881,8393.525561,2721.041522,8069,609,7989,3.084674,0.000000,0.000000e+00
8830.07,882,8402.526495,2724.248814,8079,610,7996,3.084346,0.000000,0.000000e+00
8840.30,883,8412.245817,2728.156261,8083,607,8007,3.083491,0.000000,0.000000e+00
8850.26,884,8421.214806,2730.533460,8093,611,8019,3.084091,0.000000,0.000000e+00
8860.01,885,8430.977152,2732.407747,8105,611,8033,3.085549,0.000000,0.000000e+00
8871.00,886,8437.912168,2734.745570,8113,614,8043,3.085447,0.000000,0.000000e+00
8880.19,887,8450.475213,2738.151947,8123,616,8056,3.086197,0.000000,0.000000e+00
8890.01,888,8458.825113,2740.590068,8132,604,8068,3.086498,0.000000,0.000000e+00
8900.13,889,8467.339165,2743.570184,8137,603,8077,3.086248,0.000000,0.000000e+00
8910.79,890,8475.579078,2747.228892,8146,590,8083,3.085138,0.000000,0.000000e+00
8920.46,891,8481.881895,2749.455973,8155,598,8088,3.084931,0.000000,0.000000e+00
8930.27,892,8497.549837,2754.163035,8165,608,8097,3.085347,0.000000,0.000000e+00
8940.31,893,8506.435981,2756.739401,8176,610,8110,3.085687,0.000000,0.000000e+00
8950.15,894,8516.124269,2759.314808,8191,606,8119,3.086318,0.000000,0.000000e+00
8960.42,895,8524.950343,2762.646397,8201,607,8126,3.085791,0.000000,0.000000e+00
8970.03,896,8532.511332,2765.259611,8211,615,8133,3.085610,0.000000,0.000000e+00
8980.12,897,8543.590567,2768.965756,8221,611,8141,3.085481,0.000000,0.000000e+00
8990.46,898,8551.942905,2771.561713,8228,609,8155,3.085604,0.000000,0.000000e+00
9000.04,899,8562.267819,2775.664586,8238,594,8161,3.084763,0.000000,0.000000e+00
9010.01,900,8565.441959,2777.869115,8246,589,8166,3.083458,0.000000,0.000000e+00
9020.06,901,8578.686292,2782.762143,8250,589,8173,3.082795,0.000000,0.000000e+00
9030.50,902,8591.165871,2786.529387,8266,594,8179,3.083106,0.000000,0.000000e+00
9040.70,903,8599.271500,2789.202080,8276,592,8190,3.083058,0.000000,0.000000e+00
9050.63,904,8608.851474,2792.470646,8283,586,8202,3.082880,0.000000,0.000000e+00
9060.02,905,8618.614216,2795.732707,8292,584,8211,3.082775,0.000000,0.000000e+00
9070.03,906,8624.821171,2798.233171,8296,580,8222,3.082238,0.000000,0.000000e+00
9080.11,907,8635.964119,2802.254424,8302,586,8230,3.081792,0.000000,0.000000e+00
9090.09,908,8646.379689,2805.210050,8313,595,8238,3.082257,0.000000,0.000000e+00
9100.56,909,8655.733281,2808.071468,8324,598,8249,3.082448,0.000000,0.000000e+00
9110.72,910,8664.481681,2810.839896,8333,602,8255,3.082524,0.000000,0.000000e+00
9120.40,911,8674.656761,2813.824297,8343,604,8262,3.082871,0.000000,0.000000e+00
9130.39,912,8682.808940,2817.149475,8351,593,8270,3.082126,0.000000,0.000000e+00
9140.20,913,8692.572541,2820.042682,8362,593,8277,3.082426,0.000000,0.000000e+00
9150.29,914,8702.465631,2824.363827,8368,587,8285,3.081213,0.000000,0.000000e+00
9160.11,915,8709.426890,2826.749160,8374,589,8297,3.081075,0.000000,0.000000e+00
9170.24,916,8721.099710,2830.859172,8384,582,8308,3.080725,0.000000,0.000000e+00
9181.11,917,8729.763422,2834.721997,8391,579,8316,3.079584,0.000000,0.000000e+00
9190.22,918,8734.924948,2837.106236,8402,576,8319,3.078815,0.000000,0.000000e+00
9200.11,919,8749.605172,2841.917985,8411,572,8328,3.078768,0.000000,0.000000e+00
9210.09,920,8758.149604,2845.168916,8420,569,8334,3.078253,0.000000,0.000000e+00
9220.07,921,8767.971387,2847.930220,8438,570,8340,3.078717,0.000000,0.000000e+00
9230.12,922,8777.498616,2850.114155,8454,571,8350,3.079701,0.000000,0.000000e+00
9240.19,923,8786.947893,2853.586770,8462,562,8361,3.079264,0.000000,0.000000e+00
9250.08,924,8795.502456,2855.907601,8476,565,8367,3.079757,0.000000,0.000000e+00
9260.08,925,8805.543309,2859.549905,8485,567,8373,3.079346,0.000000,0.000000e+00
9270.44,926,8814.702050,2863.215898,8493,562,8379,3.078602,0.000000,0.000000e+00
9280.24,927,8823.622707,2866.128932,8500,568,8388,3.078585,0.000000,0.000000e+00
9290.00,928,8830.310697,2867.506129,8508,576,8397,3.079439,0.000000,0.000000e+00
9300.21,929,8840.621160,2870.996892,8515,577,8410,3.079286,0.000000,0.000000e+00
9310.06,930,8849.549922,2872.527407,8525,588,8423,3.080754,0.000000,0.000000e+00
9320.07,931,8861.190786,2875.989752,8532,591,8435,3.081093,0.000000,0.000000e+00
9330.11,932,8869.696519,2878.743161,8540,593,8447,3.081100,0.000000,0.000000e+00
9340.85,933,8879.266047,2882.760101,8547,591,8452,3.080127,0.000000,0.000000e+00
9350.29,934,8889.691172,2886.252912,8564,579,8460,3.080011,0.000000,0.000000e+00
9360.01,935,8895.809259,2888.434636,8574,571,8471,3.079803,0.000000,0.000000e+00
9370.01,936,8907.500739,2891.707747,8587,574,8477,3.080360,0.000000,0.000000e+00
9380.36,937,8915.224554,2894.503667,8599,576,8483,3.080053,0.000000,0.000000e+00
9390.04,938,8924.175651,2898.492921,8607,572,8487,3.078902,0.000000,0.000000e+00
9400.05,939,8933.963335,2900.953671,8621,575,8497,3.079664,0.000000,0.000000e+00
9410.40,940,8943.302650,2903.872360,8636,572,8506,3.079785,0.000000,0.000000e+00
9420.27,941,8953.393274,2907.290130,8644,569,8516,3.079635,0.000000,0.000000e+00
9430.07,942,8964.032993,2910.060420,8651,568,8529,3.080360,0.000000,0.000000e+00
9440.74,943,8970.712720,2912.517081,8655,569,8544,3.080055,0.000000,0.000000e+00
9450.01,944,8981.712083,2915.541701,8665,572,8555,3.080632,0.000000,0.000000e+00
9460.01,945,8990.762242,2918.960629,8674,579,8559,3.080125,0.000000,0.000000e+00
9470.19,946,9000.397834,2922.527202,8686,574,8567,3.079663,0.000000,0.000000e+00
9480.16,947,9007.372842,2924.061497,8709,577,8568,3.080432,0.000000,0.000000e+00
9490.09,948,9017.201650,2927.609940,8719,571,8575,3.080056,0.000000,0.000000e+00
9500.18,949,9025.597010,2930.345294,8724,577,8585,3.080046,0.000000,0.000000e+00
9510.37,950,9038.574790,2934.094627,8740,577,8594,3.080533,0.000000,0.000000e+00
9520.16,951,9047.341641,2937.156489,8749,574,8602,3.080306,0.000000,0.000000e+00
9530.42,952,9057.523440,2938.821543,8762,587,8616,3.082026,0.000000,0.000000e+00
9540.13,953,9065.313389,2941.441266,8769,586,8627,3.081929,0.000000,0.000000e+00
9550.30,954,9075.050474,2944.634696,8781,582,8634,3.081893,0.000000,0.000000e+00
9560.21,955,9084.110357,2947.329824,8795,579,8645,3.082149,0.000000,0.000000e+00
9570.11,956,9093.189884,2950.725338,8802,580,8654,3.081680,0.000000,0.000000e+00
9580.12,957,9101.516350,2952.812801,8813,584,8664,3.082321,0.000000,0.000000e+00
9590.11,958,9112.447390,2955.737756,8817,590,8679,3.082969,0.000000,0.000000e+00
9600.27,959,9122.911501,2958.564585,8832,597,8687,3.083560,0.000000,0.000000e+00
9610.30,960,9131.680492,2960.901436,8843,610,8693,3.084088,0.000000,0.000000e+00
9620.80,961,9141.524659,2964.931786,8847,602,8704,3.083216,0.000000,0.000000e+00
9630.02,962,9149.856115,2967.476135,8856,606,8713,3.083380,0.000000,0.000000e+00
9640.02,963,9160.200661,2970.814873,8869,599,8724,3.083397,0.000000,0.000000e+00
9650.94,964,9168.955279,2974.820547,8881,585,8730,3.082188,0.000000,0.000000e+00
9660.09,965,9177.998682,2977.875048,8886,589,8738,3.082063,0.000000,0.000000e+00
9670.11,966,9186.965542,2980.472810,8897,590,8749,3.082385,0.000000,0.000000e+00
9681.11,967,9195.800092,2984.731255,8901,587,8756,3.080947,0.000000,0.000000e+00
9690.74,968,9207.064703,2988.454529,8912,579,8768,3.080878,0.000000,0.000000e+00
9700.69,969,9214.843792,2990.943027,8921,586,8774,3.080916,0.000000,0.000000e+00
9710.57,970,9225.489775,2993.943057,8933,588,8787,3.081385,0.000000,0.000000e+00
9720.11,971,9234.196750,2996.708780,8942,588,8797,3.081446,0.000000,0.000000e+00
9730.33,972,9242.761322,3000.336166,8950,580,8806,3.080575,0.000000,0.000000e+00
9740.06,973,9253.554333,3004.338460,8959,578,8815,3.080064,0.000000,0.000000e+00
9750.02,974,9261.189242,3006.284205,8965,580,8831,3.080610,0.000000,0.000000e+00
9760.27,975,9270.797013,3009.662668,8971,579,8843,3.080344,0.000000,0.000000e+00
9770.20,976,9278.809643,3012.422677,8979,576,8854,3.080182,0.000000,0.000000e+00
9780.63,977,9289.426688,3015.980080,8989,577,8861,3.080069,0.000000,0.000000e+00
9790.20,978,9300.001434,3019.362861,9000,571,8871,3.080120,0.000000,0.000000e+00
9800.19,979,9309.175056,3023.017380,9008,567,8879,3.079432,0.000000,0.000000e+00
9810.36,980,9318.648621,3027.228955,9011,571,8886,3.078277,0.000000,0.000000e+00
9820.08,981,9327.585852,3029.622916,9027,577,8890,3.078794,0.000000,0.000000e+00
9830.06,982,9335.670564,3032.623028,9034,576,8898,3.078414,0.000000,0.000000e+00
9840.08,983,9343.092328,3034.017380,9047,583,8908,3.079446,0.000000,0.000000e+00
9850.02,984,9356.056278,3037.386663,9060,587,8920,3.080298,0.000000,0.000000e+00
9860.31,985,9363.951086,3039.820012,9069,589,8926,3.080429,0.000000,0.000000e+00
9870.12,986,9374.470777,3042.554967,9079,594,8941,3.081118,0.000000,0.000000e+00
9880.04,987,9384.686172,3045.725715,9090,599,8949,3.081264,0.000000,0.000000e+00
9890.04,988,9393.762240,3048.754688,9099,603,8955,3.081180,0.000000,0.000000e+00
9900.05,989,9403.255344,3050.920447,9115,608,8961,3.082104,0.000000,0.000000e+00
9910.56,990,9411.585283,3052.860827,9123,621,8972,3.082874,0.000000,0.000000e+00
9920.03,991,9420.730424,3055.647858,9131,628,8980,3.083055,0.000000,0.000000e+00
9930.05,992,9431.494335,3059.028308,9143,627,8990,3.083167,0.000000,0.000000e+00
9940.04,993,9439.580141,3060.631660,9152,630,9004,3.084193,0.000000,0.000000e+00
9950.33,994,9448.800052,3062.895283,9161,632,9022,3.084924,0.000000,0.000000e+00
9960.44,995,9459.540875,3065.799539,9176,632,9032,3.085505,0.000000,0.000000e+00
9970.04,996,9468.045535,3067.819841,9187,639,9041,3.086246,0.000000,0.000000e+00
9980.46,997,9477.759872,3070.583915,9197,645,9055,3.086631,0.000000,0.000000e+00
9990.05,998,9486.847838,3074.085027,9208,643,9060,3.086072,0.000000,0.000000e+00
10000.16,999,9497.144889,3076.744909,9218,656,9068,3.086751,0.000000,0.000000e+00
10010.07,1000,9506.123588,3079.812538,9229,648,9078,3.086592,0.000000,0.000000e+00
10020.03,1001,9513.756733,3082.160388,9235,650,9089,3.086717,0.000000,0.000000e+00
10030.25,1002,9525.235149,3084.539476,9249,651,9107,3.088057,0.000000,0.000000e+00
10040.10,1003,9534.126270,3087.160175,9262,650,9117,3.088316,0.000000,0.000000e+00
10050.20,1004,9541.411813,3090.036734,9268,654,9123,3.087799,0.000000,0.000000e+00
10060.05,1005,9553.387048,3093.159749,9277,660,9133,3.088553,0.000000,0.000000e+00
10070.08,1006,9563.401097,3095.900661,9288,663,9143,3.089053,0.000000,0.000000e+00
10081.03,1007,9567.269702,3097.832929,9293,671,9144,3.088375,0.000000,0.000000e+00
10090.16,1008,9581.818398,3103.460403,9299,669,9148,3.087463,0.000000,0.000000e+00
10100.34,1009,9589.761337,3106.472570,9306,665,9160,3.087026,0.000000,0.000000e+00
10110.49,1010,9601.190355,3110.209123,9313,664,9176,3.086992,0.000000,0.000000e+00
10120.05,1011,9610.271512,3112.505249,9323,663,9190,3.087632,0.000000,0.000000e+00
10130.25,1012,9616.838400,3115.575609,9329,666,9194,3.086697,0.000000,0.000000e+00
10140.05,1013,9627.569372,3119.376402,9336,660,9201,3.086376,0.000000,0.000000e+00
10150.04,1014,9639.087502,3124.090915,9344,655,9205,3.085406,0.000000,0.000000e+00
10160.21,1015,9648.622508,3127.717709,9351,653,9217,3.084876,0.000000,0.000000e+00
10170.27,1016,9656.122497,3130.851476,9357,647,9226,3.084184,0.000000,0.000000e+00
10180.19,1017,9666.458437,3133.959911,9367,654,9235,3.084423,0.000000,0.000000e+00
10190.03,1018,9673.869668,3136.398954,9372,658,9246,3.084387,0.000000,0.000000e+00
10200.48,1019,9683.260201,3140.166853,9378,655,9257,3.083677,0.000000,0.000000e+00
10210.09,1020,9694.083633,3143.039376,9394,654,9264,3.084302,0.000000,0.000000e+00
10220.08,1021,9703.032583,3145.422765,9407,660,9271,3.084810,0.000000,0.000000e+00
10230.37,1022,9714.354022,3149.967750,9413,658,9278,3.083953,0.000000,0.000000e+00
10240.04,1023,9723.553524,3152.932110,9423,657,9288,3.083972,0.000000,0.000000e+00
10250.17,1024,9731.760614,3156.017180,9428,651,9303,3.083558,0.000000,0.000000e+00
10261.04,1025,9735.590704,3157.508114,9436,651,9312,3.083315,0.000000,0.000000e+00
10270.22,1026,9751.301238,3162.037029,9445,653,9324,3.083867,0.000000,0.000000e+00
10280.05,1027,9761.626592,3164.416664,9457,648,9336,3.084811,0.000000,0.000000e+00
10290.15,1028,9770.114565,3167.583503,9469,643,9342,3.084406,0.000000,0.000000e+00
10300.47,1029,9780.114569,3171.507550,9476,642,9351,3.083743,0.000000,0.000000e+00
10310.02,1030,9789.408403,3173.767896,9487,639,9362,3.084475,0.000000,0.000000e+00
10320.03,1031,9796.563534,3176.574026,9498,634,9367,3.084003,0.000000,0.000000e+00
10330.01,1032,9807.009523,3178.841026,9511,636,9379,3.085090,0.000000,0.000000e+00
10340.01,1033,9817.578851,3181.854701,9519,643,9385,3.085489,0.000000,0.000000e+00
10350.13,1034,9826.202727,3184.471378,9528,637,9400,3.085662,0.000000,0.000000e+00
10360.06,1035,9834.799140,3187.122001,9538,637,9411,3.085793,0.000000,0.000000e+00
10370.06,1036,9846.291501,3190.533291,9548,638,9421,3.086096,0.000000,0.000000e+00
10380.21,1037,9853.240915,3193.315335,9553,639,9424,3.085583,0.000000,0.000000e+00
10390.31,1038,9863.055982,3196.413989,9564,637,9436,3.085663,0.000000,0.000000e+00
10400.05,1039,9874.174020,3199.423859,9583,627,9445,3.086235,0.000000,0.000000e+00
10410.06,1040,9883.070007,3202.594362,9590,626,9452,3.085957,0.000000,0.000000e+00
10420.56,1041,9891.391314,3204.733184,9602,629,9463,3.086494,0.000000,0.000000e+00
10430.50,1042,9899.643808,3207.474205,9611,622,9474,3.086430,0.000000,0.000000e+00
10440.56,1043,9911.545011,3212.332421,9618,617,9479,3.085467,0.000000,0.000000e+00
10450.39,1044,9918.159946,3215.006639,9625,615,9485,3.084958,0.000000,0.000000e+00
10460.43,1045,9929.426857,3218.457101,9636,619,9491,3.085151,0.000000,0.000000e+00
10470.52,1046,9938.072089,3221.770342,9643,616,9501,3.084662,0.000000,0.000000e+00
10480.59,1047,9948.559447,3225.179188,9655,615,9513,3.084653,0.000000,0.000000e+00
10490.08,1048,9954.634237,3227.972421,9666,609,9516,3.083866,0.000000,0.000000e+00
10500.15,1049,9967.399956,3231.719560,9676,614,9526,3.084240,0.000000,0.000000e+00
10510.14,1050,9977.288267,3234.806170,9687,617,9536,3.084354,0.000000,0.000000e+00
10520.22,1051,9986.452552,3237.785431,9699,616,9546,3.084347,0.000000,0.000000e+00
10530.17,1052,9994.977939,3241.016550,9706,617,9553,3.083902,0.000000,0.000000e+00
10540.44,1053,10003.405876,3244.217634,9713,616,9560,3.083457,0.000000,0.000000e+00
10550.14,1054,10014.704809,3248.370487,9719,612,9568,3.082993,0.000000,0.000000e+00
10560.35,1055,10023.370747,3251.529046,9726,607,9578,3.082664,0.000000,0.000000e+00
10570.08,1056,10029.077075,3253.781272,9734,606,9585,3.082284,0.000000,0.000000e+00
10580.56,1057,10040.229077,3258.427994,9743,598,9592,3.081311,0.000000,0.000000e+00
10590.06,1058,10049.347511,3261.614375,9752,598,9601,3.081096,0.000000,0.000000e+00
10600.49,1059,10061.040990,3264.823415,9764,604,9611,3.081649,0.000000,0.000000e+00
10610.21,1060,10068.649903,3268.486888,9771,592,9616,3.080523,0.000000,0.000000e+00
10620.36,1061,10079.229229,3271.447294,9785,600,9622,3.080969,0.000000,0.000000e+00
10630.17,1062,10085.244918,3273.722645,9795,604,9629,3.080666,0.000000,0.000000e+00
10640.08,1063,10098.460439,3277.666065,9807,603,9639,3.080991,0.000000,0.000000e+00
10650.09,1064,10108.427179,3282.084867,9817,600,9641,3.079880,0.000000,0.000000e+00
10660.16,1065,10116.856291,3285.222714,9821,605,9649,3.079504,0.000000,0.000000e+00
10670.64,1066,10123.688389,3287.869324,9831,604,9656,3.079103,0.000000,0.000000e+00
10680.05,1067,10131.335352,3290.551070,9843,601,9663,3.078918,0.000000,0.000000e+00
10690.31,1068,10146.112522,3295.408342,9852,603,9672,3.078864,0.000000,0.000000e+00
10700.77,1069,10155.162084,3299.070450,9861,601,9680,3.078189,0.000000,0.000000e+00
10710.12,1070,10162.891552,3301.658421,9866,598,9689,3.078117,0.000000,0.000000e+00
10720.13,1071,10171.953520,3304.584596,9873,600,9701,3.078134,0.000000,0.000000e+00
10730.25,1072,10182.423068,3308.400214,9882,604,9709,3.077748,0.000000,0.000000e+00
10740.14,1073,10189.304354,3310.679597,9886,605,9726,3.077708,0.000000,0.000000e+00
10750.03,1074,10202.056516,3314.869671,9899,604,9732,3.077664,0.000000,0.000000e+00
10760.15,1075,10209.319033,3317.143626,9909,605,9743,3.077744,0.000000,0.000000e+00
10770.34,1076,10220.126555,3319.288211,9923,612,9757,3.079011,0.000000,0.000000e+00
10780.24,1077,10229.678203,3322.238316,9934,611,9769,3.079152,0.000000,0.000000e+00
10790.41,1078,10239.256698,3325.479681,9942,608,9779,3.079032,0.000000,0.000000e+00
10800.16,1079,10247.388623,3328.723359,9950,605,9785,3.078474,0.000000,0.000000e+00
10810.13,1080,10256.094817,3332.023363,9960,594,9795,3.078038,0.000000,0.000000e+00
10820.08,1081,10266.590368,3335.896446,9967,595,9802,3.077611,0.000000,0.000000e+00
10830.11,1082,10276.782855,3338.594756,9983,597,9811,3.078176,0.000000,0.000000e+00
10840.07,1083,10281.962450,3339.340706,9997,599,9824,3.079040,0.000000,0.000000e+00
10850.03,1084,10292.782632,3342.221491,10005,600,9835,3.079623,0.000000,0.000000e+00
10860.91,1085,10303.864988,3345.572300,10015,604,9850,3.079851,0.000000,0.000000e+00
10870.25,1086,10310.985488,3348.160174,10025,603,9859,3.079597,0.000000,0.000000e+00
10880.05,1087,10322.618388,3352.253920,10036,603,9865,3.079307,0.000000,0.000000e+00
10890.26,1088,10332.112602,3355.182883,10051,594,9872,3.079448,0.000000,0.000000e+00
10900.01,1089,10339.319707,3358.725592,10053,593,9881,3.078346,0.000000,0.000000e+00
10910.26,1090,10351.326741,3362.782453,10065,587,9891,3.078203,0.000000,0.000000e+00
10920.05,1091,10359.872031,3365.070280,10078,593,9902,3.078650,0.000000,0.000000e+00
10930.36,1092,10369.227402,3366.984179,10092,593,9916,3.079678,0.000000,0.000000e+00
10940.36,1093,10378.951526,3370.819182,10102,586,9920,3.079059,0.000000,0.000000e+00
10950.27,1094,10385.750521,3373.378941,10106,585,9932,3.078738,0.000000,0.000000e+00
10960.21,1095,10397.182504,3376.553544,10117,579,9946,3.079229,0.000000,0.000000e+00
10970.11,1096,10407.626242,3379.594309,10126,583,9958,3.079549,0.000000,0.000000e+00
10980.01,1097,10413.517174,3382.055297,10132,580,9963,3.079050,0.000000,0.000000e+00
10990.08,1098,10425.886924,3384.872515,10145,589,9973,3.080142,0.000000,0.000000e+00
11000.09,1099,10435.307404,3388.914554,10155,583,9981,3.079248,0.000000,0.000000e+00
11010.08,1100,10444.682583,3391.033941,10168,582,9988,3.080088,0.000000,0.000000e+00
11020.15,1101,10453.312615,3394.738111,10176,571,9992,3.079269,0.000000,0.000000e+00
11030.23,1102,10463.516874,3398.156694,10184,573,10001,3.079174,0.000000,0.000000e+00
11040.04,1103,10473.103233,3401.590258,10198,577,10004,3.078884,0.000000,0.000000e+00
11050.88,1104,10479.849563,3404.720189,10206,576,10010,3.078035,0.000000,0.000000e+00
11060.39,1105,10489.669567,3408.238513,10212,576,10017,3.077739,0.000000,0.000000e+00
11070.09,1106,10500.795813,3411.938663,10221,572,10022,3.077663,0.000000,0.000000e+00
11080.20,1107,10509.861959,3415.196696,10230,573,10033,3.077381,0.000000,0.000000e+00
11090.65,1108,10513.138913,3417.580063,10235,571,10040,3.076194,0.000000,0.000000e+00
11100.19,1109,10525.910556,3421.566305,10247,576,10043,3.076343,0.000000,0.000000e+00
11110.14,1110,10536.141225,3425.753698,10252,580,10047,3.075569,0.000000,0.000000e+00
11120.16,1111,10547.369774,3428.884656,10263,582,10061,3.076035,0.000000,0.000000e+00
11130.13,1112,10554.719687,3431.239716,10275,572,10074,3.076066,0.000000,0.000000e+00
11140.02,1113,10565.291930,3434.019679,10288,576,10082,3.076654,0.000000,0.000000e+00
11150.27,1114,10574.906515,3437.598918,10294,573,10089,3.076248,0.000000,0.000000e+00
11160.42,1115,10578.951819,3439.936541,10298,565,10099,3.075333,0.000000,0.000000e+00
11171.70,1116,10590.390592,3443.726796,10307,568,10107,3.075270,0.000000,0.000000e+00
11180.39,1117,10601.182626,3446.407319,10317,573,10118,3.076010,0.000000,0.000000e+00
11190.01,1118,10610.880314,3450.622090,10322,571,10122,3.075063,0.000000,0.000000e+00
11200.39,1119,10621.936317,3452.905831,10334,575,10135,3.076231,0.000000,0.000000e+00
11210.69,1120,10628.762819,3456.093902,10341,576,10141,3.075369,0.000000,0.000000e+00
11220.04,1121,10639.193748,3459.561962,10351,573,10148,3.075301,0.000000,0.000000e+00
11230.01,1122,10649.945709,3462.823618,10360,566,10164,3.075509,0.000000,0.000000e+00
11240.28,1123,10657.080347,3464.701229,10371,575,10172,3.075902,0.000000,0.000000e+00
11250.49,1124,10666.296566,3468.037978,10383,573,10180,3.075600,0.000000,0.000000e+00
11260.61,1125,10675.664932,3471.096231,10391,579,10191,3.075589,0.000000,0.000000e+00
11270.87,1126,10686.717740,3474.847823,10402,577,10200,3.075449,0.000000,0.000000e+00
11280.04,1127,10696.126858,3478.225509,10411,575,10207,3.075168,0.000000,0.000000e+00
