timestamp,sampleIndex,EN,EW,queue0,queue1,queue2,lambda,occupancy,littleError
47620.10,4761,41968.253377,14335.953730,23460,22227,40314,2.927482,0.000000,0.000000e+00
47630.39,4762,41975.650303,14338.802245,23457,22240,40322,2.927417,0.000000,0.000000e+00
47640.73,4763,41985.088514,14341.950329,23455,22254,40331,2.927432,0.000000,0.000000e+00
47650.11,4764,41994.556362,14345.542917,23442,22269,40336,2.927359,0.000000,0.000000e+00
47660.11,4765,42005.276832,14348.409552,23442,22285,40347,2.927521,0.000000,0.000000e+00
47670.05,4766,42013.978631,14351.494862,23442,22292,40358,2.927498,0.000000,0.000000e+00
47680.22,4767,42023.665311,14355.397635,23436,22305,40366,2.927377,0.000000,0.000000e+00
47690.22,4768,42032.897957,14358.683194,23431,22316,40376,2.927350,0.000000,0.000000e+00
47700.03,4769,42041.489599,14362.820714,23422,22321,40382,2.927105,0.000000,0.000000e+00
47710.38,4770,42050.132014,14366.526670,23421,22326,40390,2.926952,0.000000,0.000000e+00
47720.30,4771,42060.363811,14369.715932,23420,22337,40401,2.927014,0.000000,0.000000e+00
47730.02,4772,42068.961331,14372.286826,23422,22350,40412,2.927089,0.000000,0.000000e+00
47740.06,4773,42078.697956,14375.140327,23422,22367,40419,2.927185,0.000000,0.000000e+00
47750.22,4774,42085.327343,14378.407889,23417,22373,40424,2.926981,0.000000,0.000000e+00
47760.10,4775,42094.218550,14382.155182,23414,22386,40427,2.926837,0.000000,0.000000e+00
47770.43,4776,42105.992169,14386.923554,23412,22394,40434,2.926685,0.000000,0.000000e+00
47780.39,4777,42115.139973,14389.651895,23413,22408,40441,2.926766,0.000000,0.000000e+00
47790.07,4778,42123.317500,14393.200126,23413,22420,40445,2.926612,0.000000,0.000000e+00
47800.07,4779,42134.648163,14396.173130,23413,22437,40456,2.926795,0.000000,0.000000e+00
47810.29,4780,42143.069519,14399.658571,23412,22449,40465,2.926671,0.000000,0.000000e+00
47820.32,4781,42152.551948,14401.906060,23411,22462,40481,2.926873,0.000000,0.000000e+00
47830.15,4782,42161.548863,14405.164436,23406,22472,40494,2.926836,0.000000,0.000000e+00
47840.39,4783,42171.699399,14407.907536,23410,22488,40506,2.926983,0.000000,0.000000e+00
47850.33,4784,42180.921796,14410.555463,23412,22503,40514,2.927085,0.000000,0.000000e+00
47860.09,4785,42189.976794,14414.427292,23410,22507,40522,2.926927,0.000000,0.000000e+00
47870.14,4786,42198.805545,14418.104249,23406,22515,40528,2.926793,0.000000,0.000000e+00
47880.14,4787,42205.151112,14420.196546,23411,22526,40533,2.926808,0.000000,0.000000e+00
47890.14,4788,42216.251120,14424.120023,23404,22537,40542,2.926782,0.000000,0.000000e+00
47900.32,4789,42226.127013,14427.575555,23400,22545,40554,2.926765,0.000000,0.000000e+00
47910.34,4790,42235.604243,14431.671356,23401,22554,40562,2.926591,0.000000,0.000000e+00
47920.01,4791,42244.101032,14434.809428,23394,22564,40573,2.926544,0.000000,0.000000e+00
47930.49,4792,42253.697763,14439.289614,23379,22570,40582,2.926300,0.000000,0.000000e+00
47940.59,4793,42264.092287,14443.002423,23383,22580,40590,2.926268,0.000000,0.000000e+00
47950.06,4794,42273.355878,14446.652808,23389,22586,40597,2.926170,0.000000,0.000000e+00
47961.12,4795,42280.410664,14448.073068,23389,22603,40611,2.926370,0.000000,0.000000e+00
47970.00,4796,42290.249493,14451.433094,23387,22612,40620,2.926371,0.000000,0.000000e+00
47980.17,4797,42300.297849,14454.842731,23388,22629,40626,2.926376,0.000000,0.000000e+00
47990.12,4798,42308.626543,14457.081639,23390,22638,40638,2.926498,0.000000,0.000000e+00
48000.13,4799,42318.371188,14459.412789,23387,22656,40647,2.926701,0.000000,0.000000e+00
48010.32,4800,42328.867883,14464.113022,23380,22667,40650,2.926475,0.000000,0.000000e+00
48020.27,4801,42336.840388,14467.160767,23377,22677,40662,2.926410,0.000000,0.000000e+00
48030.22,4802,42346.033238,14470.724829,23379,22688,40669,2.926324,0.000000,0.000000e+00
48040.36,4803,42355.465469,14474.016525,23377,22700,40675,2.926310,0.000000,0.000000e+00
48050.28,4804,42365.563591,14477.986583,23370,22710,40682,2.926205,0.000000,0.000000e+00
48060.16,4805,42374.486878,14481.437833,23369,22720,40687,2.926124,0.000000,0.000000e+00
48070.26,4806,42384.174096,14484.291486,23374,22733,40697,2.926217,0.000000,0.000000e+00
48080.22,4807,42392.779598,14487.555542,23373,22742,40704,2.926151,0.000000,0.000000e+00
48090.10,4808,42402.786573,14491.068869,23366,22750,40716,2.926132,0.000000,0.000000e+00
48100.24,4809,42412.099624,14494.526633,23364,22762,40726,2.926077,0.000000,0.000000e+00
48110.24,4810,42420.957837,14496.860098,23364,22775,40739,2.926217,0.000000,0.000000e+00
48120.06,4811,42429.728537,14500.654445,23364,22782,40745,2.926056,0.000000,0.000000e+00
48130.12,4812,42439.678523,14503.687895,23360,22797,40751,2.926130,0.000000,0.000000e+00
48140.20,4813,42448.251318,14507.286309,23355,22806,40759,2.925995,0.000000,0.000000e+00
48151.27,4814,42455.439336,14509.884545,23356,22820,40766,2.925967,0.000000,0.000000e+00
48160.31,4815,42466.800358,14514.124375,23357,22826,40775,2.925895,0.000000,0.000000e+00
48170.03,4816,42476.777772,14517.477716,23361,22836,40781,2.925906,0.000000,0.000000e+00
48180.28,4817,42482.089529,14519.085121,23359,22848,40792,2.925948,0.000000,0.000000e+00
48190.58,4818,42492.046849,14522.091369,23365,22859,40797,2.926028,0.000000,0.000000e+00
48200.10,4819,42504.335760,14526.068510,23357,22873,40808,2.926073,0.000000,0.000000e+00
48210.17,4820,42510.914610,14528.572936,23356,22884,40816,2.926021,0.000000,0.000000e+00
48220.21,4821,42522.929387,14532.613006,23361,22895,40822,2.926035,0.000000,0.000000e+00
48230.08,4822,42528.731935,14535.510720,23349,22906,40827,2.925851,0.000000,0.000000e+00
48240.17,4823,42540.969207,14539.954446,23345,22918,40833,2.925798,0.000000,0.000000e+00
48250.13,4824,42547.770092,14543.322933,23333,22928,40838,2.925588,0.000000,0.000000e+00
48260.71,4825,42558.733903,14547.065135,23327,22942,40849,2.925589,0.000000,0.000000e+00
48270.21,4826,42568.469084,14550.371336,23332,22952,40856,2.925593,0.000000,0.000000e+00
48280.32,4827,42576.922224,14553.937409,23333,22960,40863,2.925457,0.000000,0.000000e+00
48290.27,4828,42586.365899,14557.073772,23335,22968,40872,2.925476,0.000000,0.000000e+00
48300.03,4829,42596.876715,14561.034837,23337,22977,40881,2.925402,0.000000,0.000000e+00
48310.63,4830,42605.649437,14564.445393,23335,22984,40894,2.925319,0.000000,0.000000e+00
48320.31,4831,42613.632124,14566.588569,23328,22995,40907,2.925437,0.000000,0.000000e+00
48330.33,4832,42623.312765,14569.209416,23328,23012,40915,2.925575,0.000000,0.000000e+00
48340.04,4833,42632.446429,14572.475372,23325,23023,40924,2.925546,0.000000,0.000000e+00
48350.20,4834,42639.781203,14575.160785,23328,23036,40927,2.925510,0.000000,0.000000e+00
48360.23,4835,42651.863535,14578.605495,23327,23052,40936,2.925648,0.000000,0.000000e+00
48370.62,4836,42659.918072,14581.295405,23329,23070,40940,2.925660,0.000000,0.000000e+00
48380.03,4837,42669.080893,14584.070773,23334,23079,40951,2.925732,0.000000,0.000000e+00
48390.80,4838,42679.610643,14587.722145,23329,23093,40963,2.925721,0.000000,0.000000e+00
48400.14,4839,42688.636031,14590.839435,23327,23105,40970,2.925715,0.000000,0.000000e+00
48410.04,4840,42696.415553,14594.215835,23323,23116,40976,2.925571,0.000000,0.000000e+00
48420.06,4841,42707.006962,14596.735951,23319,23130,40995,2.925792,0.000000,0.000000e+00
48430.08,4842,42716.953413,14600.168274,23308,23148,41004,2.925785,0.000000,0.000000e+00
48440.18,4843,42725.341716,14602.576567,23310,23162,41015,2.925877,0.000000,0.000000e+00
48450.01,4844,42735.500979,14605.508446,23315,23170,41027,2.925985,0.000000,0.000000e+00
48460.24,4845,42744.391624,14608.645029,23312,23180,41036,2.925966,0.000000,0.000000e+00
48470.22,4846,42752.963973,14611.284159,23313,23190,41045,2.926024,0.000000,0.000000e+00
48480.13,4847,42761.887087,14614.334613,23318,23200,41051,2.926024,0.000000,0.000000e+00
48490.13,4848,42772.049757,14618.659848,23311,23207,41057,2.925853,0.000000,0.000000e+00
48500.09,4849,42780.427556,14621.845785,23303,23219,41066,2.925788,0.000000,0.000000e+00
48510.34,4850,42789.003815,14624.878442,23296,23230,41074,2.925768,0.000000,0.000000e+00
48520.11,4851,42799.895395,14627.527673,23300,23242,41089,2.925983,0.000000,0.000000e+00
48530.72,4852,42808.642304,14630.215057,23297,23252,41105,2.926043,0.000000,0.000000e+00
48540.14,4853,42817.822946,14633.616274,23297,23260,41112,2.925991,0.000000,0.000000e+00
48550.24,4854,42826.438716,14636.309027,23303,23268,41123,2.926041,0.000000,0.000000e+00
48560.57,4855,42836.139721,14640.471923,23296,23280,41125,2.925872,0.000000,0.000000e+00
48570.13,4856,42846.232193,14643.196107,23299,23289,41134,2.926016,0.000000,0.000000e+00
48580.35,4857,42855.131223,14646.433192,23297,23297,41144,2.925977,0.000000,0.000000e+00
48590.24,4858,42863.717132,14649.464450,23297,23308,41152,2.925958,0.000000,0.000000e+00
48600.03,4859,42873.604009,14653.527133,23294,23318,41157,2.925821,0.000000,0.000000e+00
48610.27,4860,42882.799038,14656.874085,23287,23327,41169,2.925781,0.000000,0.000000e+00
48620.03,4861,42892.025968,14659.979991,23288,23337,41174,2.925790,0.000000,0.000000e+00
48630.05,4862,42901.631023,14663.398343,23287,23349,41181,2.925763,0.000000,0.000000e+00
48640.07,4863,42908.469735,14665.666875,23288,23363,41189,2.925777,0.000000,0.000000e+00
48650.08,4864,42918.914351,14669.265095,23289,23376,41197,2.925771,0.000000,0.000000e+00
48660.53,4865,42928.726176,14673.090245,23291,23380,41207,2.925677,0.000000,0.000000e+00
48670.09,4866,42937.680347,14676.252389,23292,23393,41211,2.925657,0.000000,0.000000e+00
48680.17,4867,42945.789402,14679.177280,23297,23399,41219,2.925626,0.000000,0.000000e+00
48690.33,4868,42956.358521,14682.141412,23296,23414,41228,2.925756,0.000000,0.000000e+00
48700.09,4869,42966.080302,14685.933810,23297,23422,41236,2.925662,0.000000,0.000000e+00
48710.88,4870,42974.702273,14688.320470,23303,23431,41247,2.925774,0.000000,0.000000e+00
48720.64,4871,42983.016689,14690.705260,23304,23443,41256,2.925865,0.000000,0.000000e+00
48730.09,4872,42993.273183,14694.587320,23295,23448,41267,2.925790,0.000000,0.000000e+00
48740.28,4873,43001.463196,14696.851103,23299,23460,41278,2.925896,0.000000,0.000000e+00
48750.29,4874,43011.839823,14700.221204,23300,23472,41285,2.925931,0.000000,0.000000e+00
48760.29,4875,43020.991971,14704.305138,23296,23476,41295,2.925741,0.000000,0.000000e+00
48770.31,4876,43030.505845,14708.000934,23290,23487,41302,2.925653,0.000000,0.000000e+00
48780.02,4877,43039.950185,14710.961438,23289,23499,41311,2.925706,0.000000,0.000000e+00
48790.26,4878,43048.370841,14712.291143,23292,23515,41327,2.926014,0.000000,0.000000e+00
48800.16,4879,43056.097538,14715.133255,23290,23525,41336,2.925974,0.000000,0.000000e+00
48810.12,4880,43067.422690,14719.328333,23282,23537,41343,2.925910,0.000000,0.000000e+00
48820.12,4881,43075.215655,14722.428648,23282,23545,41351,2.925823,0.000000,0.000000e+00
48830.00,4882,43080.353669,14724.795668,23280,23555,41354,2.925701,0.000000,0.000000e+00
48840.54,4883,43093.574190,14728.368453,23284,23573,41363,2.925889,0.000000,0.000000e+00
48850.06,4884,43104.509755,14732.092611,23284,23585,41374,2.925892,0.000000,0.000000e+00
48860.18,4885,43113.217931,14734.717251,23286,23596,41380,2.925962,0.000000,0.000000e+00
48870.02,4886,43123.361761,14738.268513,23280,23609,41388,2.925945,0.000000,0.000000e+00
48880.63,4887,43132.584521,14742.146724,23279,23618,41395,2.925801,0.000000,0.000000e+00
48890.35,4888,43141.726426,14744.801031,23282,23631,41404,2.925894,0.000000,0.000000e+00
48901.06,4889,43150.225552,14748.459560,23272,23640,41412,2.925745,0.000000,0.000000e+00
48910.21,4890,43159.235095,14750.899078,23269,23657,41420,2.925871,0.000000,0.000000e+00
48920.10,4891,43169.178974,14752.950943,23269,23676,41432,2.926139,0.000000,0.000000e+00
48930.32,4892,43177.987206,14754.403674,23272,23690,41448,2.926447,0.000000,0.000000e+00
48940.72,4893,43186.944025,14757.406924,23272,23705,41453,2.926459,0.000000,0.000000e+00
48950.00,4894,43196.689134,14760.548553,23275,23713,41462,2.926496,0.000000,0.000000e+00
48960.13,4895,43203.979740,14762.694082,23278,23729,41470,2.926565,0.000000,0.000000e+00
48970.18,4896,43214.114229,14766.609627,23274,23737,41481,2.926475,0.000000,0.000000e+00
48981.02,4897,43223.999109,14770.164339,23274,23749,41491,2.926440,0.000000,0.000000e+00
48990.13,4898,43234.344924,14773.564486,23277,23762,41497,2.926467,0.000000,0.000000e+00
49000.98,4899,43241.076630,14776.352305,23278,23772,41503,2.926370,0.000000,0.000000e+00
49010.25,4900,43251.972414,14779.575445,23282,23781,41509,2.926469,0.000000,0.000000e+00
49020.38,4901,43262.071662,14782.989379,23286,23791,41517,2.926477,0.000000,0.000000e+00
49030.56,4902,43270.262943,14786.176923,23284,23800,41525,2.926400,0.000000,0.000000e+00
49040.34,4903,43279.550267,14789.002908,23290,23811,41531,2.926468,0.000000,0.000000e+00
49050.11,4904,43287.246023,14791.798197,23290,23822,41534,2.926436,0.000000,0.000000e+00
49060.06,4905,43298.671787,14796.127508,23289,23829,41541,2.926352,0.000000,0.000000e+00
49070.27,4906,43307.873932,14799.259537,23288,23843,41546,2.926354,0.000000,0.000000e+00
49080.21,4907,43316.738817,14801.987127,23293,23857,41553,2.926414,0.000000,0.000000e+00
49090.29,4908,43322.536756,14804.536610,23290,23868,41558,2.926301,0.000000,0.000000e+00
49100.02,4909,43335.793138,14808.494695,23294,23877,41571,2.926414,0.000000,0.000000e+00
49110.21,4910,43344.763217,14812.058313,23290,23886,41578,2.926316,0.000000,0.000000e+00
49120.28,4911,43351.638921,14814.868458,23288,23895,41585,2.926225,0.000000,0.000000e+00
49130.03,4912,43363.564875,14819.203458,23285,23905,41594,2.926174,0.000000,0.000000e+00
49140.03,4913,43372.903469,14822.732939,23280,23915,41605,2.926107,0.000000,0.000000e+00
49150.06,4914,43382.321016,14825.883588,23274,23926,41616,2.926120,0.000000,0.000000e+00
49160.20,4915,43389.695803,14828.164648,23273,23937,41627,2.926168,0.000000,0.000000e+00
49170.22,4916,43400.064369,14831.017891,23276,23949,41639,2.926304,0.000000,0.000000e+00
49180.32,4917,43404.990743,14833.066719,23278,23964,41643,2.926232,0.000000,0.000000e+00
49190.30,4918,43417.233331,14836.758591,23286,23975,41649,2.926329,0.000000,0.000000e+00
49200.02,4919,43426.943957,14839.914351,23289,23988,41654,2.926361,0.000000,0.000000e+00
49210.12,4920,43437.182557,14843.679028,23287,23997,41664,2.926308,0.000000,0.000000e+00
49220.13,4921,43446.448580,14846.873694,23290,24009,41672,2.926303,0.000000,0.000000e+00
49230.43,4922,43454.348896,14849.692526,23280,24025,41679,2.926279,0.000000,0.000000e+00
49240.54,4923,43465.154823,14853.031431,23272,24040,41690,2.926349,0.000000,0.000000e+00
49251.02,4924,43472.919856,14855.858774,23272,24051,41700,2.926315,0.000000,0.000000e+00
49260.65,4925,43480.108898,14859.363742,23267,24059,41705,2.926108,0.000000,0.000000e+00
49270.41,4926,43492.747425,14864.152460,23277,24064,41711,2.926016,0.000000,0.000000e+00
49280.21,4927,43502.178965,14868.270086,23277,24075,41715,2.925840,0.000000,0.000000e+00
49290.13,4928,43509.595802,14870.705398,23281,24080,41727,2.925860,0.000000,0.000000e+00
49300.75,4929,43519.471744,14874.294654,23277,24088,41736,2.925818,0.000000,0.000000e+00
49310.04,4930,43528.050594,14877.349402,23277,24093,41748,2.925793,0.000000,0.000000e+00
49320.41,4931,43537.500273,14879.685565,23275,24109,41765,2.925969,0.000000,0.000000e+00
49330.05,4932,43548.251142,14883.691452,23271,24121,41772,2.925904,0.000000,0.000000e+00
49340.29,4933,43556.381167,14885.947951,23270,24139,41781,2.926007,0.000000,0.000000e+00
49350.48,4934,43564.329983,14887.511265,23278,24157,41789,2.926233,0.000000,0.000000e+00
49360.34,4935,43575.559981,14891.953694,23276,24164,41798,2.926114,0.000000,0.000000e+00
49370.16,4936,43585.672946,14895.587728,23278,24171,41806,2.926079,0.000000,0.000000e+00
49380.04,4937,43590.515694,14896.720461,23283,24187,41811,2.926182,0.000000,0.000000e+00
49390.07,4938,43603.521767,14901.509516,23278,24196,41820,2.926114,0.000000,0.000000e+00
49400.01,4939,43613.297658,14904.550297,23274,24211,41829,2.926173,0.000000,0.000000e+00
49410.18,4940,43622.582217,14907.903269,23263,24222,41839,2.926138,0.000000,0.000000e+00
49420.09,4941,43630.434769,14909.865727,23267,24235,41851,2.926280,0.000000,0.000000e+00
49430.19,4942,43640.580017,14913.389216,23261,24244,41863,2.926268,0.000000,0.000000e+00
49440.82,4943,43647.267939,14916.099427,23262,24257,41867,2.926185,0.000000,0.000000e+00
49450.00,4944,43659.483209,14920.259748,23257,24271,41874,2.926188,0.000000,0.000000e+00
49460.14,4945,43667.190444,14923.373199,23259,24284,41876,2.926094,0.000000,0.000000e+00
49470.82,4946,43677.805697,14926.099362,23267,24297,41887,2.926271,0.000000,0.000000e+00
49480.29,4947,43687.091376,14929.655282,23263,24302,41900,2.926196,0.000000,0.000000e+00
49490.16,4948,43695.964373,14931.543195,23261,24318,41915,2.926420,0.000000,0.000000e+00
49500.08,4949,43704.790203,14934.973781,23259,24331,41921,2.926339,0.000000,0.000000e+00
49510.91,4950,43714.511529,14938.365159,23262,24345,41929,2.926325,0.000000,0.000000e+00
49520.43,4951,43723.794456,14942.039952,23252,24353,41937,2.926227,0.000000,0.000000e+00
49530.06,4952,43732.615104,14944.452974,23251,24360,41954,2.926344,0.000000,0.000000e+00
49540.02,4953,43741.908183,14947.439237,23244,24375,41965,2.926381,0.000000,0.000000e+00
49550.09,4954,43751.350698,14950.714341,23241,24388,41971,2.926372,0.000000,0.000000e+00
49560.03,4955,43760.121141,14953.925020,23244,24397,41976,2.926330,0.000000,0.000000e+00
49570.25,4956,43769.715729,14957.813802,23240,24410,41981,2.926211,0.000000,0.000000e+00
49580.01,4957,43779.447568,14961.403142,23245,24418,41989,2.926159,0.000000,0.000000e+00
49590.37,4958,43789.174957,14964.862890,23242,24433,41998,2.926133,0.000000,0.000000e+00
49600.14,4959,43798.142078,14967.781162,23242,24440,42012,2.926161,0.000000,0.000000e+00
49610.22,4960,43806.439022,14972.010912,23236,24448,42017,2.925889,0.000000,0.000000e+00
49620.18,4961,43816.863774,14975.380994,23236,24457,42023,2.925926,0.000000,0.000000e+00
49630.03,4962,43826.028140,14978.598597,23233,24468,42034,2.925910,0.000000,0.000000e+00
49640.04,4963,43831.318130,14980.744688,23241,24474,42039,2.925844,0.000000,0.000000e+00
49650.48,4964,43842.630587,14984.769472,23244,24489,42041,2.925813,0.000000,0.000000e+00
49660.13,4965,43853.552672,14988.733401,23237,24500,42052,2.925768,0.000000,0.000000e+00
49670.15,4966,43863.237045,14991.973451,23234,24508,42062,2.925781,0.000000,0.000000e+00
49680.01,4967,43871.812442,14994.785176,23234,24518,42071,2.925805,0.000000,0.000000e+00
49690.64,4968,43880.349409,14998.022071,23237,24529,42079,2.925742,0.000000,0.000000e+00
49700.16,4969,43890.511497,15002.099468,23235,24537,42089,2.925625,0.000000,0.000000e+00
49710.13,4970,43899.323992,15006.058326,23231,24542,42095,2.925440,0.000000,0.000000e+00
49720.08,4971,43908.563713,15008.506289,23237,24560,42102,2.925579,0.000000,0.000000e+00
49730.13,4972,43918.109206,15012.533058,23231,24568,42113,2.925430,0.000000,0.000000e+00
49740.15,4973,43927.025058,15015.715306,23232,24580,42118,2.925403,0.000000,0.000000e+00
49750.67,4974,43933.071959,15018.380294,23224,24592,42124,2.925287,0.000000,0.000000e+00
49760.26,4975,43946.074729,15022.933068,23225,24603,42132,2.925266,0.000000,0.000000e+00
49770.01,4976,43954.290570,15025.278395,23223,24617,42144,2.925356,0.000000,0.000000e+00
49780.12,4977,43964.498148,15028.310855,23224,24631,42154,2.925445,0.000000,0.000000e+00
49790.11,4978,43973.915947,15031.655838,23224,24636,42169,2.925421,0.000000,0.000000e+00
49800.23,4979,43983.107771,15034.241226,23229,24651,42176,2.925529,0.000000,0.000000e+00
49810.29,4980,43992.166587,15036.969931,23232,24664,42183,2.925600,0.000000,0.000000e+00
49820.19,4981,44001.826916,15039.029874,23230,24677,42196,2.925842,0.000000,0.000000e+00
49830.71,4982,44010.747929,15042.675279,23226,24685,42207,2.925726,0.000000,0.000000e+00
49840.03,4983,44019.216445,15045.083598,23224,24703,42213,2.925821,0.000000,0.000000e+00
49850.55,4984,44027.693704,15047.956685,23231,24715,42220,2.925825,0.000000,0.000000e+00
49860.12,4985,44038.170191,15051.227666,23235,24727,42230,2.925886,0.000000,0.000000e+00
49870.31,4986,44047.438812,15054.687324,23235,24735,42239,2.925829,0.000000,0.000000e+00
49880.66,4987,44057.127090,15057.716316,23238,24744,42254,2.925884,0.000000,0.000000e+00
49890.41,4988,44064.965062,15060.347593,23234,24754,42268,2.925893,0.000000,0.000000e+00
49900.25,4989,44069.645591,15062.337961,23232,24766,42272,2.925817,0.000000,0.000000e+00
49910.16,4990,44085.372460,15066.886627,23232,24777,42287,2.925978,0.000000,0.000000e+00
49920.43,4991,44091.672139,15069.354325,23232,24784,42299,2.925916,0.000000,0.000000e+00
49930.24,4992,44101.756079,15072.770662,23230,24796,42308,2.925922,0.000000,0.000000e+00
49940.35,4993,44112.017385,15076.132006,23232,24803,42321,2.925951,0.000000,0.000000e+00
49951.29,4994,44121.714429,15079.860502,23235,24810,42330,2.925870,0.000000,0.000000e+00
49960.99,4995,44129.858762,15082.887384,23229,24820,42338,2.925823,0.000000,0.000000e+00
49970.22,4996,44140.284397,15086.556782,23228,24827,42345,2.925802,0.000000,0.000000e+00
49980.14,4997,44148.631431,15090.649165,23222,24833,42349,2.925562,0.000000,0.000000e+00
49990.13,4998,44159.072292,15094.447858,23217,24846,42354,2.925518,0.000000,0.000000e+00
50000.32,4999,44167.388114,15097.683536,23215,24854,42366,2.925441,0.000000,0.000000e+00
50010.18,5000,44177.615572,15100.337659,23208,24869,42376,2.925604,0.000000,0.000000e+00
50020.06,5001,44184.763639,15103.389708,23205,24880,42380,2.925487,0.000000,0.000000e+00
50030.27,5002,44195.685442,15107.212938,23200,24890,42389,2.925469,0.000000,0.000000e+00
50040.01,5003,44205.491854,15109.997037,23201,24904,42398,2.925579,0.000000,0.000000e+00
50050.21,5004,44213.686208,15113.710646,23200,24910,42406,2.925402,0.000000,0.000000e+00
50060.52,5005,44223.573310,15117.315664,23196,24922,42413,2.925359,0.000000,0.000000e+00
50070.10,5006,44232.704565,15119.923440,23196,24931,42426,2.925458,0.000000,0.000000e+00
50080.10,5007,44240.767294,15122.600378,23200,24944,42432,2.925474,0.000000,0.000000e+00
50090.15,5008,44251.563478,15126.848833,23196,24951,42442,2.925366,0.000000,0.000000e+00
50100.22,5009,44258.945824,15129.625559,23186,24961,42453,2.925317,0.000000,0.000000e+00
50110.21,5010,44269.710174,15133.328000,23181,24973,42462,2.925312,0.000000,0.000000e+00
50120.13,5011,44278.126952,15136.105864,23183,24985,42469,2.925331,0.000000,0.000000e+00
50130.01,5012,44286.382094,15138.402222,23183,24998,42478,2.925433,0.000000,0.000000e+00
50140.36,5013,44297.849456,15141.833427,23189,25010,42487,2.925527,0.000000,0.000000e+00
50150.31,5014,44307.030219,15144.570560,23196,25020,42500,2.925605,0.000000,0.000000e+00
50160.33,5015,44314.864823,15147.384653,23196,25030,42509,2.925579,0.000000,0.000000e+00
50170.09,5016,44323.685423,15149.422547,23198,25046,42519,2.925767,0.000000,0.000000e+00
50180.20,5017,44334.117527,15152.637066,23197,25060,42529,2.925835,0.000000,0.000000e+00
50190.05,5018,44344.284966,15156.297671,23199,25068,42537,2.925799,0.000000,0.000000e+00
50200.45,5019,44353.089145,15159.456759,23193,25078,42546,2.925770,0.000000,0.000000e+00
50210.42,5020,44362.621914,15162.732659,23199,25087,42553,2.925767,0.000000,0.000000e+00
50220.33,5021,44368.488245,15164.838656,23198,25100,42561,2.925747,0.000000,0.000000e+00
50230.46,5022,44379.746109,15168.753234,23196,25114,42566,2.925735,0.000000,0.000000e+00
50240.15,5023,44389.912887,15171.852286,23201,25126,42572,2.925807,0.000000,0.000000e+00
50250.27,5024,44399.686339,15174.429518,23201,25144,42584,2.925954,0.000000,0.000000e+00
50260.00,5025,44408.738620,15176.951953,23201,25154,42594,2.926064,0.000000,0.000000e+00
50270.32,5026,44417.896573,15180.411910,23203,25166,42601,2.926001,0.000000,0.000000e+00
50280.26,5027,44426.417407,15183.330668,23198,25183,42606,2.925999,0.000000,0.000000e+00
50290.47,5028,44436.188804,15186.969015,23192,25193,42617,2.925942,0.000000,0.000000e+00
50300.09,5029,44446.112009,15190.272720,23191,25205,42625,2.925959,0.000000,0.000000e+00
50310.03,5030,44455.525751,15193.602244,23187,25218,42632,2.925937,0.000000,0.000000e+00
50320.10,5031,44462.843781,15194.602281,23198,25234,42643,2.926226,0.000000,0.000000e+00
50330.02,5032,44473.744332,15198.228017,23202,25243,42650,2.926245,0.000000,0.000000e+00
50340.01,5033,44482.330820,15201.184747,23208,25251,42662,2.926241,0.000000,0.000000e+00
50350.23,5034,44491.581618,15205.472708,23199,25260,42668,2.926024,0.000000,0.000000e+00
50360.25,5035,44501.551216,15208.705443,23190,25274,42679,2.926058,0.000000,0.000000e+00
50370.48,5036,44510.493373,15212.168906,23185,25284,42690,2.925979,0.000000,0.000000e+00
50380.76,5037,44518.955423,15213.827960,23191,25304,42698,2.926217,0.000000,0.000000e+00
50390.08,5038,44529.157699,15217.653381,23191,25316,42702,2.926151,0.000000,0.000000e+00
50400.23,5039,44536.260093,15219.946563,23188,25328,42708,2.926177,0.000000,0.000000e+00
50410.08,5040,44546.938756,15223.989648,23181,25339,42718,2.926101,0.000000,0.000000e+00
50420.02,5041,44556.207506,15226.857970,23176,25356,42727,2.926159,0.000000,0.000000e+00
50430.08,5042,44563.768352,15228.558781,23179,25374,42736,2.926329,0.000000,0.000000e+00
50440.33,5043,44573.360851,15232.350816,23180,25382,42743,2.926230,0.000000,0.000000e+00
50450.05,5044,44584.648338,15236.049233,23178,25390,42756,2.926260,0.000000,0.000000e+00
50460.74,5045,44593.045749,15239.152977,23172,25408,42761,2.926216,0.000000,0.000000e+00
50470.79,5046,44603.273764,15242.585708,23169,25417,42773,2.926228,0.000000,0.000000e+00
50480.13,5047,44612.514306,15245.470839,23170,25432,42781,2.926280,0.000000,0.000000e+00
50490.22,5048,44620.933598,15248.091276,23167,25444,42791,2.926329,0.000000,0.000000e+00
50500.10,5049,44629.484948,15251.831191,23164,25454,42796,2.926172,0.000000,0.000000e+00
50510.04,5050,44639.314659,15255.404423,23166,25465,42802,2.926131,0.000000,0.000000e+00
50520.20,5051,44650.052553,15258.735703,23165,25474,42815,2.926196,0.000000,0.000000e+00
50530.10,5052,44658.965087,15262.502564,23160,25479,42824,2.926058,0.000000,0.000000e+00
50540.12,5053,44668.047595,15265.742859,23164,25493,42827,2.926032,0.000000,0.000000e+00
50550.08,5054,44676.820215,15267.412586,23165,25511,42841,2.926286,0.000000,0.000000e+00
50560.73,5055,44684.784482,15269.840857,23170,25525,42850,2.926343,0.000000,0.000000e+00
50570.04,5056,44694.978416,15272.836108,23171,25542,42854,2.926436,0.000000,0.000000e+00
