Tempo,Ocupacao,NumeroMedioRequisicoes,TempoMedioEspera,TamanhoFila
5080,0.996876,70.847895,67.884216,110
5090,0.996931,70.934638,72.007470,102
5100,0.997173,70.980104,70.024107,93
5110,0.996982,71.026068,70.326661,91
5120,0.997119,71.069114,70.626020,95
5130,0.997199,71.103860,72.340883,94
5140,0.997514,71.146573,70.071148,97
5150,0.997009,71.203002,70.787938,98
5160,0.996987,71.250967,70.604524,97
5170,0.997575,71.292237,70.571990,94
5180,0.996944,71.360463,71.584531,103
5190,0.997028,71.422634,71.730592,107
5200,0.996971,71.504290,73.179284,119
5210,0.997167,71.559590,72.775339,119
5220,0.996974,71.648482,69.053147,109
5230,0.997043,71.733333,67.995083,102
5240,0.997194,71.797383,71.000746,97
5250,0.997084,71.836812,69.870292,94
5260,0.997029,71.875424,71.130726,99
5270,0.997102,71.932618,70.689144,94
5280,0.997016,71.968125,70.065190,86
5290,0.996996,71.996521,76.463316,93
5300,0.997083,72.027007,70.927588,93
5310,0.997010,72.065462,71.872149,86
5320,0.997135,72.083690,70.225652,85
5330,0.997184,72.104767,69.993569,81
5340,0.997143,72.122792,73.758320,85
5350,0.997132,72.137928,69.217916,83
5360,0.997093,72.161300,71.324482,73
5370,0.997261,72.156338,70.773900,70
5380,0.997293,72.145322,70.367028,67
5390,0.997050,72.148814,73.890044,72
5400,0.997270,72.146295,70.743794,76
5410,0.997452,72.156656,70.883004,85
5420,0.997481,72.194558,68.603678,87
5430,0.997363,72.226823,70.400984,90
5440,0.997094,72.252485,70.360141,91
5450,0.997286,72.299327,71.286566,88
5460,0.997331,72.323287,69.066613,86
5470,0.997904,72.342757,72.247709,88
5480,0.997264,72.387829,71.686791,94
5490,0.997104,72.442559,70.079290,99
5500,0.997707,72.495165,70.563731,101
5510,0.997181,72.543909,70.576257,99
5520,0.997193,72.587979,70.798709,102
5530,0.997182,72.652192,71.350130,102
5540,0.997148,72.702374,71.868890,105
5550,0.997480,72.765846,71.916949,112
5560,0.997307,72.844842,71.355094,116
5570,0.997416,72.912897,70.780902,107
5580,0.997154,72.984098,74.285489,116
5590,0.997273,73.043763,72.452189,110
5600,0.997482,73.120405,72.046489,111
5610,0.997457,73.185576,74.018415,113
5620,0.997505,73.254590,71.979250,115
5630,0.997368,73.339105,71.092203,118
5640,0.997274,73.422328,71.896513,120
5650,0.997642,73.494189,70.320049,114
5660,0.997211,73.580349,72.798212,122
5670,0.997310,73.621836,74.297369,125
5680,0.997502,73.758205,72.369995,129
5690,0.997441,73.851845,71.199116,127
5700,0.997710,73.946290,75.300608,127
5710,0.998384,74.032750,70.641766,121
5720,0.997747,74.119571,73.190689,130
5730,0.997223,74.192960,72.666135,130
5740,0.997280,74.317263,74.800202,132
5750,0.997251,74.428261,76.308915,139
5760,0.997610,74.535277,74.623745,141
5770,0.997270,74.639058,73.126286,140
5780,0.997377,74.742826,74.447440,137
5790,0.997302,74.842376,73.315674,142
5800,0.997265,74.958125,75.999678,141
5810,0.997504,75.088167,72.013210,137
5820,0.997446,75.177884,77.348665,133
5830,0.997691,75.284713,71.846443,126
5840,0.997388,75.379992,73.245279,136
5850,0.997483,75.500900,76.587291,144
5860,0.997332,75.602069,73.584990,152
5870,0.997309,75.762826,74.768826,151
5880,0.997710,75.885249,74.758702,151
5890,0.997783,75.991259,73.794507,147
5900,0.997310,76.134553,73.776550,144
5910,0.997593,76.234240,75.298359,135
5920,0.997640,76.346449,75.705864,143
5930,0.998433,76.453595,75.581900,148
5940,0.997516,76.581044,76.377741,155
5950,0.997387,76.725298,73.870628,155
5960,0.997427,76.842504,75.533561,157
5970,0.997339,76.988663,75.028325,160
5980,0.997625,77.109632,77.342267,156
5990,0.997613,77.232248,74.617664,154
6000,0.997353,77.383108,73.193985,151
6010,0.997501,77.480139,77.201375,157
6020,0.997830,77.627712,78.231286,153
6030,0.997483,77.765065,76.321910,154
6040,0.997399,77.893757,76.282981,150
6050,0.998055,78.007963,79.322509,153
6060,0.997736,78.119825,77.933169,154
6070,0.997388,78.246776,77.443346,152
6080,0.997550,78.377056,77.885843,152
6090,0.997395,78.468457,79.737785,151
6100,0.997756,78.609931,78.236520,155
6110,0.997543,78.701315,76.081522,152
6120,0.997824,78.851573,77.901734,151
6130,0.997545,78.970645,75.418010,152
6140,0.997413,79.075455,78.713503,149
6150,0.997632,79.172341,78.064265,144
6160,0.997480,79.295386,74.766778,142
6170,0.997601,79.392328,76.488784,137
6180,0.997842,79.496114,80.224204,144
6190,0.997619,79.586151,77.033034,146
6200,0.997437,79.714669,78.156452,142
6210,0.997637,79.798167,80.858387,146
6220,0.997493,79.909264,78.196913,148
6230,0.997661,80.016388,78.317122,147
6240,0.997460,80.149765,77.185014,150
6250,0.997794,80.252098,78.044833,144
6260,0.997609,80.356523,76.980597,147
6270,0.997516,80.470957,81.082065,151
6280,0.997483,80.582709,80.655816,152
6290,0.997729,80.690932,80.089654,149
6300,0.997536,80.799324,80.589326,148
6310,0.997474,80.905191,79.855221,145
6320,0.997570,81.001274,78.759650,139
6330,0.997765,81.092686,79.884363,145
6340,0.997503,81.183755,81.771829,144
6350,0.997654,81.257170,75.998388,134
6360,0.997620,81.376177,80.533867,138
6370,0.997515,81.458290,77.721925,127
6380,0.997663,81.524873,79.753299,134
6390,0.997608,81.619363,80.833645,139
6400,0.997576,81.697200,80.633503,141
6410,0.997626,81.802323,81.249326,142
6420,0.997963,81.895599,79.805633,137
6430,0.997627,81.984751,80.269635,139
6440,0.997532,82.067403,81.031741,136
6450,0.997942,82.156444,81.551514,136
6460,0.997745,82.241983,80.065941,135
6470,0.997559,82.321632,82.025030,143
6480,0.998225,82.403119,80.268856,144
6490,0.997579,82.519684,80.801229,152
6500,0.997811,82.621932,81.457647,151
6510,0.997746,82.740707,80.186121,147
6520,0.997655,82.831205,81.885168,145
6530,0.997683,82.924408,82.228095,139
6540,0.997874,83.000098,82.009159,141
6550,0.997569,83.098576,82.200048,149
6560,0.997795,83.175405,83.966764,140
6570,0.997572,83.266952,80.851228,137
6580,0.997698,83.354876,82.449431,130
6590,0.997640,83.421803,81.822511,129
6600,0.997979,83.487095,83.424029,133
6610,0.997726,83.532033,82.100242,135
6620,0.997620,83.651605,82.996925,138
6630,0.997659,83.713584,82.187741,140
6640,0.997982,83.800997,81.555650,137
6650,0.997608,83.884090,84.202227,146
6660,0.997654,83.985499,82.630670,145
6670,0.997638,84.081717,83.299152,144
6680,0.997995,84.175227,85.202563,147
6690,0.997629,84.270762,83.298021,147
6700,0.997979,84.357455,83.055308,142
6710,0.997670,84.449126,83.125203,148
6720,0.997626,84.545283,83.887039,149
6730,0.997652,84.634133,82.724462,150
6740,0.997710,84.735528,84.021748,150
6750,0.997643,84.827412,84.631225,148
6760,0.997680,84.915730,85.998551,145
6770,0.997712,84.992598,82.617456,143
6780,0.997657,85.087814,85.229881,146
6790,0.997713,85.180061,85.880593,147
6800,0.997674,85.274134,83.874698,145
6810,0.997718,85.355968,84.018171,142
6820,0.997994,85.440563,84.874813,141
6830,0.997757,85.524079,85.964793,140
6840,0.997711,85.541393,84.413781,135
6850,0.997672,85.664935,85.714853,129
6860,0.997674,85.720426,84.265918,127
6870,0.997709,85.775531,86.674348,125
6880,0.997702,85.823701,84.720404,132
6890,0.997788,85.908584,82.377672,127
6900,0.997773,85.965092,82.737381,127
6910,0.997876,86.031293,85.495167,129
6920,0.997804,86.068398,85.806144,131
6930,0.997777,86.151381,83.549446,137
