timestamp,sampleIndex,averageNumberInSystem,averageWaitingTime,queueSize1,queueSize2,queueSize3,measuredArrivalRate,measuredOccupancy,littlesLawError
1840.000000,184,605.657751,205.871350,1226,1206,1163,2.944565,0.999979,-0.543867
1850.000000,185,608.871472,207.144039,1233,1208,1170,2.942703,0.999980,-0.691853
1860.000000,186,612.073664,209.023458,1231,1218,1172,2.938710,0.999980,-2.185595
1870.000000,187,615.261963,211.732641,1233,1228,1169,2.936364,0.999980,-6.462066
1880.000000,188,618.449744,212.324024,1242,1241,1176,2.940957,0.999980,-5.986176
1890.000000,189,621.645191,213.604931,1252,1246,1178,2.939683,0.999980,-6.285494
1900.000000,190,624.848620,214.287393,1265,1252,1186,2.943158,0.999980,-5.833013
1910.000000,191,628.061968,215.331620,1266,1259,1199,2.943979,0.999980,-5.869813
1920.000000,192,631.277002,215.275456,1277,1268,1201,2.942188,0.999980,-2.103753
1930.000000,193,634.496566,216.192045,1281,1273,1212,2.941969,0.999980,-1.533710
1940.000000,194,637.705292,218.959531,1283,1275,1219,2.941237,0.999981,-6.306608
1950.000000,195,640.913325,219.756403,1292,1281,1227,2.942564,0.999981,-5.733976
1960.000000,196,644.125640,220.860965,1303,1284,1234,2.943367,0.999981,-5.949313
1970.000000,197,647.338543,222.639384,1308,1293,1238,2.944162,0.999981,-8.147969
1980.000000,198,650.536814,224.146500,1310,1292,1246,2.938889,0.999981,-8.204844
1990.000000,199,653.720702,225.827773,1313,1299,1251,2.937688,0.999981,-9.690937
2000.000000,200,656.897038,226.941441,1315,1303,1255,2.932000,0.999981,-8.495269
2010.000000,201,660.068800,227.678402,1322,1312,1259,2.931343,0.999981,-7.334755
2020.000000,202,663.235645,230.168066,1327,1317,1263,2.931683,0.999981,-11.544201
2030.000000,203,666.397784,231.391827,1336,1320,1268,2.930542,0.999981,-11.705654
2040.000000,204,669.551859,232.424251,1339,1328,1274,2.928922,0.999981,-11.200543
2050.000000,205,672.707744,232.755162,1345,1341,1276,2.927805,0.999982,-8.753954
2060.000000,206,675.869633,233.776726,1349,1351,1284,2.929126,0.999982,-8.891904
2070.000000,207,679.042856,234.958500,1361,1357,1289,2.931401,0.999982,-9.714719
2080.000000,208,682.214978,235.497318,1363,1367,1297,2.930288,0.999982,-7.860095
2090.000000,209,685.382533,236.981388,1367,1371,1304,2.928708,0.999982,-8.666787
2100.000000,210,688.551587,238.948725,1376,1376,1312,2.932381,0.999982,-12.137104
2110.000000,211,691.722023,239.867221,1385,1383,1312,2.929858,0.999982,-11.054830
2120.000000,212,694.904583,239.666206,1402,1393,1320,2.935377,0.999982,-8.606173
2130.000000,213,698.092281,241.229464,1410,1398,1330,2.938498,0.999982,-10.759931
2140.000000,214,701.287323,243.560556,1417,1403,1331,2.937850,0.999982,-14.257169
2150.000000,215,704.481472,244.875688,1417,1415,1343,2.940930,0.999982,-15.680844
2160.000000,216,707.678443,246.276903,1421,1421,1350,2.940278,0.999982,-16.444062
2170.000000,217,710.861756,248.078270,1425,1422,1352,2.935023,0.999983,-17.253684
2180.000000,218,714.044429,249.614764,1430,1426,1361,2.935321,0.999983,-18.655054
2190.000000,219,717.215849,251.818874,1440,1430,1363,2.936073,0.999983,-22.142762
2200.000000,220,720.387273,252.789936,1450,1437,1369,2.937727,0.999983,-22.240615
2210.000000,221,723.567732,252.779295,1462,1441,1377,2.937557,0.999983,-18.985744
2220.000000,222,726.751601,253.994222,1466,1456,1380,2.939189,0.999983,-19.785471
2230.000000,223,729.930028,255.885108,1467,1466,1388,2.940807,0.999983,-22.578733
2240.000000,224,733.116367,256.926996,1474,1475,1394,2.941964,0.999983,-22.753679
2250.000000,225,736.310407,257.503986,1483,1482,1397,2.940444,0.999983,-20.865758
2260.000000,226,739.492764,259.000082,1485,1482,1404,2.935841,0.999983,-20.890219
2270.000000,227,742.659441,260.204498,1487,1487,1409,2.932159,0.999983,-20.301411
2280.000000,228,745.829123,260.548356,1497,1497,1414,2.933333,0.999983,-18.446055
2290.000000,229,749.000656,262.322551,1498,1505,1422,2.933624,0.999983,-20.555194
2300.000000,230,752.167373,263.945497,1504,1514,1424,2.933478,0.999984,-22.111005
2310.000000,231,755.329156,264.922560,1508,1518,1429,2.929870,0.999984,-20.859538
2320.000000,232,758.489514,265.797599,1511,1522,1438,2.927586,0.999984,-19.655870
2330.000000,233,761.645913,266.610691,1515,1522,1451,2.925751,0.999984,-18.390603
2340.000000,234,764.788737,269.013843,1515,1524,1455,2.921795,0.999984,-21.214529
2350.000000,235,767.930112,269.058577,1525,1533,1464,2.923830,0.999984,-18.751370
2360.000000,236,771.080607,270.455033,1529,1542,1469,2.923729,0.999984,-19.656566
2370.000000,237,774.216295,272.841614,1525,1553,1469,2.920253,0.999984,-22.550293
2380.000000,238,777.341935,274.385257,1530,1559,1476,2.920588,0.999984,-24.024418
2390.000000,239,780.470489,275.465981,1536,1568,1482,2.921339,0.999984,-24.259000
2400.000000,240,783.604026,275.436335,1543,1579,1489,2.921667,0.999984,-21.129133
