Tempo(s),Fila,E[N],E[W]
40930,8,4.408081,55.074099
40940,8,4.408806,55.062999
40950,9,4.409876,55.056223
40960,7,4.410667,55.079548
40970,6,4.411121,55.081870
40980,5,4.411282,55.097325
40990,5,4.411425,55.112564
41000,5,4.411671,55.112280
41010,5,4.411842,55.111069
41020,5,4.412084,55.110746
41030,6,4.412424,55.111640
41040,6,4.412810,55.129905
41050,7,4.413260,55.132176
41060,7,4.414078,55.122271
41070,7,4.414707,55.143560
41080,7,4.415242,55.146891
41090,6,4.415751,55.166681
41100,5,4.415965,55.182777
41110,5,4.415981,55.179628
41120,6,4.416333,55.180674
41130,7,4.416833,55.183574
41140,5,4.417047,55.182902
41150,7,4.417466,55.168052
41160,7,4.418128,55.172983
41170,9,4.419116,55.165248
41180,9,4.420271,55.176339
41190,9,4.421382,55.203620
41200,6,4.422086,55.225810
41210,8,4.422540,55.194693
41220,8,4.423621,55.204856
41230,10,4.424660,55.197800
41240,11,4.426151,55.213083
41250,11,4.427744,55.246355
41260,11,4.429500,55.248239
41270,11,4.431092,55.281492
41280,11,4.432684,55.314745
41290,11,4.434274,55.347998
41300,9,4.435518,55.360195
41310,8,4.436524,55.369432
41320,7,4.437228,55.391625
41330,5,4.437697,55.394150
41340,6,4.438001,55.394614
41350,3,4.438001,55.408015
41360,2,4.437457,55.414616
41370,3,4.436775,55.386055
41380,2,4.436275,55.393197
41390,2,4.435686,55.399232
41400,0,4.434879,55.402528
41410,1,4.433853,55.386386
41420,0,4.433004,55.389147
41430,0,4.431934,55.389147
41440,0,4.431000,55.357441
41450,0,4.429952,55.341022
41460,0,4.428883,55.341022
41470,0,4.427816,55.341022
41480,1,4.426883,55.309371
41490,1,4.426057,55.312384
41500,1,4.425232,55.315396
41510,3,4.424734,55.272563
41520,3,4.424523,55.266603
41530,4,4.424370,55.261375
41540,5,4.424338,55.257669
41550,4,4.424386,55.271572
41560,3,4.424180,55.282296
41570,1,4.423719,55.289839
41580,1,4.422896,55.292845
41590,2,4.422112,55.279725
41600,2,4.421530,55.285736
41610,1,4.420724,55.288946
41620,2,4.419999,55.276552
41630,3,4.419452,55.266388
41640,2,4.418896,55.272708
41650,2,4.418316,55.278716
41660,1,4.417618,55.283254
41670,0,4.416627,55.267527
41680,1,4.415601,55.251354
41690,1,4.414802,55.238026
41700,2,4.414066,55.225483
41710,2,4.413586,55.216164
41720,2,4.413008,55.222163
41730,1,4.412441,55.211745
41740,2,4.411691,55.199036
41750,2,4.410957,55.186529
41760,2,4.410379,55.192522
41770,1,4.409844,55.182497
41780,0,4.408859,55.183382
41790,2,4.407978,55.152511
41800,4,4.407717,55.129438
41810,2,4.407371,55.138301
41820,1,4.406827,55.128184
41830,2,4.406183,55.116816
41840,4,4.405790,55.092120
41850,5,4.405740,55.088209
41860,5,4.405829,55.086026
41870,5,4.405971,55.100960
41880,5,4.406113,55.115894
41890,6,4.406413,55.116341
41900,6,4.406793,55.134257
41910,6,4.407104,55.134845
41920,4,4.407378,55.151423
41930,5,4.407356,55.131398
41940,4,4.407442,55.129179
41950,3,4.407211,55.122984
41960,0,4.406404,55.126035
41970,1,4.405421,55.110438
41980,2,4.404660,55.097619
41990,2,4.404125,55.087637
42000,2,4.403355,55.074715
42010,3,4.402985,55.066802
42020,3,4.402607,55.058797
42030,3,4.402274,55.067726
42040,3,4.402049,55.012523
42050,3,4.401715,55.021441
42060,0,4.401110,55.026962
42070,0,4.400064,55.026962
42080,0,4.399019,55.026962
42090,1,4.398039,55.011429
42100,1,4.397206,54.997736
42110,0,4.396359,55.000199
42120,0,4.395315,55.000199
42130,1,4.394336,54.968340
42140,2,4.393621,54.956125
42150,2,4.393053,54.962061
42160,2,4.392485,54.967998
42170,0,4.391693,54.971118
42180,1,4.390808,54.956758
42190,0,4.389846,54.957744
42200,2,4.388928,54.926678
42210,5,4.388654,54.887428
42220,5,4.388764,54.885556
42230,4,4.388836,54.899451
42240,3,4.388538,54.908728
42250,2,4.387951,54.898113
42260,1,4.387325,54.903271
42270,1,4.386515,54.889875
42280,3,4.385983,54.863711
42290,2,4.385605,54.855735
42300,4,4.385201,54.831219
42310,4,4.385110,54.843043
42320,2,4.384935,54.853811
42330,1,4.384205,54.857643
42340,2,4.383610,54.846935
42350,3,4.383289,54.791117
42360,4,4.383194,54.770534
42370,5,4.383234,54.751659
42380,3,4.383254,54.748686
42390,1,4.382447,54.735393
42400,2,4.381800,54.707981
42410,2,4.381296,54.682394
42420,1,4.380842,54.673527
42430,1,4.379960,54.659327
42440,4,4.379460,54.617774
42450,5,4.379402,54.613872
42460,5,4.379475,54.611599
42470,4,4.379552,54.625425
42480,5,4.379658,54.623568
42490,5,4.379804,54.638248
42500,3,4.379606,54.632593
42510,2,4.379139,54.639628
42520,2,4.378610,54.629844
42530,2,4.378051,54.635713
42540,2,4.377544,54.626208
42550,3,4.377015,54.616414
42560,3,4.376754,54.593980
42570,4,4.376640,54.589387
42580,2,4.376314,54.598134
42590,0,4.375485,54.600621
42600,0,4.374528,54.585498
42610,2,4.373748,54.556618
42620,1,4.373009,54.560204
42630,0,4.372206,54.562986
42640,1,4.371270,54.548126
42650,2,4.370556,54.504151
42660,4,4.370235,54.481066
42670,5,4.370212,54.477641
42680,5,4.370332,54.444177
42690,5,4.370479,54.458772
42700,5,4.370627,54.473366
42710,5,4.370755,54.471825
42720,6,4.371029,54.456217
42730,3,4.371075,54.469540
42740,4,4.370779,54.462704
42750,4,4.370692,54.474366
42760,4,4.370558,54.469562
42770,4,4.370479,54.465441
42780,7,4.370846,54.419323
42790,5,4.371320,54.437947
42800,6,4.371594,54.438239
42810,5,4.371948,54.455360
42820,6,4.372127,54.454471
42830,8,4.372645,54.441972
42840,9,4.373620,54.450991
42850,9,4.374687,54.461164
42860,8,4.375783,54.471700
42870,8,4.376595,54.478700
42880,9,4.377477,54.486559
42890,9,4.378554,54.512683
42900,9,4.379745,54.524396
42910,9,4.380812,54.534567
42920,9,4.381888,54.560677
42930,9,4.382964,54.586787
42940,9,4.384054,54.597244
42950,11,4.385386,54.579059
42960,14,4.387391,54.569287
42970,14,4.389675,54.594598
42980,15,4.391930,54.619547
42990,15,4.394489,54.648273
43000,16,4.397018,54.676625
43010,18,4.400083,54.680032
43020,19,4.403227,54.700204
43030,20,4.406830,54.710296
43040,20,4.410453,54.767999
43050,21,4.414202,54.811475
43060,21,4.418054,54.872046
43070,21,4.421904,54.932617
43080,22,4.425999,54.964554
43090,22,4.430077,55.027973
43100,21,4.433931,55.088616
43110,21,4.437611,55.131237
43120,21,4.441491,55.176345
43130,23,4.445598,55.208362
43140,22,4.449621,55.255221
43150,23,4.453896,55.289304
43160,23,4.458193,55.355472
43170,23,4.462488,55.421640
43180,23,4.466874,55.473002
43190,21,4.470733,55.533785
43200,22,4.474591,55.578589
43210,22,4.478647,55.641844
43220,21,4.482515,55.702791
43230,21,4.486401,55.747947
43240,22,4.490426,55.794835
43250,21,4.494257,55.855344
43260,18,4.497711,55.911202
43270,17,4.500512,55.926809
43280,16,4.503396,55.975586
43290,15,4.505962,56.020414
43300,17,4.508677,56.034938
43310,16,4.511359,56.081220
43320,14,4.513696,56.123228
43330,13,4.515719,56.161342
43340,14,4.517847,56.168526
43350,14,4.520034,56.208686
43360,14,4.522224,56.232765
43370,14,4.524410,56.272914
43380,13,4.526378,56.310380
43390,11,4.528039,56.344026
43400,12,4.529592,56.360181
43410,11,4.531086,56.391759
43420,13,4.532832,56.394144
43430,14,4.534973,56.417606
43440,14,4.537152,56.457709
43450,15,4.539390,56.466213
43460,15,4.541797,56.509156
43470,15,4.544202,56.552099
43480,14,4.546508,56.593807
43490,13,4.548564,56.632426
43500,12,4.550139,56.648835
43510,13,4.552028,56.652960
43520,11,4.553594,56.669257
43530,10,4.555039,56.684067
43540,11,4.556039,56.660933
43550,11,4.557518,56.692352
43560,10,4.558961,56.707128
43570,9,4.560050,56.733694
43580,7,4.560724,56.755099
43590,8,4.561432,56.760720
43600,7,4.562204,56.783356
43610,9,4.562890,56.772501
43620,9,4.563907,56.798178
43630,10,4.564968,56.808205
43640,10,4.566214,56.836728
43650,9,4.567419,56.864755
43660,9,4.568434,56.890425
43670,9,4.569449,56.916095
43680,9,4.570485,56.909577
43690,8,4.571465,56.902369
43700,7,4.572042,56.922573
43710,7,4.572569,56.925939
43720,8,4.573161,56.930120
43730,8,4.573944,56.952899
43740,7,4.574548,56.957229
43750,6,4.575032,56.976275
43760,5,4.575344,56.976959
43770,4,4.575324,56.989732
43780,5,4.575351,56.986879
43790,5,4.575448,57.001104
43800,7,4.575816,56.970074
43810,7,4.576369,56.989972
43820,10,4.577200,56.948576
43830,9,4.578346,56.975843
43840,9,4.579355,57.001397
43850,7,4.580088,57.023523
43860,5,4.580436,57.040867
43870,4,4.580408,57.053519
43880,3,4.580227,57.064270
43890,2,4.579653,57.070117
43900,2,4.579065,57.075795
43910,0,4.578284,57.079058
43920,0,4.577241,57.079058
43930,0,4.576199,57.079058
43940,0,4.575158,57.079058
43950,0,4.574117,57.079058
43960,0,4.573076,57.079058
43970,0,4.572036,57.079058
43980,1,4.571120,57.064389
43990,1,4.570308,57.067228
44000,0,4.569457,57.053377
44010,0,4.568419,57.053377
44020,0,4.567423,57.037713
44030,0,4.566385,57.037713
44040,0,4.565348,57.037713
44050,0,4.564395,57.022575
44060,1,4.563389,57.006785
44070,1,4.562581,57.009621
44080,0,4.561605,56.994208
44090,2,4.560701,56.963547
44100,0,4.559833,56.965619
44110,0,4.558804,56.949544
44120,0,4.557771,56.949544
44130,0,4.556738,56.949544
44140,0,4.555705,56.949544
44150,0,4.554754,56.934420
44160,0,4.553732,56.918426
44170,1,4.552958,56.889441
44180,0,4.552087,56.891428
44190,0,4.551057,56.891428
44200,1,4.550172,56.877155
44210,1,4.549444,56.864828
44220,1,4.548641,56.867656
44230,0,4.547641,56.868009
44240,0,4.546632,56.852180
44250,0,4.545605,56.852180
44260,1,4.544865,56.823655
44270,3,4.544392,56.798488
44280,2,4.543768,56.787487
44290,3,4.543292,56.778326
44300,3,4.542974,56.771157
44310,4,4.542717,56.764746
44320,3,4.542516,56.775048
44330,3,4.541999,56.749379
44340,4,4.541730,56.726847
44350,3,4.541388,56.735375
44360,3,4.541152,56.729237
44370,3,4.540858,56.722378
44380,1,4.540254,56.695689
44390,2,4.539638,56.668882
44400,1,4.539074,56.658667
44410,1,4.538277,56.661479
44420,1,4.537519,56.648849
44430,2,4.536800,56.604898
44440,2,4.536183,56.594046
44450,1,4.535399,56.596991
44460,0,4.534617,56.584078
44470,0,4.533597,56.584078
44480,0,4.532578,56.584078
44490,1,4.531561,56.568227
44500,0,4.530572,56.568584
44510,0,4.529558,56.552768
44520,0,4.528589,56.537515
44530,0,4.527597,56.521976
44540,2,4.526842,56.493568
44550,2,4.526275,56.499171
44560,2,4.525751,56.489485
44570,1,4.525148,56.494629
44580,0,4.524159,56.494956
44590,0,4.523144,56.494956
44600,0,4.522130,56.494956
44610,0,4.521116,56.494956
44620,1,4.520426,56.467364
44630,1,4.519638,56.470163
44640,0,4.518756,56.471804
44650,0,4.517744,56.471804
44660,1,4.516912,56.458245
44670,2,4.516323,56.431927
44680,3,4.515971,56.424379
44690,0,4.515134,56.426546
44700,0,4.514124,56.426546
44710,1,4.513228,56.412195
44720,0,4.512263,56.412743
44730,0,4.511254,56.412743
44740,1,4.510291,56.397548
44750,5,4.509742,56.340297
44760,6,4.510058,56.341114
44770,6,4.510391,56.357860
44780,5,4.510554,56.356750
44790,6,4.510807,56.356778
44800,5,4.511105,56.357364
44810,4,4.511148,56.354769
44820,2,4.511011,56.365635
44830,2,4.510451,56.371211
44840,3,4.510047,56.363015
44850,4,4.509850,56.357415
44860,4,4.509736,56.368560
44870,5,4.509727,56.365311
44880,2,4.509382,56.373560
44890,3,4.508891,56.364278
44900,3,4.508555,56.372633
44910,1,4.507954,56.361978
44920,1,4.507173,56.364762
44930,3,4.506742,56.340548
44940,3,4.506407,56.348895
44950,0,4.505548,56.350696
44960,1,4.504593,56.319938
44970,0,4.503611,56.320179
44980,1,4.502621,56.304666
44990,0,4.501759,56.306407
45000,0,4.500759,56.306407
45010,2,4.499918,56.277108
45020,2,4.499480,56.268498
45030,1,4.498840,56.272992
45040,2,4.498178,56.261582
45050,0,4.497422,56.264609
45060,1,4.496639,56.251683
45070,1,4.495961,56.240063
45080,1,4.495185,56.242839
45090,0,4.494385,56.229691
45100,0,4.493388,56.229691
45110,1,4.492478,56.215173
45120,2,4.491839,56.204048
45130,4,4.491378,56.179576
45140,4,4.491197,56.174189
45150,3,4.490975,56.183857
45160,2,4.490485,56.190163
45170,1,4.489678,56.176935
45180,2,4.489002,56.149803
45190,3,4.488623,56.141956
45200,3,4.488260,56.134293
45210,4,4.488148,56.129788
45220,2,4.487734,56.137020
45230,3,4.487212,56.127383
45240,4,4.486974,56.121287
45250,3,4.486651,56.129655
45260,1,4.486103,56.135197
45270,1,4.485333,56.137962
45280,0,4.484518,56.140163
45290,0,4.483621,56.125810
45300,0,4.482794,56.112341
45310,0,4.481805,56.112341
45320,0,4.480861,56.097413
45330,0,4.479963,56.083048
45340,0,4.478975,56.083048
45350,1,4.478058,56.068450
45360,0,4.477211,56.070207
45370,0,4.476224,56.070207
45380,0,4.475369,56.056375
45390,0,4.474503,56.042407
45400,0,4.473517,56.042407
45410,0,4.472532,56.042407
45420,0,4.471547,56.042407
45430,0,4.470563,56.042407
45440,2,4.469685,56.012824
45450,2,4.469049,56.001728
45460,1,4.468432,56.006314
45470,1,4.467669,56.009071
45480,1,4.466906,56.011829
45490,0,4.465962,56.012299
45500,0,4.464980,56.012299
45510,0,4.464135,55.998558
45520,0,4.463159,55.983194
45530,1,4.462289,55.969151
45540,1,4.461529,55.971906
45550,0,4.460738,55.974271
45560,0,4.459759,55.974271
45570,1,4.458930,55.960741
45580,0,4.458151,55.963241
45590,0,4.457173,55.963241
45600,1,4.456465,55.935814
45610,1,4.455707,55.938566
45620,2,4.455105,55.927870
45630,1,4.454503,55.917185
45640,1,4.453746,55.919936
45650,2,4.452993,55.907356
45660,0,4.452247,55.910226
45670,1,4.451367,55.896049
45680,3,4.451140,55.859356
45690,1,4.450662,55.865595
45700,1,4.449834,55.852071
45710,0,4.448892,55.852472
45720,1,4.447935,55.822013
45730,1,4.447235,55.810116
45740,2,4.446670,55.799915
45750,0,4.445792,55.801088
45760,1,4.444956,55.787486
45770,0,4.444084,55.758149
45780,0,4.443113,55.758149
45790,1,4.442171,55.743224
45800,0,4.441210,55.743330
45810,0,4.440249,55.728163
45820,0,4.439280,55.728163
45830,0,4.438311,55.728163
45840,0,4.437343,55.728163
45850,1,4.436439,55.713698
45860,0,4.435650,55.715948
45870,0,4.434707,55.700991
45880,1,4.433910,55.672627
45890,0,4.433007,55.673430
45900,0,4.432042,55.673430
45910,0,4.431254,55.660426
45920,0,4.430289,55.660426
45930,0,4.429441,55.631451
45940,2,4.428720,55.604098
45950,2,4.428013,55.592130
45960,2,4.427485,55.597595
45970,0,4.426686,55.599658
45980,0,4.425727,55.584519
45990,0,4.424847,55.555201
46000,0,4.423885,55.555201
46010,1,4.423122,55.542531
46020,1,4.422378,55.545260
46030,1,4.421509,55.531262
46040,1,4.420766,55.533990
46050,1,4.420023,55.536719
46060,1,4.419194,55.523205
46070,2,4.418516,55.511601
46080,1,4.417859,55.515387
46090,3,4.417527,55.492998
46100,5,4.417293,55.471861
46110,4,4.417242,55.483254
46120,3,4.417128,55.478746
46130,4,4.416966,55.473630
46140,5,4.416864,55.454180
46150,7,4.417272,55.441147
46160,7,4.417831,55.460184
46170,12,4.419127,55.413116
46180,13,4.420830,55.431428
46190,11,4.422738,55.437244
46200,11,4.424186,55.452359
46210,11,4.425609,55.482201
46220,11,4.427031,55.512044
46230,11,4.428453,55.541887
46240,9,4.429742,55.570064
46250,8,4.430823,55.580569
46260,7,4.431428,55.600184
46270,7,4.431984,55.619169
46280,8,4.432706,55.625171
46290,10,4.433627,55.618594
46300,9,4.434573,55.627393
46310,11,4.435856,55.625364
46320,10,4.437124,55.653282
46330,8,4.438023,55.676579
46340,7,4.438815,55.683453
46350,8,4.439484,55.688794
46360,7,4.440132,55.708934
46370,9,4.440883,55.700233
46380,8,4.441859,55.724482
46390,7,4.442449,55.743908
46400,2,4.442633,55.758231
46410,0,4.441855,55.760474
46420,0,4.440898,55.760474
46430,0,4.439941,55.760474
46440,0,4.438985,55.760474
46450,0,4.438030,55.760474
46460,0,4.437074,55.760474
46470,1,4.436147,55.745743
46480,5,4.435812,55.693284
46490,3,4.435525,55.701666
46500,2,4.435188,55.709417
46510,3,4.434828,55.701818
46520,3,4.434519,55.709919
46530,3,4.434211,55.718021
46540,1,4.433696,55.708478
46550,1,4.432958,55.711177
46560,2,4.432330,55.685186
46570,4,4.431856,55.646142
46580,2,4.431657,55.655592
46590,5,4.431360,55.603836
46600,7,4.431787,55.591195
46610,6,4.432178,55.593059
46620,6,4.432514,55.609205
46630,4,4.432589,55.622070
46640,6,4.432599,55.604205
46650,8,4.433244,55.594314
46660,8,4.434009,55.615819
46670,9,4.434830,55.623092
46680,9,4.435932,55.618938
46690,9,4.436910,55.643112
46700,8,4.437788,55.666054
46710,7,4.438462,55.686422
46720,8,4.439081,55.691158
46730,9,4.439846,55.682769
46740,11,4.440881,55.677787
46750,12,4.442452,55.694461
46760,12,4.444069,55.726641
46770,12,4.445643,55.728417
46780,9,4.446966,55.756926
46790,8,4.447924,55.780853
46800,10,4.448797,55.773825
46810,9,4.449913,55.799743
46820,9,4.450967,55.809926
46830,8,4.451859,55.833033
46840,9,4.452876,55.827813
46850,8,4.453704,55.835177
46860,9,4.454549,55.842735
46870,7,4.455306,55.864152
46880,4,4.455687,55.865899
46890,0,4.455242,55.872236
46900,3,4.454434,55.829228
46910,1,4.453932,55.834834
46920,0,4.452998,55.835022
46930,0,4.452049,55.835022
46940,1,4.451207,55.821437
46950,2,4.450618,55.781243
46960,3,4.450285,55.774049
46970,5,4.450122,55.754125
46980,3,4.450029,55.764838
46990,4,4.449920,55.745598
47000,4,4.449685,55.739658
47010,4,4.449589,55.750319
47020,4,4.449534,55.746632
47030,4,4.449439,55.757290
47040,3,4.449141,55.765411
47050,1,4.448918,55.759612
47060,0,4.447996,55.759903
47070,0,4.447051,55.759903
47080,0,4.446158,55.745709
47090,1,4.445372,55.718014
47100,2,4.444723,55.706883
47110,5,4.444519,55.671713
47120,5,4.444637,55.685007
47130,5,4.444761,55.683573
47140,4,4.444770,55.665902
47150,6,4.444996,55.650969
47160,6,4.445325,55.666901
47170,6,4.445655,55.682833
47180,4,4.445788,55.696300
47190,6,4.445860,55.679437
47200,5,4.446143,55.680006
47210,8,4.446491,55.651870
47220,10,4.447505,55.646839
47230,12,4.448948,55.647191
47240,11,4.450472,55.678048
47250,10,4.451840,55.706947
47260,9,4.452944,55.732552
47270,9,4.453774,55.739979
47280,8,4.454623,55.762392
47290,6,4.455108,55.780266
47300,5,4.455315,55.779889
47310,3,4.455196,55.790181
47320,2,4.454846,55.782829
47330,1,4.454304,55.787832
47340,1,4.453575,55.790478
47350,1,4.452845,55.793125
47360,0,4.452102,55.795598
47370,0,4.451162,55.795598
47380,1,4.450267,55.781392
47390,1,4.449575,55.769730
47400,3,4.449224,55.747614
47410,3,4.449063,55.742617
47420,2,4.448617,55.748792
47430,2,4.448125,55.739652
47440,2,4.447609,55.744936
47450,0,4.446841,55.747057
47460,0,4.445938,55.732755
47470,0,4.445001,55.732755
47480,1,4.444220,55.719983
47490,0,4.443478,55.707703
47500,1,4.442664,55.694523
47510,0,4.441790,55.695290
47520,2,4.440942,55.666994
47530,1,4.440287,55.670499
47540,1,4.439564,55.673137
47550,2,4.439008,55.663189
47560,2,4.438495,55.668463
47570,0,4.437742,55.670719
47580,0,4.436809,55.670719
47590,1,4.435915,55.656523
47600,0,4.435082,55.657768
47610,0,4.434151,55.657768
47620,0,4.433220,55.657768
47630,0,4.432289,55.657768
47640,1,4.431627,55.631803
47650,0,4.430699,55.631833
47660,0,4.429769,55.631833
47670,3,4.428956,55.589348
47680,2,4.428586,55.596357
47690,3,4.428213,55.588699
47700,1,4.427606,55.592739
47710,1,4.426741,55.578893
47720,1,4.426022,55.581524
47730,0,4.425117,55.581805
47740,1,4.424273,55.568219
47750,0,4.423433,55.569303
47760,0,4.422507,55.569303
47770,2,4.421746,55.542157
47780,2,4.421171,55.531949
47790,2,4.420664,55.537207
47800,4,4.420277,55.514771
47810,2,4.419945,55.522215
47820,3,4.419355,55.497256
47830,3,4.418937,55.489046
47840,1,4.418511,55.495288
47850,2,4.417861,55.469600
47860,3,4.417502,55.462133
47870,3,4.417253,55.456049
47880,1,4.416740,55.432118
47890,1,4.416027,55.434740
47900,2,4.415320,55.422916
47910,4,4.414997,55.401386
47920,4,4.414910,55.411863
47930,3,4.414777,55.421761
47940,4,4.414574,55.416254
47950,4,4.414487,55.426728
47960,5,4.414454,55.408845
47970,5,4.414647,55.408319
47980,3,4.414728,55.406398
47990,3,4.414433,55.414245
48000,5,4.414315,55.395326
48010,5,4.414437,55.408398
48020,4,4.414416,55.419670
48030,3,4.414227,55.428843
48040,5,4.414119,55.410053
48050,4,4.413934,55.404787
48060,4,4.413867,55.401003
48070,6,4.413971,55.384903
48080,6,4.414300,55.400565
48090,6,4.414630,55.416226
48100,4,4.414869,55.430749
48110,5,4.414947,55.428780
48120,3,4.414752,55.437857
48130,6,4.414937,55.408325
48140,5,4.415206,55.423218
48150,6,4.415446,55.423286
48160,5,4.415792,55.424686
48170,2,4.415453,55.417499
48180,1,4.414768,55.420404
48190,0,4.413874,55.420681
48200,0,4.412958,55.420681
48210,0,4.412043,55.420681
48220,0,4.411212,55.407309
48230,0,4.410415,55.394347
48240,0,4.409564,55.380720
48250,1,4.408688,55.352375
48260,3,4.408195,55.314474
48270,3,4.407926,55.308184
48280,2,4.407554,55.314978
48290,1,4.406708,55.301431
48300,2,4.406162,55.291671
48310,0,4.405370,55.293173
48320,2,4.404583,55.266022
48330,5,4.404321,55.231144
48340,4,4.404327,55.242652
48350,4,4.404287,55.224921
48360,3,4.404174,55.234917
48370,6,4.404190,55.203594
48380,6,4.404493,55.190197
48390,4,4.404521,55.187668
48400,4,4.404437,55.198025
48410,2,4.404157,55.205919
48420,0,4.403456,55.208531
48430,0,4.402647,55.181208
48440,2,4.402038,55.142160
48450,4,4.401740,55.121304
48460,5,4.401692,55.117830
48470,3,4.401641,55.128559
48480,4,4.401463,55.123464
48490,5,4.401451,55.106210
48500,3,4.401349,55.116298
48510,2,4.401037,55.123758
48520,1,4.400409,55.113022
48530,1,4.399708,55.115603
48540,2,4.399204,55.092197
48550,3,4.398874,55.085203
48560,2,4.398442,55.091137
48570,4,4.398089,55.055458
48580,5,4.398018,55.051712
48590,8,4.398354,55.024718
48600,9,4.399143,55.031749
48610,9,4.400104,55.040935
48620,9,4.401050,55.064095
48630,8,4.401848,55.085405
48640,8,4.402588,55.105992
48650,7,4.403315,55.112237
48660,7,4.403842,55.101814
48670,6,4.404317,55.119088
48680,8,4.404772,55.107763
48690,10,4.405619,55.101364
48700,9,4.406618,55.125166
48710,7,4.407212,55.143920
48720,9,4.408060,55.137528
48730,8,4.408904,55.159408
48740,7,4.409597,55.179401
48750,7,4.410129,55.197373
48760,8,4.410855,55.189446
48770,8,4.411591,55.209975
48780,6,4.412373,55.216921
48790,6,4.412698,55.232313
48800,7,4.413140,55.234986
48810,6,4.413530,55.237025
48820,4,4.413667,55.250060
48830,4,4.413440,55.244372
48840,4,4.413356,55.254626
48850,5,4.413326,55.251404
48860,2,4.413040,55.259134
48870,2,4.412610,55.250897
48880,1,4.411915,55.253500
48890,1,4.411217,55.256062
48900,1,4.410601,55.231346
48910,0,4.409821,55.218722
48920,0,4.408978,55.205331
48930,0,4.408077,55.205331
48940,0,4.407177,55.205331
48950,0,4.406276,55.205331
48960,0,4.405468,55.192357
48970,2,4.404700,55.165774
48980,1,4.404212,55.156813
48990,1,4.403377,55.143511
49000,0,4.402543,55.144322
49010,0,4.401644,55.144322
49020,0,4.400779,55.130641
49030,0,4.399928,55.117131
49040,1,4.399147,55.104507
49050,0,4.398336,55.105590
49060,0,4.397440,55.105590
49070,0,4.396543,55.105590
49080,1,4.395670,55.091805
49090,0,4.394781,55.091875
49100,0,4.394002,55.079274
49110,1,4.393272,55.067278
49120,0,4.392389,55.067422
49130,0,4.391495,55.067422
49140,1,4.390659,55.054092
49150,0,4.389840,55.055019
49160,0,4.389015,55.041828
49170,0,4.388122,55.041828
49180,0,4.387230,55.041828
49190,0,4.386338,55.041828
49200,0,4.385457,55.027919
49210,1,4.384770,55.002427
49220,2,4.384183,54.992226
49230,0,4.383635,54.996524
49240,0,4.382765,54.982762
49250,2,4.382057,54.957040
49260,3,4.381597,54.948437
49270,4,4.381452,54.929806
49280,2,4.381202,54.937818
49290,1,4.380573,54.927109
49300,0,4.379709,54.913448
49310,0,4.378821,54.913448
49320,1,4.378075,54.901262
49330,2,4.377462,54.890743
49340,0,4.376840,54.894071
49350,2,4.376138,54.868494
49360,1,4.375582,54.858708
49370,2,4.375070,54.849470
49380,1,4.374310,54.837124
49390,0,4.373620,54.839574
49400,0,4.372786,54.826303
49410,2,4.371975,54.799407
49420,5,4.371745,54.765942
49430,7,4.372029,54.738958
49440,4,4.372308,54.753519
49450,3,4.372279,54.750366
49460,4,4.372064,54.731026
49470,4,4.371989,54.741150
49480,3,4.371764,54.749396
49490,5,4.371535,54.716050
49500,6,4.371767,54.716168
49510,5,4.371903,54.728930
49520,4,4.371966,54.740774
49530,3,4.371772,54.749395
49540,1,4.371360,54.755294
49550,2,4.370747,54.744817
49560,3,4.370350,54.723228
49570,2,4.370147,54.717904
49580,3,4.369671,54.709160
49590,1,4.369381,54.716564
49600,1,4.368701,54.719089
49610,1,4.367895,54.692395
49620,1,4.367216,54.694919
49630,1,4.366543,54.683710
49640,1,4.365865,54.686233
49650,0,4.365105,54.687730
49660,0,4.364226,54.687730
49670,1,4.363457,54.661518
49680,0,4.362603,54.661823
49690,2,4.361909,54.636560
49700,2,4.361409,54.627526
49710,1,4.360910,54.632262
49720,0,4.360091,54.632990
49730,0,4.359214,54.632990
49740,1,4.358550,54.608130
49750,1,4.357875,54.610649
49760,1,4.357200,54.613168
49770,1,4.356526,54.615687
49780,2,4.355856,54.604509
49790,3,4.355541,54.570298
49800,3,4.355268,54.577847
49810,3,4.354996,54.585396
49820,5,4.355118,54.570411
49830,6,4.355248,54.555554
49840,6,4.355670,54.558072
49850,4,4.355710,54.569522
49860,4,4.355547,54.551007
49870,5,4.355478,54.547389
49880,5,4.355607,54.559945
49890,6,4.355873,54.546812
49900,5,4.355942,54.531237
49910,4,4.356054,54.543571
49920,4,4.356142,54.541916
49930,5,4.356071,54.524597
49940,5,4.356200,54.537132
49950,4,4.356215,54.548245
49960,5,4.356222,54.545577
49970,4,4.356170,54.555843
49980,3,4.356082,54.565657
49990,4,4.355838,54.559844
50000,3,4.355691,54.568920
50010,3,4.355511,54.563904
50020,3,4.355240,54.571419
50030,4,4.355107,54.566995
50040,7,4.355313,54.539505
50050,7,4.356011,54.545502
50060,4,4.356213,54.545284
50070,2,4.355991,54.553389
50080,1,4.355485,54.557954
50090,0,4.354743,54.559544
50100,0,4.353949,54.546851
50110,0,4.353119,54.533703
50120,0,4.352251,54.533703
50130,0,4.351383,54.533703
50140,0,4.350566,54.520719
50150,0,4.349699,54.520719
50160,2,4.349013,54.495745
50170,1,4.348466,54.499762
50180,2,4.347934,54.476736
50190,0,4.347197,54.464759
50200,0,4.346331,54.464759
50210,1,4.345534,54.452019
50220,2,4.344895,54.441277
50230,0,4.344330,54.431450
50240,0,4.343465,54.431450
