Tempo(s),Fila,E[N],E[W]
45530,18,14.379146,153.970487
45540,20,14.380136,153.942500
45550,19,14.381187,153.987554
45560,17,14.381963,154.029677
45570,21,14.382845,153.928198
45580,22,14.384339,153.941815
45590,22,14.386018,153.957411
45600,20,14.387599,153.971958
45610,19,14.388735,154.017880
45620,19,14.389782,154.026713
45630,20,14.390890,154.000071
45640,22,14.392283,153.976508
45650,23,14.394018,153.992717
45660,23,14.395929,154.010805
45670,23,14.397791,154.028369
45680,23,14.399682,154.046245
45690,24,14.401766,154.066188
45700,24,14.403881,154.086464
45710,25,14.406096,154.071745
45720,27,14.408614,154.060300
45730,27,14.411437,154.088154
45740,29,14.414532,154.010907
45750,28,14.417653,154.077932
45760,28,14.420648,154.107625
45770,28,14.423729,154.138240
45780,29,14.426768,154.168408
45790,30,14.430107,154.165796
45800,31,14.433720,154.202091
45810,29,14.437238,154.273355
45820,32,14.440648,154.199603
45830,31,14.444440,154.237812
45840,30,14.447939,154.308841
45850,30,14.451431,154.343845
45860,30,14.454846,154.306159
45870,27,14.458081,154.338420
45880,27,14.460815,154.401254
45890,28,14.463517,154.391909
45900,30,14.466763,154.388385
45910,31,14.470476,154.389855
45920,30,14.473987,154.460950
45930,27,14.477111,154.492031
45940,26,14.479716,154.553470
45950,26,14.482313,154.543031
45960,28,14.485086,154.534479
45970,28,14.487991,154.563232
45980,29,14.491104,154.594186
45990,27,14.493920,154.657865
46000,27,14.496639,154.720510
46010,27,14.499478,154.748541
46020,23,14.501822,154.807201
46030,25,14.503852,154.790707
46040,26,14.506231,154.813833
46050,26,14.508727,154.874102
46060,25,14.511062,154.932660
46070,24,14.513278,154.989971
46080,23,14.515327,155.045499
46090,26,14.517437,154.993902
46100,26,14.519928,155.054129
46110,23,14.522142,155.111417
46120,22,14.523774,155.162482
46130,22,14.525394,155.213444
46140,22,14.527014,155.264405
46150,21,14.528493,155.313866
46160,20,14.529811,155.361608
46170,16,14.530561,155.403294
46180,15,14.530682,155.438243
46190,16,14.530965,155.402937
46200,17,14.531366,155.404886
46210,16,14.531860,155.407838
46220,17,14.532378,155.411041
46230,16,14.532839,155.413638
46240,15,14.532957,155.412570
46250,16,14.532967,155.374417
46260,17,14.533379,155.340595
46270,17,14.533921,155.344076
46280,17,14.534358,155.346442
46290,15,14.534617,155.346898
46300,16,14.534836,155.311074
46310,17,14.535341,155.314177
46320,18,14.535978,155.282862
46330,18,14.536725,155.324375
46340,17,14.537469,155.365851
46350,15,14.537748,155.402353
46360,16,14.537941,155.402110
46370,15,14.538034,155.400796
46380,17,14.538390,155.366485
46390,16,14.538756,155.368093
46400,12,14.538740,155.401415
46410,13,14.538307,155.394477
46420,12,14.537945,155.424092
46430,11,14.537328,155.450976
46440,11,14.536455,155.439321
46450,10,14.535539,155.462995
46460,10,14.534545,155.378497
46470,12,14.533762,155.332084
46480,12,14.533182,155.323594
46490,12,14.532673,155.315856
46500,9,14.531635,155.302465
46510,9,14.530473,155.287752
46520,10,14.529364,155.237942
46530,9,14.528216,155.259050
46540,11,14.527141,155.209630
46550,10,14.526243,155.233382
46560,11,14.525449,155.222605
46570,10,14.524479,155.209954
46580,10,14.523419,155.196340
46590,11,14.522522,155.184468
46600,11,14.521593,155.172262
46610,11,14.520837,155.197486
46620,13,14.520367,155.154595
46630,14,14.520086,155.149317
46640,16,14.520265,155.113413
46650,17,14.520763,155.116468
46660,15,14.521099,155.153309
46670,19,14.521507,155.048898
46680,19,14.522466,155.092366
46690,19,14.523416,155.100255
46700,18,14.524132,155.070177
46710,20,14.525264,155.044578
46720,21,14.526468,155.055190
46730,20,14.527647,155.100966
46740,18,14.528791,155.146376
46750,16,14.529418,155.150821
46760,15,14.529530,155.185209
46770,15,14.529631,155.219471
46780,14,14.529601,155.216882
46790,12,14.529222,155.210566
46800,8,14.528296,155.233845
46810,7,14.526874,155.251822
46820,6,14.525077,155.265776
46830,7,14.523302,155.244519
46840,5,14.521541,155.223405
46850,5,14.519508,155.234816
46860,4,14.517449,155.245930
46870,3,14.515091,155.218412
46880,3,14.512634,155.225257
46890,3,14.510179,155.232101
46900,4,14.507790,155.204234
46910,5,14.505664,155.179174
46920,3,14.503413,155.188174
46930,5,14.501277,155.127639
46940,4,14.499223,155.138717
46950,5,14.497042,155.113067
46960,6,14.495224,155.091303
46970,7,14.493491,155.070450
46980,5,14.491799,155.085354
46990,5,14.489831,155.061976
47000,4,14.487776,155.072988
47010,5,14.485588,155.011953
47020,6,14.483658,154.988980
47030,5,14.481748,155.001499
47040,5,14.479732,155.012878
47050,4,14.477592,155.022915
47060,3,14.475318,155.031516
47070,5,14.473050,154.969621
47080,5,14.470997,154.945316
47090,6,14.469003,154.921638
47100,8,14.467257,154.865410
47110,10,14.466077,154.815289
47120,12,14.465313,154.734520
47130,12,14.464770,154.691315
47140,13,14.464338,154.684412
47150,10,14.463774,154.711195
47160,9,14.462626,154.696635
47170,12,14.461517,154.612363
47180,12,14.460904,154.568524
47190,12,14.460383,154.595710
47200,11,14.459697,154.621135
47210,12,14.458990,154.611308
47220,12,14.458469,154.638488
47230,13,14.458106,154.632325
47240,12,14.457737,154.661122
47250,10,14.457121,154.687270
47260,10,14.456179,154.674896
47270,12,14.455327,154.593508
47280,12,14.454658,154.549129
47290,8,14.453925,154.573969
47300,9,14.452709,154.488844
47310,8,14.451348,154.472047
47320,6,14.449765,154.417991
47330,6,14.448019,154.397100
47340,5,14.446102,154.374367
47350,5,14.444101,154.350748
47360,2,14.441879,154.359600
47370,3,14.439253,154.329290
47380,5,14.437105,154.269286
47390,6,14.435172,154.246403
47400,7,14.433541,154.226744
47410,7,14.432066,154.208754
47420,9,14.430679,154.156976
47430,7,14.429460,154.176451
47440,5,14.427656,154.189687
47450,5,14.425666,154.166183
47460,5,14.423742,154.143386
47470,4,14.421616,154.118440
47480,6,14.419511,154.024381
47490,5,14.417527,154.035630
47500,4,14.415481,154.046193
47510,3,14.413141,154.053620
47520,3,14.410610,154.024339
47530,2,14.408146,154.030401
47540,1,14.405488,154.034387
47550,2,14.402762,154.002994
47560,0,14.399804,154.003756
47570,0,14.396777,154.003756
47580,0,14.393752,154.003756
47590,0,14.390727,154.003756
47600,0,14.387803,153.970191
47610,3,14.385330,153.872290
47620,2,14.382806,153.877610
47630,4,14.380330,153.814310
47640,4,14.378397,153.756865
47650,5,14.376269,153.731874
47660,8,14.374691,153.643817
47670,7,14.373247,153.660614
47680,8,14.371768,153.642580
47690,10,14.370486,153.592220
47700,8,14.369390,153.578292
47710,7,14.368010,153.561327
47720,8,14.366554,153.543548
47730,11,14.365413,153.460426
47740,10,14.364534,153.483182
47750,9,14.363589,153.505229
47760,10,14.362646,153.492947
47770,8,14.361423,153.512012
47780,8,14.360025,153.494849
47790,7,14.358847,153.480049
47800,7,14.357139,153.459578
47810,6,14.355589,153.475111
47820,2,14.353589,153.485828
47830,2,14.350873,153.454565
47840,2,14.348185,153.389311
47850,2,14.345406,153.323136
47860,2,14.342731,153.292337
47870,3,14.340211,153.229000
47880,4,14.337979,153.168772
47890,3,14.335822,153.143544
47900,4,14.333477,153.116311
47910,3,14.331157,153.089347
47920,4,14.328865,153.062685
47930,6,14.327025,153.006753
47940,7,14.325362,152.986829
47950,7,14.323881,152.968842
47960,6,14.322496,152.951882
47970,6,14.320761,152.965242
47980,6,14.319027,152.978602
47990,5,14.317287,152.991896
48000,5,14.315202,152.967428
48010,5,14.313076,152.942528
48020,4,14.311110,152.953373
48030,5,14.309040,152.929054
48040,5,14.306974,152.870784
48050,6,14.305240,152.816089
48060,7,14.303526,152.795610
48070,7,14.302006,152.811169
48080,8,14.300554,152.793472
48090,6,14.299013,152.808790
48100,5,14.297288,152.788165
48110,5,14.295527,152.767168
48120,5,14.293595,152.778274
48130,5,14.291537,152.754090
48140,7,14.289772,152.699144
48150,7,14.288354,152.647933
48160,9,14.287011,152.563732
48170,10,14.286094,152.551800
48180,10,14.285205,152.573968
48190,9,14.284280,152.595755
48200,8,14.283144,152.615280
48210,9,14.281932,152.566354
48220,9,14.281007,152.554312
48230,8,14.279638,152.503750
48240,9,14.278450,152.488913
48250,10,14.277447,152.476059
48260,9,14.276662,152.465528
48270,8,14.275430,152.483953
48280,7,14.273983,152.466348
48290,6,14.272324,152.480210
48300,5,14.270561,152.459209
48310,5,14.268567,152.435749
48320,4,14.266526,152.445501
48330,3,14.264245,152.452669
48340,1,14.261783,152.390489
48350,2,14.259243,152.361189
48360,3,14.256904,152.334047
48370,5,14.254739,152.275112
48380,2,14.252572,152.283439
48390,3,14.250176,152.255692
48400,4,14.247939,152.196043
48410,7,14.246160,152.107761
48420,6,14.244806,152.057656
48430,8,14.243287,152.005814
48440,8,14.241952,151.955982
48450,8,14.240664,151.973603
48460,10,14.239521,151.925849
48470,12,14.238837,151.883015
48480,14,14.238468,151.810186
48490,13,14.238288,151.806196
48500,11,14.237764,151.831920
48510,11,14.237097,151.856107
48520,8,14.235942,151.875088
48530,8,14.234657,151.892678
48540,7,14.233339,151.909910
48550,6,14.231767,151.924425
48560,5,14.229979,151.903231
48570,6,14.228235,151.882502
48580,5,14.226239,151.859086
48590,5,14.224410,151.837448
48600,6,14.222506,151.781688
48610,6,14.220887,151.762307
48620,6,14.219304,151.743323
48630,8,14.217723,151.691067
48640,8,14.216392,151.674778
48650,8,14.215170,151.659656
48660,11,14.214159,151.580314
48670,14,14.213682,151.506765
48680,12,14.213418,151.535080
48690,12,14.213106,151.496523
48700,14,14.212792,151.457981
48710,15,14.212851,151.456565
48720,15,14.213012,151.456238
48730,15,14.213173,151.489047
48740,14,14.213231,151.520754
48750,15,14.213357,151.520046
48760,18,14.213803,151.456523
48770,19,14.214738,151.431358
48780,18,14.215678,151.472425
48790,18,14.216258,151.443504
48800,17,14.216952,151.481929
48810,18,14.217590,151.453632
48820,18,14.218560,151.461941
48830,19,14.219402,151.468888
48840,19,14.220380,151.510336
48850,19,14.221378,151.518936
48860,18,14.222171,151.558405
48870,18,14.222944,151.597664
48880,19,14.223771,151.604428
48890,19,14.224677,151.612051
48900,18,14.225629,151.653210
48910,19,14.226413,151.659517
48920,19,14.227506,151.669116
48930,20,14.228709,151.646854
48940,20,14.229854,151.657026
48950,19,14.230899,151.666126
48960,17,14.231718,151.705838
48970,15,14.231983,151.673607
48980,13,14.232055,151.705338
48990,13,14.231849,151.701106
49000,14,14.231694,151.697414
49010,16,14.231856,151.664119
49020,15,14.232142,151.632165
49030,17,14.232504,151.601054
49040,17,14.233068,151.637986
49050,16,14.233563,151.674184
49060,16,14.233993,151.676732
49070,17,14.234269,151.644717
49080,19,14.235186,151.586659
49090,20,14.236252,151.596008
49100,19,14.237254,151.604678
49110,19,14.238207,151.579956
49120,21,14.239396,151.524940
49130,23,14.240949,151.506671
49140,23,14.242731,151.556476
49150,23,14.244524,151.573574
49160,21,14.246224,151.622514
49170,23,14.247795,151.604436
49180,23,14.249575,151.654209
49190,24,14.251532,151.673050
49200,23,14.253503,151.724868
49210,23,14.255240,151.708557
49220,23,14.257017,151.758297
49230,26,14.259078,151.712645
49240,26,14.261462,151.768837
49250,25,14.263613,151.789749
49260,27,14.266119,151.781642
49270,27,14.268832,151.808540
49280,26,14.271372,151.866382
49290,28,14.274010,151.859689
49300,28,14.276794,151.920125
49310,27,14.279503,151.979777
49320,27,14.282082,152.038055
49330,27,14.284661,152.096332
49340,30,14.287363,151.991916
49350,32,14.290708,151.992766
49360,31,14.294112,152.059780
49370,31,14.297496,152.126590
49380,31,14.300878,152.193400
49390,31,14.304260,152.260211
49400,30,14.307454,152.325054
49410,30,14.310630,152.389709
49420,28,14.313747,152.420899
49430,25,14.316028,152.476036
49440,24,14.318097,152.496061
49450,22,14.319973,152.546889
49460,22,14.321449,152.560596
49470,21,14.322926,152.607181
49480,22,14.324295,152.619746
49490,23,14.325970,152.635573
49500,20,14.327309,152.680685
49510,22,14.328596,152.659516
49520,19,14.329671,152.701810
49530,19,14.330945,152.680512
49540,19,14.331834,152.687972
49550,18,14.332578,152.726722
49560,19,14.333348,152.732906
49570,16,14.334182,152.772606
49580,18,14.334713,152.743405
49590,18,14.335455,152.749297
49600,15,14.335998,152.753063
49610,16,14.336361,152.689328
49620,14,14.336331,152.719785
49630,14,14.336132,152.715651
49640,16,14.336272,152.649620
49650,18,14.336751,152.620005
49660,19,14.337697,152.562681
49670,21,14.338896,152.540789
49680,21,14.340236,152.585767
49690,21,14.341685,152.599211
49700,23,14.343168,152.580363
49710,23,14.344910,152.629592
49720,24,14.346803,152.615120
49730,25,14.348808,152.634482
49740,28,14.351363,152.594443
49750,28,14.354107,152.654298
49760,28,14.356849,152.714152
49770,30,14.359839,152.678740
49780,33,14.363261,152.647976
49790,33,14.367007,152.685868
49800,32,14.370611,152.754840
49810,30,14.373941,152.820922
49820,31,14.377146,152.853052
49830,31,14.380482,152.919207
49840,30,14.383811,152.952662
49850,31,14.387047,152.985127
49860,30,14.390372,153.018543
49870,30,14.393538,153.017636
49880,30,14.396440,152.981348
49890,31,14.399727,153.014350
49900,30,14.402978,153.046972
49910,30,14.406150,153.078761
49920,29,14.409163,153.141455
49930,31,14.412435,153.141708
49940,29,14.415595,153.173361
49950,28,14.418367,153.200903
49960,26,14.420954,153.259063
49970,27,14.423496,153.251565
49980,29,14.426306,153.246927
49990,30,14.429338,153.277222
50000,31,14.432586,153.309816
50010,32,14.436093,153.345157
50020,31,14.439586,153.412937
50030,32,14.442928,153.446529
50040,32,14.446349,153.480954
50050,31,14.449767,153.547946
50060,30,14.453068,153.613708
50070,30,14.456149,153.644534
50080,29,14.459118,153.674157
50090,29,14.462021,153.735702
50100,29,14.464880,153.764165
50110,30,14.467894,153.729047
50120,31,14.470978,153.727300
50130,29,14.474124,153.791405
50140,29,14.477021,153.852871
50150,26,14.479531,153.910229
50160,29,14.482050,153.869865
50170,31,14.485154,153.835769
50180,32,14.488601,153.870479
50190,33,14.492150,153.873702
50200,32,14.495711,153.877075
50210,31,14.499191,153.912127
50220,31,14.502476,153.977666
50230,31,14.505835,154.011434
50240,28,14.508808,154.073662
50250,28,14.511492,154.132846
50260,28,14.514244,154.160167
50270,28,14.516874,154.186199
50280,30,14.519753,154.182300
50290,31,14.522998,154.182302
50300,30,14.526231,154.247291
50310,30,14.529269,154.277659
50320,30,14.532383,154.308823
50330,29,14.535341,154.338341
50340,29,14.538229,154.367107
50350,31,14.541315,154.365422
50360,32,14.544611,154.398521
50370,33,14.548095,154.433627
50380,34,14.551823,154.471309
50390,34,14.555717,154.510764
50400,33,14.559452,154.548523
50410,33,14.563110,154.618026
50420,33,14.566644,154.653654
50430,33,14.570299,154.723142
50440,34,14.574102,154.729050
50450,34,14.578092,154.769519
50460,36,14.582062,154.777214
50470,34,14.586076,154.850491
50480,34,14.589921,154.922010
50490,33,14.593698,154.927632
50500,32,14.597315,154.996718
50510,32,14.600760,155.064001
50520,34,14.604305,155.034562
50530,31,14.607621,155.067876
50540,32,14.610858,155.067782
50550,33,14.614471,155.104241
50560,31,14.617952,155.139309
50570,28,14.620848,155.200733
50580,31,14.623905,155.166168
50590,31,14.627142,155.231199
50600,32,14.630431,155.264219
50610,32,14.633823,155.298345
50620,33,14.637436,155.334805
50630,31,14.640954,155.402828
50640,29,14.643964,155.465477
50650,30,14.646958,155.495374
50660,31,14.650113,155.526980
50670,32,14.653438,155.560383
50680,34,14.657218,155.566028
50690,34,14.661033,155.637233
50700,34,14.664800,155.642736
50710,34,14.668825,155.650995
50720,35,14.672761,155.690887
50730,35,14.676834,155.699668
50740,37,14.680940,155.708801
50750,36,14.685156,155.784212
50760,37,14.689591,155.796836
50770,38,14.694041,155.809625
50780,41,14.698827,155.793451
50790,40,14.703909,155.878004
50800,39,14.708695,155.959446
50810,38,14.713335,156.039353
50820,38,14.717940,156.086335
50830,39,14.722579,156.133676
50840,39,14.727416,156.117978
50850,40,14.732357,156.168508
50860,43,14.737338,156.121854
50870,43,14.742894,156.211419
50880,42,14.748389,156.300362
50890,42,14.753744,156.387844
50900,41,14.759063,156.474961
50910,41,14.764175,156.527313
50920,41,14.769247,156.546638
50930,39,14.774078,156.628604
50940,39,14.778894,156.645205
50950,37,14.783408,156.691211
50960,37,14.787768,156.768182
50970,37,14.792004,156.811245
50980,37,14.796290,156.854830
50990,38,14.800697,156.899698
51000,38,14.805246,156.978700
51010,35,14.809485,157.054436
51020,36,14.813648,157.064068
51030,38,14.817929,157.074973
51040,38,14.822368,157.120179
51050,38,14.826952,157.134292
51060,37,14.831442,157.212672
51070,39,14.835910,157.192926
51080,41,14.840761,157.209886
51090,41,14.845738,157.260784
51100,41,14.850856,157.345793
51110,41,14.855973,157.430802
51120,42,14.861103,157.483327
51130,40,14.866135,157.567466
51140,40,14.871024,157.617448
51150,39,14.875831,157.699220
51160,40,14.880696,157.716262
51170,41,14.885668,157.767111
51180,40,14.890749,157.819116
51190,37,14.895219,157.897336
51200,37,14.899536,157.973956
51210,36,14.903842,158.017755
51220,34,14.907577,158.055490
51230,35,14.911392,158.094080
51240,35,14.915328,158.133958
51250,36,14.919323,158.141743
51260,37,14.923733,158.153927
51270,39,14.927977,158.099023
51280,38,14.932616,158.179002
51290,37,14.937076,158.257097
51300,39,14.941518,158.269636
51310,39,14.946206,158.350165
51320,38,14.950837,158.430098
51330,38,14.955328,158.508562
51340,37,14.959868,158.554830
51350,38,14.964203,158.598933
51360,39,14.968729,158.645050
51370,37,14.973222,158.723574
51380,38,14.977701,158.769193
51390,39,14.982269,158.783013
51400,39,14.987093,158.832290
51410,38,14.991662,158.911614
51420,39,14.996250,158.958395
51430,39,15.000917,159.038791
51440,39,15.005583,159.119187
51450,39,15.010344,159.135010
51460,39,15.015006,159.215372
51470,38,15.019545,159.294452
51480,36,15.023738,159.337044
51490,37,15.027832,159.312962
51500,38,15.032103,159.356384
51510,36,15.036447,159.433389
51520,36,15.040383,159.473248
51530,39,15.044850,159.453132
51540,38,15.049430,159.499815
51550,37,15.053791,159.576994
51560,37,15.058042,159.620199
51570,39,15.062452,159.599472
51580,40,15.067141,159.614528
51590,40,15.071974,159.696680
51600,38,15.076649,159.777184
51610,37,15.081073,159.855035
51620,37,15.085242,159.897370
51630,36,15.089428,159.972726
51640,35,15.093294,160.011846
51650,35,15.097160,160.050969
51660,36,15.100956,160.056505
51670,36,15.105051,160.098048
51680,31,15.108267,160.163122
51690,31,15.111408,160.194558
51700,33,15.114722,160.194988
51710,32,15.117969,160.227542
51720,30,15.121058,160.291273
51730,30,15.123934,160.352761
51740,31,15.126924,160.382596
51750,31,15.129992,160.446121
51760,31,15.132934,160.475450
51770,30,15.135821,160.504187
51780,28,15.138609,160.531878
51790,29,15.141222,160.524851
51800,27,15.143810,160.583284
51810,27,15.146078,160.605460
51820,28,15.148492,160.596324
51830,29,15.151018,160.555566
51840,29,15.153649,160.581591
51850,30,15.156387,160.608761
51860,30,15.159249,160.670073
51870,29,15.162103,160.731310
51880,29,15.164771,160.790578
51890,29,15.167437,160.849846
51900,29,15.170126,160.876484
51910,29,15.172790,160.935741
51920,30,15.175570,160.963346
51930,30,15.178270,160.990103
51940,31,15.181007,160.984383
51950,30,15.184016,161.047294
51960,29,15.186704,161.106807
51970,26,15.189102,161.163260
51980,27,15.191195,161.183568
51990,27,15.193466,161.238682
52000,24,15.195554,161.291856
52010,24,15.197138,161.306764
52020,24,15.198830,161.355744
52030,23,15.200408,161.370580
52040,23,15.201900,161.384515
52050,24,15.203448,161.399035
52060,22,15.204914,161.412683
52070,24,15.206301,161.392600
52080,23,15.208003,161.408761
52090,21,15.209275,161.453254
52100,23,15.210704,161.400749
52110,24,15.212369,161.383666
52120,24,15.214055,161.432526
52130,21,15.215414,161.445050
52140,22,15.216582,161.455548
52150,22,15.217882,161.500318
52160,19,15.218775,161.507890
52170,16,15.219178,161.510280
52180,18,15.219628,161.480315
52190,19,15.220298,161.452711
52200,20,15.221106,161.459404
52210,22,15.222227,161.436623
52220,24,15.223702,161.417611
52230,24,15.225383,161.466342
52240,24,15.227062,161.515073
52250,24,15.228782,161.531440
52260,24,15.230461,161.580161
52270,22,15.231988,161.627286
52280,22,15.233283,161.671947
52290,23,15.234537,161.650553
52300,23,15.235954,161.663701
52310,22,15.237382,161.676973
52320,22,15.238840,161.690547
52330,24,15.240309,161.671476
52340,24,15.241983,161.720128
52350,21,15.243268,161.731879
52360,20,15.244243,161.740339
52370,18,15.244917,161.778385
52380,18,15.245374,161.781342
52390,18,15.245900,161.817808
52400,18,15.246260,161.819734
52410,19,15.246906,161.824694
52420,20,15.247591,161.797314
52430,20,15.248498,161.837800
52440,20,15.249454,161.846058
52450,21,15.250378,161.853969
52460,20,15.251433,161.896030
52470,18,15.252099,161.933965
52480,17,15.252500,161.969082
52490,20,15.253280,161.877203
52500,22,15.254436,161.854864
52510,21,15.255630,161.898373
52520,20,15.256715,161.940714
52530,21,15.257813,161.917760
52540,21,15.258906,161.960184
52550,23,15.260118,161.938453
52560,24,15.261767,161.921372
52570,24,15.263429,161.969817
52580,22,15.264837,162.015574
52590,21,15.266072,162.059493
52600,21,15.267309,162.038030
52610,24,15.268720,161.985758
52620,23,15.270267,162.032956
52630,25,15.271797,161.981998
52640,24,15.273615,162.032066
52650,24,15.275225,162.047264
52660,24,15.276735,162.061418
52670,23,15.278330,162.109115
52680,22,15.279832,162.123175
52690,25,15.281353,162.072159
52700,27,15.283388,162.059262
52710,27,15.285497,162.079777
52720,28,15.287766,162.101975
52730,27,15.290167,162.158192
52740,27,15.292396,162.179965
52750,27,15.294615,162.234258
52760,28,15.296872,162.256330
52770,29,15.299395,162.248605
52780,29,15.302001,162.274383
52790,27,15.304334,162.297271
52800,25,15.306232,162.315534
52810,25,15.308067,162.365745
52820,24,15.309746,162.414293
52830,25,15.311399,162.429958
52840,25,15.313181,162.446990
52850,25,15.314999,162.464407
52860,25,15.316949,162.483224
52870,25,15.318780,162.533394
52880,26,15.320748,162.552397
52890,26,15.322686,162.538477
52900,28,15.324951,162.495472
52910,31,15.327634,162.456958
52920,29,15.330369,162.516647
52930,28,15.332941,162.574636
52940,25,15.335162,162.628904
52950,23,15.336821,162.644635
52960,22,15.338286,162.625749
52970,22,15.339515,162.636928
52980,22,15.340746,162.648136
52990,21,15.341835,162.657835
53000,21,15.342903,162.699852
53010,20,15.343885,162.740969
53020,19,15.344797,162.748775
53030,19,15.345486,162.786783
53040,18,15.346101,162.824001
53050,18,15.346601,162.860008
53060,18,15.347122,162.831094
53070,20,15.347720,162.803020
53080,20,15.348597,162.842996
53090,21,15.349582,162.851579
53100,19,15.350490,162.891887
53110,19,15.351177,162.929857
53120,21,15.352061,162.904808
53130,21,15.353124,162.946758
53140,23,15.354325,162.925088
53150,24,15.355873,162.907115
53160,25,15.357655,162.924151
53170,25,15.359484,162.941693
53180,22,15.360969,162.988096
53190,21,15.362181,163.031605
53200,22,15.363345,163.042079
53210,21,15.364546,163.052948
53220,20,15.365525,163.061464
53230,20,15.366396,163.101344
53240,21,15.367333,163.109416
53250,23,15.368616,163.056146
53260,22,15.369923,163.100637
53270,20,15.370822,163.140798
53280,20,15.371690,163.180647
53290,19,15.372498,163.187332
53300,19,15.373178,163.225181
53310,20,15.373940,163.231376
53320,21,15.374821,163.238839
53330,20,15.375621,163.245439
53340,20,15.376558,163.253501
53350,19,15.377343,163.292446
53360,19,15.377992,163.297447
53370,19,15.378671,163.335258
53380,19,15.379469,163.341833
53390,19,15.380108,163.346725
53400,19,15.381069,163.290075
53410,19,15.381753,163.295458
53420,18,15.382276,163.331582
53430,16,15.382493,163.364456
53440,15,15.382242,163.327439
53450,14,15.381979,163.322758
53460,13,15.381689,163.350234
53470,12,15.381215,163.375753
53480,11,15.380497,163.398687
53490,9,15.379429,163.385435
53500,10,15.378327,163.371822
53510,9,15.377236,163.390769
53520,9,15.375994,163.375660
53530,10,15.374923,163.362371
53540,10,15.373919,163.382220
53550,9,15.372623,163.366530
53560,9,15.371413,163.351759
53570,9,15.370161,163.336546
53580,9,15.368911,163.288967
53590,10,15.367743,163.274653
53600,10,15.366754,163.229891
53610,8,15.365519,163.214877
53620,7,15.364141,163.230680
53630,7,15.362581,163.244550
53640,4,15.360703,163.255020
53650,5,15.358599,163.230755
53660,4,15.356515,163.239025
53670,3,15.354378,163.246722
53680,2,15.352047,163.252352
53690,1,15.349624,163.224659
53700,1,15.346924,163.194027
53710,1,15.344307,163.164274
53720,0,15.341527,163.165077
53730,1,15.338778,163.101627
53740,2,15.336161,163.071879
53750,2,15.333680,163.075836
53760,3,15.331325,163.048867
53770,3,15.329031,163.054802
53780,5,15.326861,162.997548
53790,5,15.324975,162.943353
53800,6,15.323195,162.922510
53810,7,15.321458,162.869945
53820,7,15.319921,162.851695
53830,7,15.318415,162.833784
53840,5,15.316660,162.845372
53850,5,15.314744,162.855246
53860,4,15.312736,162.864133
53870,4,15.310636,162.872032
53880,5,15.308650,162.816835
53890,6,15.306852,162.795784
53900,8,15.305318,162.745443
53910,7,15.303781,162.727188
53920,6,15.302198,162.740536
53930,6,15.300473,162.752370
53940,6,15.298751,162.732133
53950,6,15.296918,162.710710
53960,6,15.295087,162.689311
53970,5,15.293254,162.699959
53980,5,15.291389,162.678195
53990,3,15.289333,162.686463
54000,2,15.287015,162.691924
54010,0,15.284219,162.692288
54020,0,15.281411,162.660461
54030,3,15.278719,162.565806
54040,3,15.276559,162.540902
54050,3,15.274288,162.546809
54060,5,15.272105,162.489665
54070,5,15.270116,162.466579
54080,4,15.268206,162.476303
54090,5,15.266165,162.452661
54100,6,15.264361,162.399588
54110,8,15.262942,162.318750
54120,9,15.261701,162.303647
54130,7,15.260349,162.319257
54140,8,15.258950,162.270589
54150,2,15.257060,162.280461
54160,2,15.254613,162.284389
54170,3,15.252327,162.258157
54180,4,15.250252,162.202331
54190,4,15.248176,162.210184
54200,2,15.246047,162.217466
54210,2,15.243604,162.221393
54220,2,15.241161,162.225319
54230,0,15.238538,162.227313
54240,0,15.235729,162.227313
54250,1,15.233048,162.196833
54260,0,15.230325,162.165897
54270,1,15.227609,162.103246
54280,4,15.225113,162.011201
54290,5,15.223136,161.988254
54300,4,15.221200,161.997481
54310,4,15.219134,162.005321
54320,5,15.217214,161.982965
54330,3,15.215182,161.991153
54340,2,15.212819,161.995799
54350,1,15.210184,161.965814
54360,1,15.207501,161.935311
54370,4,15.204969,161.811343
54380,4,15.202967,161.788128
54390,1,15.200595,161.792638
54400,1,15.197985,161.794595
54410,1,15.195375,161.796552
54420,5,15.193292,161.677547
54430,7,15.191663,161.626705
54440,8,15.190321,161.610532
54450,9,15.189075,161.595373
54460,10,15.187942,161.549872
54470,10,15.186956,161.505950
54480,10,15.186004,161.525474
54490,10,15.185052,161.544998
54500,12,15.184180,161.470795
54510,12,15.183589,161.462634
54520,13,15.182854,161.421450
54530,13,15.182454,161.446801
54540,13,15.182053,161.472152
54550,14,15.181657,161.466058
54560,16,15.181680,161.432946
54570,14,15.181563,161.461288
54580,12,15.181246,161.487512
54590,11,15.180582,161.478555
54600,12,15.179896,161.469384
54610,11,15.179216,161.491719
54620,9,15.178182,161.510286
54630,7,15.176968,161.526934
54640,8,15.175605,161.510534
54650,7,15.174227,161.525423
54660,8,15.172817,161.477063
54670,10,15.171593,161.430710
54680,11,15.170690,161.419213
54690,10,15.169912,161.440456
54700,10,15.169081,161.429710
54710,9,15.168006,161.416381
54720,7,15.166645,161.431401
54730,8,15.165322,161.415418
54740,8,15.163953,161.367571
54750,6,15.162568,161.350939
54760,7,15.161053,161.301583
54770,7,15.159563,161.315183
54780,7,15.158070,161.297410
54790,7,15.156581,161.311007
54800,6,15.155043,161.324082
54810,6,15.153441,161.305130
54820,6,15.151721,161.284924
54830,6,15.150052,161.296574
54840,9,15.148688,161.217550
