Tempo(s),Fila,E[N],E[W]
63210,47,32.090827,318.990591
63220,47,32.093225,319.014731
63230,46,32.095572,319.088527
63240,45,32.097704,319.110011
63250,44,32.099706,319.180384
63260,43,32.101483,319.248520
63270,42,32.103184,319.265707
63280,41,32.104683,319.280891
63290,41,32.106040,319.294671
63300,42,32.107601,319.210167
63310,43,32.109260,319.176830
63320,43,32.110980,319.244345
63330,45,32.112968,319.214290
63340,45,32.115022,319.184919
63350,43,32.117000,319.204885
63360,45,32.118929,319.174301
63370,46,32.121114,319.196330
63380,43,32.123179,319.217168
63390,43,32.124802,319.233607
63400,44,32.126610,319.251891
63410,42,32.128307,319.319117
63420,43,32.129972,319.285933
63430,43,32.131686,319.353310
63440,43,32.133399,319.420687
63450,44,32.135164,319.438535
63460,43,32.136981,319.506945
63470,41,32.138510,319.472394
63480,40,32.139696,319.484481
63490,39,32.141033,319.498070
63500,38,32.141997,319.557980
63510,38,32.142919,319.617476
63520,39,32.143858,319.577065
63530,38,32.144897,319.587689
63540,37,32.145783,319.646797
63550,36,32.146576,319.654970
63560,36,32.147182,319.711299
63570,36,32.147788,319.767628
63580,36,32.148394,319.823957
63590,36,32.149075,319.830985
63600,36,32.149680,319.887305
63610,37,32.150421,319.894926
63620,38,32.151319,319.854095
63630,37,32.152133,319.912463
63640,38,32.153041,319.871740
63650,36,32.153831,319.929866
63660,36,32.154319,319.884977
63670,37,32.155067,319.792742
63680,36,32.155808,319.800382
63690,38,32.156493,319.757539
63700,37,32.157328,319.816044
63710,35,32.157882,319.871771
63720,36,32.158445,319.877633
63730,35,32.159042,319.933774
63740,35,32.159505,319.938639
63750,37,32.159972,319.893626
63760,36,32.160614,319.950191
63770,36,32.161218,319.956452
63780,36,32.161739,319.961896
63790,37,32.162380,319.968529
63800,36,32.163115,320.026001
63810,36,32.163628,320.031357
63820,35,32.164288,320.038175
63830,35,32.164879,320.044308
63840,35,32.165452,320.050262
63850,34,32.165753,320.103384
63860,34,32.166040,320.156376
63870,33,32.166341,320.159608
63880,34,32.166516,320.161580
63890,31,32.166595,320.212492
63900,29,32.166151,320.208299
63910,30,32.165756,320.204593
63920,29,32.165346,320.250609
63930,30,32.164918,320.246570
63940,29,32.164483,320.242455
63950,30,32.164073,320.138903
63960,30,32.163734,320.185596
63970,31,32.163407,320.182562
63980,30,32.163173,320.080853
63990,29,32.162697,320.126145
64000,28,32.162184,320.121269
64010,28,32.161453,320.114231
64020,27,32.160682,320.156559
64030,27,32.159877,320.148779
64040,27,32.159080,320.141067
64050,27,32.158235,320.132877
64060,28,32.157465,320.125443
64070,28,32.156866,320.069967
64080,27,32.156160,320.112903
64090,27,32.155449,320.106049
64100,27,32.154645,320.147987
64110,25,32.153655,320.188076
64120,27,32.152590,320.127965
64130,26,32.151768,320.169699
64140,26,32.150809,320.210072
64150,28,32.149970,320.152216
64160,28,32.149323,320.195680
64170,28,32.148677,320.239145
64180,28,32.147944,320.232037
64190,29,32.147403,320.127492
64200,28,32.146838,320.171736
64210,31,32.146429,320.068572
64220,29,32.146117,320.115313
64230,31,32.145869,320.063426
64240,31,32.145691,320.111480
64250,32,32.145555,320.110342
64260,33,32.145553,320.060925
64270,32,32.145525,320.060864
64280,34,32.145675,320.013004
64290,35,32.145990,320.016368
64300,33,32.146364,320.069870
64310,34,32.146555,320.071984
64320,35,32.146843,320.075071
64330,36,32.147394,320.031235
64340,35,32.147935,320.086371
64350,34,32.148355,320.140308
64360,36,32.148891,320.096323
64370,33,32.149379,320.150913
64380,33,32.149511,320.201965
64390,33,32.149639,320.203444
64400,34,32.149911,320.156838
64410,33,32.150080,320.208232
64420,33,32.150190,320.209527
64430,33,32.150322,320.260547
64440,31,32.150214,320.259665
64450,31,32.149880,320.207041
64460,31,32.149661,320.205057
64470,31,32.149546,320.204113
64480,29,32.149239,320.201260
64490,28,32.148618,320.244724
64500,28,32.147879,320.237557
64510,28,32.147267,320.231658
64520,28,32.146558,320.224779
64530,28,32.145923,320.218645
64540,28,32.145280,320.261868
64550,29,32.144698,320.256248
64560,28,32.144177,320.300672
64570,28,32.143535,320.343889
64580,27,32.142809,320.336819
64590,26,32.141897,320.327898
64600,27,32.141017,320.319296
64610,28,32.140305,320.312370
64620,29,32.139736,320.306870
64630,30,32.139319,320.302881
64640,29,32.138955,320.299426
64650,30,32.138602,320.296076
64660,30,32.138272,320.342322
64670,31,32.138014,320.339919
64680,30,32.137800,320.387317
64690,28,32.137278,320.431647
64700,28,32.136639,320.474804
64710,28,32.136000,320.517961
64720,26,32.135136,320.558881
64730,26,32.134273,320.500999
64740,25,32.133237,320.490792
64750,23,32.132032,320.528283
64760,23,32.130622,320.563717
64770,24,32.129242,320.550060
64780,25,32.128099,320.440066
64790,23,32.126795,320.427195
64800,23,32.125387,320.462602
64810,24,32.124037,320.449261
64820,23,32.122733,320.485697
64830,21,32.121138,320.519222
64840,22,32.119493,320.404295
64850,19,32.117795,320.436775
64860,18,32.115768,320.416663
64870,19,32.113698,320.396120
64880,18,32.111551,320.424088
64890,16,32.109336,320.402092
64900,16,32.106924,320.378134
64910,15,32.104309,320.401396
64920,17,32.101874,320.327950
64930,15,32.099483,320.353428
64940,17,32.097105,320.231372
64950,17,32.094781,320.257490
64960,17,32.092457,320.283607
64970,17,32.090134,320.309725
64980,16,32.087701,320.334739
64990,16,32.085248,320.261143
65000,16,32.082774,320.285716
65010,17,32.080401,320.212940
65020,17,32.078002,320.189088
65030,18,32.075747,320.117527
65040,18,32.073456,320.094767
65050,19,32.071469,320.025938
65060,19,32.069512,320.006507
65070,21,32.067562,319.889049
65080,20,32.065731,319.870902
65090,21,32.063947,319.804215
65100,21,32.062236,319.787276
65110,21,32.060621,319.722317
65120,23,32.059058,319.657919
65130,24,32.057762,319.645140
65140,24,32.056580,319.633490
65150,24,32.055343,319.670227
65160,25,32.054113,319.658099
65170,26,32.053031,319.647443
65180,26,32.052155,319.638840
65190,28,32.051254,319.532225
65200,27,32.050664,319.477652
65210,27,32.049894,319.470127
65220,28,32.049343,319.415981
65230,29,32.048807,319.410799
65240,30,32.048346,319.406365
65250,31,32.048067,319.354978
65260,34,32.048098,319.257959
65270,36,32.048592,319.214342
65280,37,32.049302,319.221612
65290,36,32.050037,319.277834
65300,34,32.050501,319.331355
65310,34,32.050788,319.334397
65320,37,32.051387,319.194484
65330,37,32.052093,319.201711
65340,38,32.053002,319.162322
65350,35,32.053694,319.218056
65360,34,32.054048,319.270428
65370,37,32.054513,319.177993
65380,36,32.055367,319.186699
65390,37,32.056019,319.193404
65400,33,32.056415,319.246166
65410,32,32.056500,319.247209
65420,31,32.056537,319.247778
65430,32,32.056400,319.198026
65440,33,32.056411,319.149780
65450,34,32.056616,319.152037
65460,34,32.056894,319.155025
65470,35,32.057302,319.159301
65480,33,32.057666,319.211670
65490,35,32.057869,319.165371
65500,33,32.058268,319.218083
65510,30,32.058231,319.266449
65520,29,32.057815,319.311038
65530,30,32.057409,319.307195
65540,30,32.057095,319.352795
65550,31,32.056695,319.300463
65560,32,32.056556,319.202282
65570,31,32.056471,319.250123
65580,32,32.056378,319.249392
65590,32,32.056328,319.249094
65600,34,32.056488,319.153984
65610,33,32.056735,319.205094
65620,33,32.056766,319.205616
65630,37,32.057230,319.065213
65640,38,32.058078,319.073878
65650,36,32.058842,319.130100
65660,36,32.059443,319.184687
65670,35,32.060003,319.238880
65680,33,32.060221,319.241252
65690,34,32.060391,319.194770
65700,38,32.060930,319.055300
65710,38,32.061818,319.016061
65720,40,32.062972,318.979490
65730,40,32.064188,318.943567
65740,38,32.065328,319.003428
65750,40,32.066320,318.965286
65760,40,32.067598,318.978255
65770,38,32.068703,319.037758
65780,36,32.069497,319.094160
65790,35,32.070058,319.148256
65800,36,32.070576,319.153645
65810,37,32.071103,319.110869
65820,36,32.071819,319.166482
65830,38,32.072577,319.126023
65840,38,32.073478,319.183459
65850,40,32.074472,319.145355
65860,39,32.075648,319.205526
65870,38,32.076682,319.216049
65880,36,32.077535,319.224772
65890,38,32.078335,319.184766
65900,38,32.079218,319.193785
65910,37,32.080041,319.250421
65920,39,32.080925,319.163079
65930,40,32.082037,319.126240
65940,42,32.083286,319.090781
65950,41,32.084605,319.104162
65960,41,32.085957,319.165993
65970,41,32.087223,319.130722
65980,38,32.088473,319.191532
65990,37,32.089293,319.199948
66000,37,32.090037,319.255721
66010,37,32.090776,319.263323
66020,37,32.091520,319.319088
66030,38,32.092370,319.327783
66040,37,32.093124,319.383649
66050,38,32.093976,319.344243
66060,36,32.094795,319.304546
66070,35,32.095275,319.357651
66080,33,32.095562,319.408845
66090,34,32.095848,319.411926
66100,35,32.096250,319.416158
66110,34,32.096671,319.468672
66120,35,32.096994,319.424028
66130,33,32.097325,319.427553
66140,32,32.097364,319.476241
66150,32,32.097349,319.524398
66160,35,32.097593,319.430919
66170,35,32.098032,319.483566
66180,36,32.098616,319.441562
66190,35,32.099152,319.495173
66200,35,32.099591,319.547805
66210,36,32.100128,319.553370
66220,36,32.100735,319.559634
66230,32,32.100996,319.610491
66240,30,32.100731,319.656108
66250,29,32.100387,319.700942
66260,29,32.099843,319.695711
66270,29,32.099375,319.739300
66280,29,32.098907,319.782890
66290,27,32.098300,319.825083
66300,26,32.097507,319.865429
66310,26,32.096587,319.904510
66320,25,32.095714,319.895965
66330,24,32.094569,319.884710
66340,25,32.093382,319.824990
66350,25,32.092414,319.815511
66360,26,32.091349,319.805066
66370,26,32.090500,319.796772
66380,26,32.089583,319.835811
66390,26,32.088566,319.825838
66400,25,32.087647,319.864849
66410,25,32.086549,319.854060
66420,27,32.085612,319.796874
66430,26,32.084761,319.836539
66440,25,32.083793,319.875030
66450,24,32.082814,319.817426
66460,25,32.081682,319.758337
66470,27,32.080813,319.701898
66480,26,32.079915,319.741042
66490,25,32.078950,319.779518
66500,24,32.077859,319.720865
66510,24,32.076587,319.708351
66520,23,32.075297,319.743561
66530,22,32.073903,319.777728
66540,21,32.072321,319.810014
66550,20,32.070649,319.841407
66560,21,32.068916,319.776338
66570,21,32.067197,319.759330
66580,20,32.065416,319.741708
66590,19,32.063587,319.723608
66600,18,32.061571,319.751519
66610,18,32.059465,319.730638
66620,20,32.057543,319.663751
66630,21,32.055755,319.646062
66640,22,32.054283,319.583698
66650,22,32.052835,319.569398
66660,23,32.051385,319.507300
66670,24,32.050165,319.495287
66680,23,32.048943,319.531024
66690,24,32.047627,319.518056
66700,24,32.046421,319.553936
66710,22,32.045016,319.587834
66720,22,32.043500,319.572843
66730,21,32.041906,319.604839
66740,22,32.040306,319.589001
66750,21,32.038702,319.620883
66760,20,32.036924,319.651030
66770,20,32.035011,319.584293
66780,20,32.033209,319.614175
66790,21,32.031530,319.597533
66800,21,32.029878,319.628904
66810,21,32.028293,319.613179
66820,23,32.026799,319.502946
66830,23,32.025449,319.537284
66840,22,32.023981,319.570456
66850,20,32.022275,319.601236
66860,18,32.020241,319.581032
66870,17,32.017995,319.606412
66880,17,32.015747,319.584051
66890,18,32.013534,319.514363
66900,16,32.011306,319.539894
66910,17,32.008957,319.516529
66920,15,32.006586,319.540618
66930,17,32.004290,319.470114
66940,15,32.001732,319.444669
66950,15,31.999193,319.467037
66960,12,31.996422,319.439453
66970,15,31.993651,319.316661
66980,16,31.991160,319.244327
66990,18,31.988882,319.174145
67000,14,31.986381,319.196828
67010,13,31.983578,319.216493
67020,13,31.980730,319.188169
67030,14,31.978034,319.018846
67040,15,31.975514,318.946357
67050,17,31.973205,318.876005
67060,16,31.970903,318.853180
67070,15,31.968476,318.829100
67080,13,31.965886,318.850802
67090,13,31.963059,318.870133
67100,14,31.960292,318.795242
67110,14,31.957616,318.816054
67120,12,31.954777,318.835232
67130,14,31.951931,318.759565
67140,14,31.949296,318.733393
67150,16,31.946839,318.661650
67160,16,31.944443,318.637875
67170,17,31.942133,318.614947
67180,17,31.939779,318.544293
67190,19,31.937771,318.477121
67200,18,31.935617,318.408521
67210,19,31.933552,318.340856
67220,18,31.931537,318.320911
67230,18,31.929513,318.300887
67240,16,31.927366,318.326818
67250,16,31.925020,318.256385
67260,15,31.922642,318.280005
67270,13,31.919958,318.206219
67280,12,31.916998,318.176860
67290,11,31.913969,318.146815
67300,10,31.910813,318.162621
67310,9,31.907488,318.176741
67320,9,31.904082,318.142911
67330,9,31.900680,318.156242
67340,9,31.897284,318.075392
67350,10,31.893899,317.994681
67360,12,31.890852,317.917390
67370,13,31.887966,317.841736
67380,11,31.885039,317.859732
67390,10,31.881939,317.828976
67400,10,31.878693,317.843769
67410,10,31.875416,317.811236
67420,11,31.872309,317.780403
67430,11,31.869214,317.796670
67440,9,31.865894,317.810692
67450,10,31.862693,317.684946
67460,11,31.859455,317.605860
67470,11,31.856364,317.622116
67480,10,31.853136,317.637005
67490,9,31.849831,317.651110
67500,11,31.846628,317.525464
67510,9,31.843426,317.540570
67520,8,31.840028,317.553718
67530,7,31.836385,317.564411
67540,7,31.832707,317.574751
67550,6,31.828924,317.537114
67560,5,31.825005,317.545017
67570,3,31.820823,317.550285
67580,4,31.816549,317.460859
67590,7,31.812590,317.327770
67600,8,31.808970,317.291779
67610,7,31.805412,317.303215
67620,3,31.801407,317.310187
67630,1,31.796916,317.265476
67640,1,31.792362,317.266952
67650,0,31.787686,317.267180
67660,0,31.782988,317.267180
67670,2,31.778357,317.174249
67680,5,31.774256,317.039904
67690,5,31.770203,316.999565
67700,4,31.766191,316.959639
67710,2,31.761996,316.964595
67720,2,31.757606,316.920881
67730,0,31.753118,316.922878
67740,2,31.748575,316.784280
67750,0,31.743974,316.785129
67760,0,31.739392,316.739502
67770,0,31.734709,316.739502
67780,1,31.730136,316.693949
67790,0,31.725477,316.694167
67800,1,31.720819,316.647750
67810,2,31.716296,316.602688
67820,2,31.711915,316.605632
67830,2,31.707534,316.608576
67840,4,31.703319,316.519970
67850,5,31.699354,316.480459
67860,4,31.695361,316.440662
67870,4,31.691314,316.400338
67880,4,31.687252,316.313336
67890,3,31.683049,316.317969
67900,1,31.678588,316.320014
67910,1,31.673951,316.273786
67920,0,31.669361,316.274522
67930,1,31.664719,316.228226
67940,3,31.660292,316.137604
67950,3,31.656144,316.096252
67960,4,31.652012,316.055061
67970,5,31.648020,315.968845
67980,3,31.643852,315.973720
67990,2,31.639668,315.932008
68000,2,31.635309,315.934946
68010,2,31.630952,315.891486
68020,1,31.626380,315.845890
68030,1,31.621817,315.800379
68040,2,31.617401,315.756344
68050,1,31.612913,315.757921
68060,3,31.608530,315.667872
68070,4,31.604421,315.580599
68080,3,31.600305,315.539568
68090,4,31.596152,315.451905
68100,2,31.591985,315.456621
68110,2,31.587783,315.368501
68120,1,31.583478,315.325592
68130,1,31.578976,315.280716
68140,1,31.574488,315.282181
68150,1,31.569913,315.236568
68160,4,31.565630,315.101545
68170,3,31.561569,315.107231
68180,3,31.557380,315.111624
68190,2,31.553175,315.115848
68200,2,31.548849,315.072709
68210,2,31.544517,315.075638
68220,0,31.540091,315.031482
68230,0,31.535469,315.031482
68240,1,31.530919,314.986083
68250,4,31.526667,314.851480
68260,3,31.522548,314.856470
68270,5,31.518479,314.769834
68280,6,31.514737,314.686489
68290,7,31.511097,314.650213
68300,7,31.507432,314.613685
68310,9,31.503977,314.533275
68320,8,31.500565,314.545252
68330,7,31.497110,314.556781
68340,7,31.493531,314.521107
68350,7,31.489905,314.484952
68360,7,31.486323,314.495180
68370,7,31.482651,314.458561
68380,6,31.479004,314.468122
68390,7,31.475365,314.385892
68400,7,31.471823,314.350569
68410,7,31.468256,314.314994
68420,6,31.464540,314.323814
68430,8,31.461053,314.243158
68440,9,31.457548,314.162351
68450,7,31.454195,314.174766
68460,7,31.450494,314.092020
68470,9,31.447109,314.012478
68480,12,31.444084,313.890802
68490,11,31.441236,313.908202
68500,12,31.438377,313.879731
68510,13,31.435555,313.851627
68520,13,31.432870,313.824896
68530,12,31.430144,313.843477
68540,12,31.427273,313.814873
68550,8,31.424053,313.828498
68560,7,31.420591,313.839701
68570,7,31.417029,313.849899
68580,7,31.413572,313.815408
68590,5,31.409812,313.823595
68600,2,31.405912,313.830385
68610,5,31.401852,313.652796
68620,6,31.398089,313.569625
68630,4,31.394252,313.576988
68640,5,31.390320,313.537773
68650,5,31.386316,313.452228
68660,6,31.382581,313.369400
68670,5,31.378784,313.331559
68680,4,31.374924,313.338633
68690,5,31.371064,313.254604
68700,5,31.367217,313.216253
68710,5,31.363363,313.177837
68720,4,31.359417,313.184004
68730,2,31.355400,313.143950
68740,2,31.351130,313.146856
68750,2,31.346861,313.149762
68760,3,31.342652,313.107770
68770,1,31.338381,313.019680
68780,2,31.333996,312.975928
68790,0,31.329465,312.976170
68800,0,31.324911,312.976170
68810,0,31.320359,312.976170
68820,1,31.315846,312.931106
68830,1,31.311415,312.841445
68840,1,31.307012,312.842897
68850,1,31.302610,312.844348
68860,0,31.298117,312.844878
68870,0,31.293573,312.844878
68880,0,31.289117,312.800348
68890,2,31.284736,312.711181
68900,1,31.280485,312.714073
68910,0,31.276037,312.714987
68920,2,31.271643,312.625706
68930,3,31.267437,312.538344
68940,3,31.263336,312.542694
68950,3,31.259237,312.547044
68960,4,31.255248,312.507165
68970,3,31.251283,312.512827
68980,1,31.247105,312.516353
68990,2,31.242858,312.473870
69000,2,31.238620,312.476769
69010,0,31.234191,312.477746
69020,0,31.229686,312.432663
69030,0,31.225162,312.432663
69040,0,31.220639,312.432663
69050,0,31.216118,312.432663
69060,1,31.211727,312.388671
69070,1,31.207334,312.344670
69080,0,31.202946,312.345968
69090,1,31.198552,312.301934
69100,1,31.194182,312.303383
69110,1,31.189681,312.213044
69120,0,31.185219,312.213551
69130,0,31.180708,312.213551
69140,0,31.176198,312.213551
69150,0,31.171704,312.168472
69160,1,31.167268,312.123991
69170,0,31.162833,312.124700
69180,1,31.158377,312.079993
69190,3,31.154109,311.992008
69200,2,31.149965,311.950442
69210,3,31.145762,311.863165
69220,3,31.141552,311.730768
69230,5,31.137629,311.646387
69240,6,31.133894,311.608968
69250,4,31.130284,311.572794
69260,6,31.126456,311.489431
69270,7,31.122848,311.408304
69280,8,31.119494,311.374721
69290,11,31.116358,311.253424
69300,12,31.113525,311.225074
69310,11,31.110757,311.152461
69320,10,31.107827,311.123148
69330,11,31.104852,311.093396
69340,12,31.102087,311.065729
69350,10,31.099291,311.082621
69360,9,31.096209,311.096646
69370,10,31.093159,311.066113
69380,10,31.090187,311.036358
69390,6,31.087185,311.006312
69400,4,31.083504,311.014295
69410,4,31.079602,311.020062
69420,5,31.075835,310.982333
69430,5,31.072079,310.989540
69440,5,31.068421,310.952887
69450,6,31.064807,310.916677
69460,5,31.061078,310.924124
69470,4,31.057264,310.885901
69480,3,31.053266,310.801053
69490,2,31.049188,310.804967
69500,3,31.045061,310.763614
69510,1,31.040840,310.766069
69520,3,31.036731,310.635403
69530,1,31.032633,310.639069
69540,3,31.028320,310.506462
69550,1,31.024182,310.509692
69560,1,31.019963,310.467427
69570,0,31.015571,310.468093
69580,0,31.011113,310.468093
69590,0,31.006657,310.468093
69600,1,31.002302,310.424430
69610,3,30.998145,310.248868
69620,4,30.994165,310.208997
69630,4,30.990288,310.214748
69640,6,30.986654,310.133738
69650,6,30.983066,310.142362
69660,7,30.979528,310.062343
69670,8,30.976101,310.028008
69680,9,30.972791,309.950316
69690,12,30.969802,309.786921
69700,12,30.967020,309.759088
69710,11,30.964252,309.775832
69720,10,30.961281,309.701655
69730,9,30.958211,309.715363
69740,6,30.955060,309.639399
69750,7,30.951500,309.603773
69760,5,30.947983,309.612978
69770,4,30.944240,309.619910
69780,2,30.940300,309.580461
69790,2,30.936153,309.583329
69800,3,30.932023,309.541967
69810,2,30.927992,309.501593
69820,3,30.923995,309.417214
69830,3,30.919996,309.421513
69840,3,30.916139,309.338562
69850,4,30.912238,309.299500
69860,1,30.908065,309.302019
69870,1,30.903714,309.258449
69880,3,30.899577,309.172742
69890,1,30.895475,309.175933
69900,2,30.891319,309.134312
69910,2,30.887100,309.047821
69920,0,30.882828,309.049280
69930,0,30.878412,309.049280
69940,1,30.874051,308.917187
69950,3,30.869992,308.832374
69960,1,30.865987,308.792290
69970,2,30.861836,308.750743
69980,2,30.857763,308.709977
69990,2,30.853729,308.669593
70000,1,30.849663,308.628902
70010,0,30.845298,308.585211
70020,0,30.840905,308.541239
70030,0,30.836564,308.497798
70040,0,30.832161,308.497798
70050,1,30.827867,308.454807
70060,1,30.823610,308.456236
70070,0,30.819237,308.456494
70080,1,30.814928,308.413332
70090,2,30.810675,308.370729
70100,2,30.806585,308.329756
70110,2,30.802476,308.332611
70120,2,30.798369,308.335467
70130,4,30.794533,308.253011
70140,4,30.790713,308.258721
70150,3,30.786870,308.264197
70160,3,30.782910,308.268479
70170,4,30.778958,308.140883
70180,4,30.775109,308.102304
70190,2,30.771046,308.105526
70200,3,30.767009,308.065041
70210,4,30.763176,308.026612
70220,3,30.759377,307.988511
70230,4,30.755394,307.904683
70240,4,30.751585,307.910385
70250,4,30.747831,307.872742
70260,2,30.743986,307.878063
70270,2,30.739896,307.880914
70280,1,30.735758,307.883277
70290,0,30.731464,307.884068
70300,0,30.727102,307.840282
70310,1,30.722857,307.753824
70320,0,30.718588,307.710982
70330,0,30.714254,307.667494
70340,2,30.709992,307.580920
70350,3,30.705934,307.540215
70360,6,30.702223,307.371717
70370,4,30.698604,307.379166
70380,2,30.694717,307.383915
70390,3,30.690565,307.211163
70400,2,30.686594,307.171367
70410,5,30.682794,307.045978
70420,6,30.679215,307.010134
70430,8,30.675877,306.933085
70440,6,30.672612,306.856809
70450,8,30.669231,306.735854
70460,5,30.665653,306.743603
70470,3,30.661893,306.749515
70480,3,30.657914,306.666161
70490,3,30.653791,306.581405
70500,0,30.649697,306.540454
70510,1,30.645423,306.497698
70520,1,30.641267,306.456126
70530,2,30.637316,306.373158
70540,4,30.633402,306.290597
70550,7,30.629851,306.168313
70560,6,30.626385,306.133686
70570,6,30.622875,306.055278
70580,8,30.619481,305.978051
70590,5,30.616120,305.987816
70600,4,30.612392,305.993898
70610,4,30.608623,305.999562
70620,1,30.604651,306.003183
70630,2,30.600484,305.918217
70640,1,30.596365,305.920347
70650,1,30.592245,305.879157
70660,0,30.587937,305.879370
70670,1,30.583698,305.836982
70680,0,30.579376,305.837028
70690,0,30.575050,305.837028
70700,0,30.570750,305.750743
70710,3,30.566644,305.623220
70720,2,30.562674,305.626740
70730,2,30.558636,305.629568
70740,0,30.554440,305.630808
70750,0,30.550121,305.630808
70760,0,30.545875,305.588305
70770,0,30.541558,305.588305
70780,0,30.537266,305.545333
70790,1,30.533107,305.417358
70800,1,30.528979,305.376052
70810,4,30.525104,305.251045
70820,5,30.521446,305.214464
70830,6,30.517852,305.135445
70840,9,30.514600,304.973799
70850,9,30.511631,304.944144
70860,10,30.508725,304.915125
70870,10,30.505883,304.886749
70880,12,30.503117,304.816150
70890,13,30.500666,304.705782
70900,14,30.498267,304.681860
70910,17,30.496190,304.532440
70920,18,30.494367,304.514290
70930,18,30.492605,304.539635
70940,18,30.490844,304.564979
70950,17,30.489022,304.546826
70960,21,30.487407,304.359371
70970,19,30.485987,304.388084
70980,18,30.484183,304.370133
70990,19,30.482550,304.353904
71000,20,30.480950,304.337993
71010,21,30.479483,304.323405
71020,21,30.478148,304.352933
71030,20,30.476781,304.382135
71040,19,30.475180,304.408998
71050,18,30.473560,304.435668
71060,17,30.471700,304.459927
71070,16,30.469735,304.440325
71080,16,30.467597,304.419002
71090,14,30.465397,304.439848
71100,15,30.463320,304.376340
71110,14,30.461129,304.397254
71120,11,30.458601,304.414801
71130,12,30.455899,304.345058
71140,12,30.453223,304.318348
71150,11,30.450441,304.290578
71160,9,30.447695,304.305897
71170,11,30.444846,304.234725
71180,12,30.442120,304.207508
71190,12,30.439529,304.224355
71200,11,30.436812,304.239934
71210,10,30.434065,304.255198
71220,12,30.431399,304.143176
71230,11,30.428794,304.159839
71240,11,30.426067,304.175276
71250,11,30.423394,304.148567
71260,13,30.420957,304.038906
71270,14,30.418463,303.971379
71280,14,30.416193,303.948719
71290,14,30.413898,303.925814
71300,12,30.411425,303.901135
71310,10,30.408711,303.916631
71320,9,30.405804,303.930196
71330,4,30.402422,303.896406
71340,5,30.398807,303.817724
71350,6,30.395303,303.740176
71360,5,30.391822,303.747960
71370,5,30.388348,303.713259
71380,5,30.384753,303.677355
71390,6,30.381262,303.642491
71400,8,30.377903,303.566446
71410,11,30.374967,303.452214
71420,11,30.372285,303.425459
71430,11,30.369491,303.397585
71440,11,30.366783,303.328160
71450,10,30.364037,303.300779
71460,9,30.361210,303.272583
71470,11,30.358477,303.202953
71480,10,30.355784,303.176118
71490,9,30.352864,303.189358
71500,10,30.349934,303.075454
71510,9,30.346957,303.088110
71520,11,30.344130,303.017615
71530,9,30.341192,303.030647
71540,7,30.338046,303.041585
71550,8,30.334884,303.010048
71560,8,30.331763,303.021217
71570,8,30.328654,302.905630
71580,9,30.325619,302.875378
71590,7,30.322512,302.886655
71600,6,30.319132,302.810689
71610,6,30.315734,302.776809
71620,7,30.312372,302.743280
71630,8,30.309174,302.711392
71640,10,30.306125,302.638809
71650,10,30.303291,302.652748
71660,9,30.300431,302.624235
71670,8,30.297348,302.635668
71680,8,30.294268,302.604950
71690,9,30.291133,302.531533
71700,9,30.288164,302.544071
71710,9,30.285195,302.556609
71720,11,30.282395,302.444417
71730,10,30.279705,302.459717
71740,10,30.276909,302.389735
71750,10,30.274109,302.319737
71760,10,30.271383,302.292580
71770,12,30.268781,302.224594
71780,13,30.266331,302.200203
71790,13,30.263884,302.175835
71800,14,30.261611,302.153202
71810,15,30.259340,302.088592
71820,13,30.256970,302.106991
71830,13,30.254568,302.125064
71840,12,30.252153,302.143011
71850,13,30.249795,302.077523
71860,13,30.247395,302.095591
71870,13,30.244995,302.071675
71880,12,30.242480,302.088584
71890,14,30.240121,302.023099
71900,12,30.237784,301.999817
71910,10,30.235065,302.014663
71920,10,30.232280,301.986890
71930,9,30.229362,301.999721
71940,8,30.226341,302.011523
71950,9,30.223285,301.939090
71960,11,30.220529,301.869693
71970,11,30.217858,301.884962
71980,14,30.215333,301.776010
71990,13,30.213075,301.753506
72000,13,30.210652,301.729357
72010,13,30.208211,301.705026
72020,15,30.205923,301.640398
72030,15,30.203855,301.578002
72040,16,30.201843,301.557971
72050,18,30.199941,301.455497
72060,19,30.198331,301.439497
72070,22,30.197199,301.303082
72080,21,30.195969,301.290894
72090,22,30.194727,301.278596
72100,20,30.193378,301.306930
72110,20,30.191965,301.334611
72120,18,30.190474,301.361521
72130,19,30.188851,301.345396
72140,19,30.187300,301.371690
72150,19,30.185765,301.356435
72160,18,30.184163,301.382210
72170,20,30.182553,301.282828
72180,18,30.181088,301.309947
72190,18,30.179344,301.292605
72200,19,30.177786,301.235473
72210,20,30.176251,301.220226
72220,23,30.175074,301.125305
72230,24,30.174191,301.074984
72240,23,30.173220,301.106975
72250,23,30.172304,301.097927
72260,23,30.171339,301.088375
72270,23,30.170416,301.079252
72280,21,30.169297,301.109746
72290,23,30.168095,301.056270
72300,21,30.166995,301.086937
72310,21,30.165728,301.115926
72320,22,30.164486,301.103606
72330,21,30.163249,301.091333
72340,22,30.162031,301.079250
72350,23,30.160923,301.068267
72360,24,30.160092,301.018516
72370,23,30.159168,301.050897
72380,24,30.158312,301.042425
72390,26,30.157518,300.951575
72400,24,30.156804,300.986018
72410,25,30.155993,300.978011
72420,23,30.155038,300.968556
72430,21,30.153764,300.914456
72440,19,30.152305,300.899981
72450,20,30.150863,300.885677
72460,20,30.149466,300.871824
72470,20,30.148079,300.858069
72480,22,30.146837,300.804344
72490,22,30.145620,300.709505
72500,23,30.144614,300.699574
72510,22,30.143583,300.689393
72520,22,30.142409,300.677783
