Tempo(s),Fila,E[N],E[W]
40650,3,12.999992,145.819442
40660,1,12.997339,145.825549
40670,2,12.994452,145.748586
40680,2,12.991841,145.714944
40690,1,12.989129,145.680167
40700,0,12.986023,145.681133
40710,0,12.982833,145.681133
40720,2,12.979820,145.602828
40730,2,12.977228,145.529319
40740,1,12.974211,145.491158
40750,1,12.971273,145.493910
40760,2,12.968345,145.456724
40770,1,12.965567,145.461251
40780,0,12.962658,145.424267
40790,0,12.959480,145.424267
40800,0,12.956304,145.424267
40810,0,12.953129,145.424267
40820,0,12.949956,145.424267
40830,0,12.946784,145.424267
40840,1,12.943650,145.384670
40850,1,12.940726,145.387420
40860,0,12.937625,145.388163
40870,2,12.934808,145.312148
40880,2,12.931991,145.276112
40890,1,12.929259,145.280957
40900,1,12.926342,145.283705
40910,3,12.923633,145.169088
40920,0,12.921008,145.135231
40930,1,12.917997,145.097037
40940,0,12.914955,145.098310
40950,0,12.911801,145.098310
40960,0,12.908672,145.058772
40970,0,12.905522,145.058772
40980,0,12.902373,145.058772
40990,0,12.899225,145.058772
41000,0,12.896079,145.058772
41010,0,12.892934,145.058772
41020,1,12.889884,145.020037
41030,1,12.887023,144.983424
41040,1,12.884105,144.946187
41050,1,12.881094,144.907894
41060,2,12.878394,144.833433
41070,2,12.875572,144.757668
41080,4,12.873216,144.647619
41090,4,12.871056,144.658560
41100,1,12.868458,144.664559
41110,0,12.865507,144.666578
41120,0,12.862532,144.628746
41130,1,12.859529,144.590608
41140,1,12.856647,144.593342
41150,0,12.853665,144.594943
41160,0,12.850542,144.594943
41170,1,12.847426,144.555487
41180,2,12.844593,144.519219
41190,1,12.841776,144.522606
41200,0,12.838878,144.525073
41210,2,12.835931,144.448041
41220,2,12.833298,144.374608
41230,1,12.830519,144.378359
41240,0,12.827501,144.379406
41250,0,12.824391,144.379406
41260,3,12.821713,144.266122
41270,5,12.819592,144.198577
41280,6,12.817741,144.173396
41290,6,12.816009,144.149555
41300,4,12.814134,144.163374
41310,5,12.812225,144.137536
41320,7,12.810471,144.074211
41330,5,12.808880,144.051971
41340,4,12.806755,144.062928
41350,4,12.804655,144.034954
41360,3,12.802430,144.044750
41370,5,12.800070,143.935549
41380,4,12.798153,143.948783
41390,3,12.795856,143.918611
41400,3,12.793431,143.887001
41410,3,12.791146,143.856972
41420,4,12.788844,143.826750
41430,3,12.786701,143.837371
41440,3,12.784169,143.765524
41450,4,12.781970,143.736473
41460,3,12.779839,143.708197
41470,4,12.777525,143.677866
41480,5,12.775638,143.613402
41490,4,12.773570,143.585858
41500,0,12.770937,143.551975
41510,0,12.767861,143.551975
41520,0,12.764785,143.551975
41530,0,12.761712,143.551975
41540,1,12.758652,143.513238
41550,1,12.755822,143.515945
41560,1,12.752898,143.478729
41570,0,12.749947,143.441216
41580,0,12.746881,143.441216
41590,2,12.744046,143.366210
41600,1,12.741437,143.371326
41610,3,12.739002,143.262128
41620,3,12.736662,143.270236
41630,4,12.734419,143.240707
41640,5,12.732423,143.213961
41650,6,12.730782,143.191214
41660,7,12.729245,143.169644
41670,7,12.727860,143.111147
41680,7,12.726485,143.130035
41690,6,12.725100,143.148796
41700,6,12.723509,143.088009
41710,7,12.721990,143.066655
41720,7,12.720607,143.046825
41730,5,12.718976,143.062764
41740,5,12.717188,143.038383
41750,5,12.715284,143.012696
41760,4,12.713387,143.025604
41770,3,12.711133,143.034486
41780,0,12.708209,143.035823
41790,1,12.705202,142.959181
41800,0,12.702297,142.960697
41810,0,12.699259,142.960697
41820,0,12.696223,142.960697
41830,2,12.693577,142.849703
41840,3,12.691115,142.817708
41850,4,12.688917,142.788699
41860,2,12.686596,142.796697
41870,0,12.683883,142.800268
41880,1,12.680931,142.762742
41890,1,12.678143,142.765430
41900,4,12.675908,142.620986
41910,2,12.673635,142.629445
41920,4,12.671383,142.523309
41930,4,12.669315,142.534042
41940,4,12.667200,142.506000
41950,4,12.664975,142.476725
41960,5,12.662943,142.449621
41970,4,12.661094,142.462764
41980,5,12.658927,142.357828
41990,3,12.656719,142.366898
42000,2,12.654280,142.373359
42010,0,12.651375,142.374567
42020,0,12.648417,142.337039
42030,0,12.645408,142.337039
42040,0,12.642400,142.337039
42050,2,12.639703,142.264320
42060,1,12.637038,142.230086
42070,3,12.634462,142.158821
42080,1,12.631850,142.163212
42090,2,12.629183,142.090971
42100,2,12.626606,142.057755
42110,2,12.623914,141.985311
42120,1,12.621234,141.988879
42130,0,12.618306,141.989642
42140,0,12.615352,141.952183
42150,2,12.612535,141.878400
42160,4,12.610189,141.809972
42170,2,12.608140,141.820552
42180,1,12.605406,141.785606
42190,1,12.602655,141.788273
42200,1,12.599906,141.790939
42210,3,12.597511,141.722001
42220,2,12.595151,141.691252
42230,2,12.592568,141.658007
42240,3,12.590281,141.590376
42250,4,12.588011,141.523007
42260,3,12.585761,141.455925
42270,3,12.583553,141.426959
42280,3,12.581226,141.396656
42290,4,12.578926,141.329118
42300,4,12.576898,141.339745
42310,4,12.574717,141.311094
42320,7,12.573076,141.176059
42330,6,12.571596,141.192802
42340,7,12.570147,141.172424
42350,8,12.568851,141.078936
42360,8,12.567772,141.100139
42370,8,12.566801,141.085152
42380,9,12.565780,141.069608
42390,10,12.565096,141.057844
42400,9,12.564322,141.045077
42410,9,12.563482,141.068906
42420,10,12.562824,141.057437
42430,13,12.562523,140.975359
42440,14,12.562796,140.974368
42450,15,12.562968,140.934989
42460,17,12.563570,140.900470
42470,14,12.564182,140.940521
42480,15,12.564537,140.940460
42490,15,12.565110,140.980069
42500,15,12.565683,141.019678
42510,15,12.566210,141.021541
42520,14,12.566560,141.058642
42530,12,12.566712,141.093521
42540,10,12.566420,141.123419
42550,9,12.565732,141.148864
42560,9,12.564894,141.172623
42570,7,12.563800,141.156229
42580,8,12.562612,141.138790
42590,9,12.561596,141.123283
42600,11,12.560975,141.075014
42610,11,12.560634,141.029935
42620,12,12.560222,140.984111
42630,11,12.560012,140.977705
42640,8,12.559430,141.004241
42650,9,12.558409,140.988719
42660,10,12.557626,140.938791
42670,11,12.557248,140.930508
42680,12,12.557002,140.923703
42690,13,12.556965,140.919247
42700,13,12.557068,140.953422
42710,14,12.557244,140.951347
42720,12,12.557470,140.986888
42730,11,12.557335,141.018378
42740,12,12.557051,141.011131
42750,14,12.557142,140.971066
42760,14,12.557479,141.007831
42770,14,12.557817,141.044596
42780,14,12.558154,141.081360
42790,13,12.558340,141.079385
42800,13,12.558432,141.076353
42810,12,12.558320,141.108053
42820,12,12.558363,141.030444
42830,14,12.558581,140.991883
42840,11,12.558485,141.023722
42850,11,12.558145,141.015863
42860,11,12.557773,141.007639
42870,9,12.557183,140.996968
42880,7,12.556124,141.017969
42890,6,12.554973,140.927185
42900,6,12.553525,140.906910
42910,8,12.552057,140.849569
42920,4,12.550466,140.864544
42930,2,12.548290,140.872928
42940,1,12.545816,140.804328
42950,2,12.543168,140.770589
42960,2,12.540723,140.739144
42970,1,12.538180,140.706601
42980,0,12.535272,140.706707
42990,0,12.532356,140.706707
43000,1,12.529552,140.671211
43010,2,12.526974,140.601550
43020,2,12.524561,140.570472
43030,2,12.522115,140.575690
43040,1,12.519556,140.579623
43050,2,12.516989,140.546787
43060,0,12.514269,140.548880
43070,0,12.511363,140.548880
43080,1,12.508491,140.512594
43090,0,12.505773,140.514674
43100,1,12.502987,140.479335
43110,1,12.500278,140.444870
43120,1,12.497613,140.410914
43130,0,12.494761,140.411421
43140,1,12.491939,140.375680
43150,2,12.489434,140.343514
43160,2,12.486982,140.311934
43170,4,12.484841,140.247359
43180,4,12.482969,140.222324
43190,4,12.481005,140.232730
43200,4,12.479042,140.243136
43210,5,12.477176,140.218145
43220,5,12.475446,140.231149
43230,4,12.473648,140.243381
43240,4,12.471682,140.217247
43250,4,12.469723,140.227648
43260,4,12.467765,140.238048
43270,1,12.465450,140.244416
43280,1,12.462665,140.209027
43290,3,12.460382,140.142883
43300,4,12.458233,140.114678
43310,4,12.456281,140.125067
43320,1,12.453754,140.092610
43330,2,12.451178,140.059593
43340,2,12.448767,140.064785
43350,2,12.446356,140.069978
43360,2,12.443947,140.075170
43370,2,12.441664,140.045412
43380,1,12.439056,140.048343
43390,4,12.437075,139.913065
43400,5,12.435204,139.887987
43410,6,12.433500,139.864795
43420,8,12.432206,139.773790
43430,8,12.431194,139.722251
43440,7,12.430105,139.706018
43450,8,12.428796,139.615095
43460,8,12.427650,139.562190
43470,9,12.426745,139.548078
43480,7,12.425516,139.566370
43490,6,12.424260,139.548310
43500,7,12.422968,139.529847
43510,7,12.421596,139.510492
43520,6,12.420299,139.527982
43530,8,12.418945,139.436851
43540,8,12.417930,139.457486
43550,7,12.416805,139.476879
43560,3,12.415329,139.492318
43570,2,12.413111,139.499418
43580,2,12.410770,139.469148
43590,4,12.408442,139.403088
43600,3,12.406499,139.413236
43610,4,12.404430,139.386038
43620,9,12.403237,139.225222
43630,11,12.402535,139.177627
43640,12,12.402337,139.135732
43650,13,12.402394,139.061011
43660,13,12.402531,139.094404
43670,10,12.402220,139.122772
43680,12,12.401788,139.078329
43690,9,12.401394,139.105750
43700,10,12.400708,139.094188
43710,10,12.400046,139.082887
43720,10,12.399305,139.070708
43730,9,12.398511,139.057934
43740,8,12.397615,139.079687
43750,7,12.396393,139.097767
43760,4,12.394703,139.074925
43770,5,12.392915,139.050983
43780,6,12.391341,139.029444
43790,6,12.389949,139.009955
43800,7,12.388687,138.991924
43810,6,12.387363,139.008806
43820,5,12.385734,139.022254
43830,4,12.383957,139.034029
43840,4,12.382045,139.044275
43850,3,12.380026,139.017701
43860,2,12.377860,139.025075
43870,1,12.375404,139.029190
43880,1,12.372985,138.998102
43890,1,12.370396,138.965109
43900,0,12.367654,138.894863
43910,1,12.364917,138.860230
43920,2,12.362311,138.791586
43930,3,12.360004,138.726363
43940,3,12.357828,138.698072
43950,1,12.355485,138.667915
43960,0,12.352674,138.667917
43970,0,12.349865,138.667917
43980,1,12.347071,138.632672
43990,2,12.344449,138.563999
44000,1,12.342051,138.568579
44010,0,12.339398,138.570275
44020,0,12.336595,138.570275
44030,0,12.333793,138.570275
44040,0,12.330992,138.570275
44050,0,12.328193,138.570275
44060,0,12.325395,138.570275
44070,0,12.322598,138.570275
44080,1,12.319937,138.536439
44090,3,12.317608,138.435727
44100,2,12.315294,138.441108
44110,4,12.312988,138.376029
44120,4,12.311130,138.351260
44130,3,12.309058,138.359334
44140,3,12.306770,138.294508
44150,2,12.304637,138.301866
44160,2,12.302259,138.271255
44170,1,12.299724,138.238886
44180,3,12.297373,138.173438
44190,3,12.295269,138.181068
44200,3,12.293166,138.188697
44210,2,12.290985,138.195429
44220,1,12.288470,138.198408
44230,0,12.285788,138.199488
44240,1,12.283297,138.132446
44250,1,12.280677,138.099102
44260,2,12.278228,138.067680
44270,1,12.275682,138.070233
44280,1,12.273135,138.072773
44290,1,12.270590,138.075314
44300,0,12.267878,138.075961
44310,0,12.265109,138.075961
44320,0,12.262342,138.075961
44330,0,12.259576,138.075961
44340,2,12.257153,138.009695
44350,2,12.254841,138.014774
44360,3,12.252666,137.951331
44370,2,12.250459,137.957582
44380,2,12.248148,137.927632
44390,4,12.246135,137.866076
44400,0,12.243663,137.869299
44410,1,12.240968,137.835034
44420,2,12.238459,137.767951
44430,0,12.235916,137.770341
44440,0,12.233163,137.770341
44450,1,12.230608,137.702764
44460,1,12.228082,137.705297
44470,1,12.225542,137.672795
44480,3,12.223031,137.570952
44490,3,12.220935,137.543482
44500,3,12.218863,137.551071
44510,4,12.216890,137.524979
44520,5,12.215245,137.502586
44530,5,12.213515,137.479233
44540,5,12.211809,137.456146
44550,4,12.210261,137.400132
44560,3,12.208340,137.374651
44570,3,12.206342,137.348314
44580,2,12.204084,137.353717
44590,2,12.201796,137.358767
44600,3,12.199644,137.330672
44610,3,12.197582,137.338244
44620,1,12.195410,137.275276
44630,1,12.193016,137.244469
44640,0,12.190377,137.245508
44650,1,12.187744,137.211992
44660,0,12.185072,137.212634
44670,0,12.182344,137.212634
44680,1,12.179773,137.179803
44690,2,12.177487,137.150174
44700,1,12.175046,137.118815
44710,1,12.172495,137.086206
44720,0,12.169991,137.088666
44730,0,12.167270,137.088666
44740,0,12.164551,137.088666
44750,5,12.162568,136.924509
44760,5,12.160945,136.902387
44770,4,12.159172,136.913010
44780,4,12.157350,136.923070
44790,4,12.155487,136.898226
44800,3,12.153738,136.874678
44810,3,12.151695,136.882219
44820,1,12.149412,136.852637
44830,1,12.146901,136.820491
44840,1,12.144415,136.823004
44850,2,12.141936,136.791217
44860,2,12.139675,136.796241
44870,0,12.137196,136.798787
44880,0,12.134491,136.798787
44890,0,12.131788,136.798787
44900,1,12.129266,136.766461
44910,0,12.126779,136.768866
44920,1,12.124229,136.736215
44930,5,12.122017,136.604525
44940,5,12.120433,136.617066
44950,3,12.118720,136.628155
44960,5,12.116867,136.569155
44970,4,12.115166,136.546121
44980,3,12.113225,136.554598
44990,4,12.111366,136.461398
45000,5,12.109544,136.402872
45010,1,12.107196,136.372597
45020,1,12.104676,136.306284
45030,2,12.102344,136.276204
45040,3,12.100230,136.214534
45050,3,12.098210,136.222032
45060,3,12.096234,136.195979
45070,3,12.094216,136.203475
45080,3,12.092195,136.176910
45090,0,12.089904,136.181311
45100,0,12.087224,136.181311
45110,1,12.084577,136.147675
45120,0,12.081934,136.148063
45130,1,12.079285,136.114390
45140,2,12.076886,136.083536
45150,1,12.074580,136.053733
45160,0,12.072092,136.055824
45170,1,12.069496,136.022738
45180,1,12.066997,135.956836
45190,2,12.064671,135.926825
45200,1,12.062377,135.897165
45210,1,12.059930,135.899657
45220,1,12.057484,135.902150
45230,2,12.055111,135.837732
45240,3,12.053070,135.810928
45250,5,12.051204,135.752299
45260,8,12.049972,135.667098
45270,8,12.049077,135.686999
45280,8,12.048183,135.706899
45290,7,12.047145,135.725173
45300,7,12.046031,135.742586
45310,3,12.044426,135.720697
45320,6,12.042709,135.630111
45330,4,12.041338,135.644591
45340,3,12.039312,135.617988
45350,2,12.037320,135.558094
45360,0,12.034844,135.560096
45370,0,12.032191,135.560096
45380,2,12.029770,135.495397
45390,3,12.027566,135.466805
45400,4,12.025710,135.442131
45410,2,12.023720,135.449546
45420,0,12.021231,135.417742
45430,1,12.018635,135.351161
45440,0,12.016474,135.289539
45450,0,12.013839,135.256128
45460,0,12.011196,135.256128
45470,1,12.008725,135.191071
45480,2,12.006407,135.161238
45490,3,12.004255,135.133277
45500,4,12.002323,135.107796
45510,4,12.000565,135.117692
45520,3,11.998745,135.126886
45530,2,11.996802,135.101257
45540,3,11.994778,135.074730
45550,5,11.993101,135.018723
45560,4,11.991599,134.998087
45570,4,11.989845,135.007971
45580,2,11.987866,135.015301
45590,2,11.985453,134.951051
45600,1,11.983070,134.920494
45610,1,11.980618,134.889158
45620,1,11.978211,134.891627
45630,2,11.976016,134.863186
45640,3,11.973866,134.801990
45650,3,11.971901,134.809390
45660,4,11.970109,134.752262
45670,2,11.968100,134.725935
45680,2,11.965741,134.695680
45690,4,11.963654,134.569022
45700,4,11.961804,134.544529
45710,4,11.960110,134.521807
45720,4,11.958369,134.531649
45730,1,11.956353,134.538396
45740,4,11.954240,134.411730
45750,5,11.952576,134.389375
45760,4,11.950877,134.366614
45770,6,11.949296,134.312202
45780,7,11.948134,134.295499
45790,5,11.946889,134.310838
45800,4,11.945110,134.254243
45810,2,11.943065,134.260564
45820,3,11.941037,134.234130
45830,4,11.939128,134.209031
45840,5,11.937470,134.186768
45850,5,11.935921,134.165718
45860,3,11.934157,134.175146
45870,1,11.931839,134.178338
45880,0,11.929392,134.180070
45890,0,11.926792,134.180070
45900,2,11.924486,134.117597
45910,2,11.922218,134.088447
45920,0,11.919994,134.092630
45930,0,11.917522,134.061175
45940,1,11.914944,134.028537
45950,0,11.912356,134.028590
45960,0,11.909764,134.028590
45970,2,11.907242,133.930976
45980,1,11.905081,133.935797
45990,1,11.902709,133.938244
46000,0,11.900245,133.939632
46010,2,11.898217,133.814954
46020,3,11.896222,133.788886
46030,3,11.894289,133.796218
46040,3,11.892357,133.803549
46050,3,11.890313,133.776916
46060,3,11.888473,133.752581
46070,2,11.886387,133.758149
46080,0,11.884091,133.761338
46090,0,11.881525,133.728817
46100,1,11.879077,133.697617
46110,2,11.876577,133.633228
46120,1,11.874226,133.635752
46130,0,11.871684,133.636110
46140,1,11.869327,133.605938
46150,1,11.866972,133.608377
46160,0,11.864600,133.610626
46170,2,11.862404,133.517113
46180,2,11.860352,133.457860
46190,1,11.858044,133.428267
46200,1,11.855693,133.430703
46210,1,11.853287,133.400001
46220,0,11.850755,133.400364
46230,2,11.848310,133.336753
46240,3,11.846339,133.310954
46250,4,11.844329,133.252297
46260,2,11.842399,133.259397
46270,2,11.840311,133.199896
46280,0,11.837970,133.202351
46290,2,11.835609,133.107464
46300,1,11.833328,133.110561
46310,0,11.830778,133.110619
46320,1,11.828244,133.078520
46330,3,11.825857,132.983487
46340,5,11.824116,132.928079
46350,4,11.822620,132.939946
46360,3,11.820735,132.947425
46370,3,11.818833,132.954703
46380,2,11.816734,132.959753
46390,1,11.814745,132.933796
46400,0,11.812204,132.933853
46410,0,11.809659,132.933853
46420,0,11.807115,132.933853
46430,1,11.804607,132.902019
46440,1,11.802281,132.904444
46450,2,11.800230,132.813342
46460,3,11.798195,132.786851
46470,3,11.796267,132.729424
46480,3,11.794374,132.736688
46490,4,11.792564,132.680620
46500,3,11.790880,132.690204
46510,5,11.789248,132.636173
46520,3,11.787622,132.646393
46530,1,11.785245,132.616065
46540,2,11.783021,132.555424
46550,3,11.781228,132.499680
46560,3,11.779255,132.441945
46570,5,11.777466,132.354391
46580,5,11.776011,132.366457
46590,6,11.774714,132.348357
46600,6,11.773475,132.362833
46610,5,11.771996,132.342680
46620,6,11.770581,132.323239
46630,7,11.769594,132.276734
46640,9,11.768965,132.234283
46650,9,11.768340,132.223758
46660,9,11.767886,132.215162
46670,9,11.767293,132.236834
46680,8,11.766508,132.256340
46690,7,11.765543,132.273831
46700,3,11.763881,132.283471
46710,2,11.761776,132.256272
46720,2,11.759687,132.261087
46730,4,11.757855,132.205141
46740,5,11.756333,132.184506
46750,5,11.754887,132.196534
46760,5,11.753530,132.177745
46770,3,11.751929,132.188006
46780,8,11.750555,132.042023
46790,6,11.749513,132.058541
46800,5,11.748203,132.008615
46810,5,11.746761,132.020620
46820,5,11.745373,132.001531
46830,5,11.743933,132.013533
46840,5,11.742611,131.995173
46850,6,11.741229,131.944486
46860,5,11.740019,131.927411
46870,5,11.738581,131.907770
46880,5,11.737144,131.919758
46890,8,11.736123,131.841596
46900,7,11.735231,131.859683
46910,8,11.734392,131.846785
46920,8,11.733625,131.834693
46930,7,11.732661,131.851959
46940,5,11.731486,131.866851
46950,5,11.730053,131.878824
46960,5,11.728553,131.858473
46970,3,11.726925,131.836682
46980,4,11.725229,131.814137
46990,4,11.723738,131.793890
47000,3,11.721825,131.768906
47010,2,11.719855,131.774788
47020,5,11.718231,131.690062
47030,5,11.716832,131.670874
47040,5,11.715294,131.650123
47050,8,11.714072,131.570087
47060,9,11.713318,131.558169
47070,7,11.712755,131.548412
47080,6,11.711660,131.564052
47090,9,11.710745,131.487595
47100,7,11.710043,131.507636
47110,7,11.709041,131.492947
47120,6,11.707968,131.508809
47130,4,11.706562,131.520917
47140,4,11.705092,131.500965
47150,7,11.703767,131.420006
47160,6,11.702630,131.403814
47170,5,11.701408,131.417953
47180,3,11.699624,131.425781
47190,4,11.697837,131.402264
47200,4,11.696203,131.380486
47210,2,11.694436,131.388460
47220,2,11.692383,131.393220
47230,3,11.690512,131.368752
47240,3,11.688610,131.281492
47250,3,11.686789,131.257610
47260,3,11.684814,131.232009
47270,4,11.682875,131.175658
47280,2,11.680877,131.180971
47290,1,11.678694,131.184185
47300,1,11.676347,131.154405
47310,0,11.674007,131.155849
47320,0,11.671540,131.155849
47330,1,11.669088,131.124867
47340,0,11.666679,131.125498
47350,0,11.664215,131.125498
47360,1,11.662102,131.067191
47370,1,11.659851,131.069564
47380,0,11.657523,131.071060
47390,2,11.655167,130.978981
47400,2,11.653119,130.952548
47410,1,11.650888,130.955102
47420,1,11.648670,130.926738
47430,2,11.646604,130.900101
47440,3,11.644671,130.843958
47450,3,11.642939,130.821085
47460,7,11.641599,130.709794
47470,7,11.640621,130.726354
47480,7,11.639644,130.742914
47490,5,11.638370,130.756135
47500,5,11.637119,130.738685
47510,6,11.635856,130.721102
47520,6,11.634593,130.703508
47530,7,11.633464,130.687440
47540,8,11.632819,130.645924
47550,7,11.631916,130.632402
47560,5,11.630718,130.646421
47570,3,11.628998,130.654561
47580,5,11.627283,130.601069
47590,5,11.625890,130.612873
47600,6,11.624691,130.596014
47610,5,11.623446,130.609459
47620,6,11.622061,130.590504
47630,5,11.620842,130.604220
47640,3,11.619226,130.582666
47650,3,11.617445,130.528470
47660,0,11.615140,130.529959
47670,1,11.612846,130.500797
47680,1,11.610424,130.470193
47690,4,11.608727,130.386288
47700,6,11.607341,130.336665
47710,6,11.606333,130.321998
47720,9,11.605373,130.246565
47730,8,11.604719,130.266514
47740,6,11.603691,130.282269
47750,7,11.602703,130.206600
47760,6,11.601612,130.221617
47770,6,11.600535,130.206197
47780,6,11.599363,130.220295
47790,2,11.597857,130.230635
47800,5,11.596181,130.147329
47810,8,11.595132,130.071150
47820,7,11.594227,130.027191
47830,5,11.593204,130.012409
47840,7,11.591997,129.965108
47850,7,11.590944,129.950014
47860,10,11.590176,129.877271
47870,10,11.589844,129.900685
47880,10,11.589435,129.892830
47890,11,11.589207,129.886996
47900,12,11.589117,129.852333
47910,12,11.589119,129.849084
47920,13,11.589277,129.847595
47930,14,11.589648,129.848482
47940,15,11.590352,129.853112
47950,16,11.591222,129.859603
47960,14,11.591887,129.894134
47970,14,11.592389,129.926844
47980,12,11.592747,129.957947
47990,10,11.592743,129.984988
48000,10,11.592555,129.979598
48010,9,11.592168,130.002338
48020,10,11.591541,129.931321
48030,10,11.591389,129.896041
48040,10,11.591029,129.858454
48050,11,11.590780,129.852406
48060,11,11.590657,129.878053
48070,11,11.590534,129.903700
48080,10,11.590352,129.928684
48090,10,11.590021,129.952000
48100,10,11.589771,129.945917
48110,12,11.589607,129.910528
48120,14,11.589982,129.881209
48130,14,11.590482,129.913813
48140,12,11.590699,129.943239
48150,12,11.590700,129.939979
48160,11,11.590784,129.967906
48170,12,11.590618,129.932524
48180,12,11.590953,129.902790
48190,11,11.590850,129.928598
48200,13,11.590989,129.896689
48210,15,11.591655,129.870713
48220,16,11.592293,129.844449
48230,17,11.593547,129.825115
48240,15,11.594325,129.860752
48250,14,11.594923,129.864215
48260,14,11.595421,129.896712
48270,17,11.596337,129.843470
48280,16,11.597391,129.882175
48290,15,11.598115,129.917181
48300,16,11.598937,129.923156
48310,19,11.599942,129.870959
48320,18,11.601316,129.883133
48330,23,11.603079,129.779407
48340,24,11.605513,129.803446
48350,23,11.607989,129.797938
48360,23,11.610201,129.789482
48370,21,11.612287,129.809647
48380,23,11.614504,129.801271
48390,24,11.616864,129.824497
48400,24,11.619423,129.879924
48410,24,11.621980,129.935351
48420,25,11.624596,129.961429
48430,24,11.627175,130.017110
48440,24,11.629715,130.042340
48450,23,11.632084,130.095680
48460,27,11.634875,130.003701
48470,26,11.637780,130.033009
48480,24,11.640603,130.091391
48490,25,11.643334,130.118747
48500,25,11.646087,130.176364
48510,25,11.648840,130.233981
48520,26,11.651786,130.263743
48530,24,11.654770,130.293942
48540,25,11.657471,130.320969
48550,26,11.660244,130.348803
48560,27,11.663214,130.348828
48570,27,11.666371,130.410969
48580,27,11.669560,130.443450
48590,25,11.672553,130.503758
48600,25,11.675295,130.561282
48610,26,11.678353,130.532241
48620,27,11.681469,130.563914
48630,29,11.684912,130.569222
48640,28,11.688452,130.635639
48650,27,11.691750,130.699361
48660,27,11.694896,130.761401
48670,28,11.698168,130.764777
48680,28,11.701517,130.769020
48690,29,11.704889,130.803546
48700,29,11.708440,130.870105
48710,32,11.712232,130.849271
48720,31,11.716383,130.922516
48730,34,11.720569,130.906104
48740,34,11.725140,130.984032
48750,34,11.729709,131.061960
48760,36,11.734511,131.082420
48770,35,11.739375,131.163642
48780,35,11.744143,131.243825
48790,34,11.748726,131.321959
48800,32,11.753067,131.397407
48810,32,11.757376,131.442406
48820,30,11.761460,131.515002
48830,31,11.765267,131.554384
48840,32,11.769276,131.596023
48850,33,11.773484,131.639894
48860,34,11.777996,131.687159
48870,37,11.782942,131.679024
48880,36,11.787931,131.761733
48890,36,11.792836,131.813385
48900,36,11.797786,131.895690
48910,35,11.802631,131.976837
48920,36,11.807474,132.027805
48930,36,11.812408,132.079781
48940,38,11.817567,132.104093
48950,40,11.823117,132.102618
48960,40,11.828742,132.132146
48970,40,11.834519,132.193525
48980,40,11.840270,132.284766
48990,40,11.846018,132.376007
49000,40,11.851850,132.438000
49010,40,11.857593,132.529220
49020,40,11.863333,132.590195
49030,39,11.869019,132.680807
49040,39,11.874552,132.769726
49050,38,11.879996,132.827399
49060,38,11.885414,132.884774
49070,38,11.890739,132.941120
49080,38,11.896122,132.998101
49090,37,11.901345,133.053297
49100,38,11.906699,133.079655
49110,37,11.911876,133.164630
49120,36,11.916791,133.216380
49130,36,11.921693,133.298310
49140,33,11.926418,133.347941
49150,36,11.931108,133.306192
49160,36,11.936004,133.388029
49170,37,11.941019,133.410561
49180,36,11.946059,133.494018
49190,36,11.950949,133.575818
49200,36,11.955968,133.628717
49210,36,11.960854,133.710498
49220,34,11.965535,133.790014
49230,34,11.970070,133.807116
49240,33,11.974493,133.883753
49250,31,11.978580,133.926240
49260,32,11.982644,133.968463
49270,30,11.986531,134.039121
49280,30,11.990276,134.077784
49290,31,11.994054,134.116819
49300,30,11.997839,134.186355
49310,29,12.001456,134.254034
49320,30,12.005036,134.290852
49330,31,12.008879,134.330613
49340,33,12.012967,134.342656
49350,32,12.017091,134.416011
49360,32,12.021020,134.456724
49370,31,12.025219,134.469997
49380,31,12.029006,134.509128
49390,31,12.032844,134.548826
49400,29,12.036588,134.617941
49410,30,12.040281,134.625542
49420,31,12.043940,134.663236
49430,31,12.047783,134.702992
49440,30,12.051561,134.681094
49450,29,12.055006,134.746849
49460,28,12.058236,134.810205
49470,26,12.061172,134.870291
49480,24,12.063617,134.894410
49490,24,12.066062,134.918527
49500,25,12.068528,134.942878
49510,23,12.070918,134.996869
49520,25,12.073331,134.959676
49530,23,12.075700,134.982944
49540,25,12.078063,134.975692
49550,25,12.080671,135.032087
49560,24,12.083126,135.086788
49570,24,12.085360,135.108550
49580,25,12.087951,135.134299
49590,22,12.090180,135.186473
49600,24,12.092475,135.178448
49610,22,12.094705,135.230637
49620,22,12.096662,135.249292
49630,21,12.098505,135.297165
49640,20,12.100080,135.281074
49650,20,12.101671,135.326119
49660,20,12.103262,135.371164
49670,19,12.104697,135.353513
49680,19,12.106085,135.396287
49690,20,12.107567,135.409635
49700,16,12.108643,135.448919
49710,17,12.109616,135.456568
49720,20,12.110945,135.407284
49730,21,12.112572,135.391817
49740,19,12.114221,135.437476
49750,18,12.115535,135.448958
49760,17,12.116624,135.488366
49770,16,12.117458,135.524915
49780,18,12.118503,135.472504
49790,19,12.119784,135.483621
49800,18,12.121192,135.496150
49810,19,12.122462,135.476746
49820,19,12.123825,135.488771
49830,20,12.125326,135.502359
49840,22,12.127067,135.488237
49850,23,12.129181,135.508671
49860,24,12.131488,135.531250
49870,25,12.133895,135.554964
49880,27,12.136611,135.551759
49890,27,12.139703,135.583114
49900,26,12.142566,135.611920
49910,25,12.145218,135.668721
49920,25,12.147913,135.695635
49930,23,12.150536,135.691398
49940,23,12.152650,135.711839
49950,23,12.154779,135.732446
49960,25,12.156969,135.693062
